ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,73.7,SELL,-40,36.7,-0.126,77.91,81.62,27.4,-1.14,-11.79,-12.87,0.63,10.902867,0.094,0.06,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.8%(強い下落)']",{}
0700.HK,440.2,HOLD,0,42.8,0.243,449.04,466.43,34.3,-5.05,0.27,-12.34,0.86,11.471012,0.229,0.091,"['RSI=42.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,360500.0,BUY,30,64.8,1173.431,324775.0,272770.0,87.0,6.97,20.37,90.43,0.69,6.211704,4.921,0.692,"['RSI=64.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.0%(売りシグナル)', '1ヶ月モメンタム +20.4%(強い上昇)']",{}
9988.HK,104.9,HOLD,-20,29.5,-1.455,118.35,126.21,7.9,-4.81,-16.65,-15.1,1.71,10.968415,1.041,0.029,"['RSI=29.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.9%(買いシグナル)', '1ヶ月モメンタム -16.7%(強い下落)', '出来高急増 1.7x(注目)']",{}
0939.HK,8.62,HOLD,0,45.9,0.002,8.69,8.73,37.1,-4.01,-0.81,6.68,1.18,5.4142475,0.0,0.05,"['RSI=45.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1810.HK,24.58,HOLD,-10,24.1,-0.222,27.62,29.74,1.8,-6.18,-17.13,-25.96,1.28,13.92853,-0.581,-0.109,"['RSI=24.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.8%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']",{}
000660.KS,2798000.0,HOLD,10,74.1,33358.815,2249331.65,1738892.34,109.3,22.29,44.25,183.82,0.64,6.765327,3.966,1.981,"['RSI=74.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=109.3%(売りシグナル)', '1ヶ月モメンタム +44.3%(強い上昇)']",{}
005935.KS,226500.0,BUY,40,63.4,907.04,207445.0,180646.0,79.7,4.86,20.61,69.4,0.62,4.2863827,4.921,0.692,"['RSI=63.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +20.6%(強い上昇)']",{}
3690.HK,71.8,SELL,-30,36.0,-0.462,77.88,81.92,2.1,-7.83,-12.55,-9.29,1.19,15.068256,,0.056,"['RSI=36.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.1%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']",{}
005380.KS,602000.0,HOLD,-5,44.6,-11846.053,657606.06,599442.93,19.5,-6.96,-9.28,22.81,0.67,12.214703,-0.431,0.034,"['RSI=44.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.5%(買いシグナル)']",{}
