ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,73.15,SELL,-40,36.2,-0.028,76.87,81.09,28.4,-2.73,-11.72,-12.55,0.25,10.8180275,0.094,0.06,"['RSI=36.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.7%(強い下落)']",{}
0700.HK,419.4,HOLD,-20,35.6,-2.173,447.64,463.38,4.9,-6.26,-4.46,-17.45,0.8,10.955228,0.229,0.091,"['RSI=35.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.9%(買いシグナル)']",{}
0939.HK,8.66,SELL,-30,48.0,-0.012,8.68,8.74,46.6,-2.59,-0.8,8.66,0.38,5.43289,0.0,0.05,"['RSI=48.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,322500.0,HOLD,-15,52.1,-1723.6,328650.0,278020.0,43.1,-6.93,7.86,79.44,1.01,5.5569334,4.921,0.692,"['RSI=52.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
9988.HK,99.7,HOLD,-10,25.5,-1.482,115.85,125.28,5.0,-6.82,-21.78,-18.98,0.67,10.431289,1.041,0.029,"['RSI=25.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.0%(買いシグナル)', '1ヶ月モメンタム -21.8%(強い下落)']",{}
1810.HK,22.7,HOLD,-10,18.6,-0.343,26.96,29.38,-6.7,-11.54,-23.72,-30.54,0.95,12.871439,-0.581,-0.109,"['RSI=18.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.7%(買いシグナル)', '1ヶ月モメンタム -23.7%(強い下落)']",{}
000660.KS,2582000.0,BUY,40,61.4,30375.926,2328664.09,1809258.86,75.1,2.42,25.85,176.79,1.13,6.2430573,3.966,1.981,"['RSI=61.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +25.8%(強い上昇)']",{}
005935.KS,207000.0,HOLD,-5,51.8,-874.786,210005.0,183766.0,44.9,-8.61,10.58,64.38,0.68,3.9173563,4.921,0.692,"['RSI=51.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +10.6%(強い上昇)']",{}
3690.HK,69.85,SELL,-30,33.4,-0.702,76.8,81.23,0.5,-7.24,-11.36,-11.58,0.3,14.6684,,0.056,"['RSI=33.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.5%(買いシグナル)', '1ヶ月モメンタム -11.4%(強い下落)']",{}
005380.KS,516000.0,HOLD,-15,34.0,-16250.135,647198.53,602054.96,-7.9,-16.5,-24.83,5.69,1.0,10.46072,-0.431,0.034,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-7.9%(買いシグナル)', '1ヶ月モメンタム -24.8%(強い下落)']",{}
0388.HK,372.6,HOLD,-20,33.0,-1.285,390.53,405.06,11.9,-3.47,-8.14,-4.85,0.48,23.840343,0.27,0.19,"['RSI=33.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.9%(買いシグナル)']",{}
2318.HK,53.75,HOLD,-20,30.6,-0.263,56.9,59.02,-9.1,-4.61,-8.31,-6.54,0.53,4.9086213,-0.132,-0.033,"['RSI=30.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.1%(買いシグナル)']",{}
1211.HK,76.8,HOLD,-10,25.2,-0.775,87.26,95.93,-3.0,-8.63,-17.6,-27.88,0.84,12.451577,-0.569,-0.118,"['RSI=25.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.0%(買いシグナル)', '1ヶ月モメンタム -17.6%(強い下落)']",{}
1398.HK,6.97,HOLD,-15,52.6,-0.0,6.88,6.91,62.5,-3.06,2.8,10.11,0.35,5.563464,0.043,0.034,"['RSI=52.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
3988.HK,5.36,HOLD,0,54.6,-0.014,5.32,5.22,60.3,-2.01,3.08,14.04,0.5,5.906826,0.0,0.059,"['RSI=54.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
