ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,7.75,HOLD,0,26.4,-0.077,8.33,8.47,-0.6,-3.75,-7.02,-5.92,0.65,4.8750687,0.0,0.05,"['RSI=26.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.6%(買いシグナル)']",{}
1299.HK,73.35,HOLD,0,43.1,0.23,73.35,79.49,50.0,3.6,-4.37,-13.38,0.23,10.838253,0.094,0.06,"['RSI=43.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0700.HK,435.0,HOLD,0,47.2,0.001,440.79,452.91,41.1,5.63,-5.23,-10.04,0.62,11.4389715,0.229,0.091,"['RSI=47.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,309500.0,HOLD,-15,48.1,-7485.792,327675.0,296350.0,29.3,-4.18,4.74,57.51,1.1,4.9438663,4.921,0.692,"['RSI=48.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
9988.HK,94.3,HOLD,-20,29.6,-0.559,105.04,120.24,23.3,5.36,-23.56,-20.33,0.49,10.219567,1.041,0.029,"['RSI=29.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -23.6%(強い下落)']",{}
000660.KS,2425000.0,HOLD,-5,51.5,-59782.095,2460000.0,2046908.13,46.9,-7.72,26.9,164.78,1.45,5.495355,3.966,1.981,"['RSI=51.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +26.9%(強い上昇)']",{}
1810.HK,23.14,SELL,-40,35.7,-0.033,24.66,28.11,32.6,8.03,-18.46,-25.06,1.3,13.144834,-0.581,-0.109,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.5%(強い下落)']",{}
3690.HK,71.95,HOLD,0,45.9,0.05,73.27,78.65,43.0,11.98,-8.46,-10.34,0.46,15.309779,,0.056,"['RSI=45.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005380.KS,492000.0,SELL,-40,34.9,-10078.771,562050.0,600052.75,22.1,-1.01,-23.0,4.4,0.84,9.969115,-0.431,0.034,"['RSI=34.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -23.0%(強い下落)']",{}
005935.KS,208000.0,HOLD,-15,50.7,-3669.868,211210.0,194638.0,43.9,-1.19,8.05,58.9,1.18,3.7345266,4.921,0.692,"['RSI=50.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
0388.HK,373.6,HOLD,0,42.5,0.115,377.82,399.12,39.8,3.15,-6.79,-5.66,0.41,23.904327,0.27,0.19,"['RSI=42.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1398.HK,6.4,HOLD,-20,32.2,-0.066,6.83,6.87,5.9,-3.32,-4.76,-5.43,0.51,5.1222234,0.043,0.034,"['RSI=32.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.9%(買いシグナル)']",{}
2318.HK,52.2,SELL,-30,36.1,-0.198,54.71,57.87,23.7,3.26,-8.5,-10.29,0.38,4.7798867,-0.132,-0.033,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
3988.HK,4.8,HOLD,-5,34.2,-0.054,5.13,5.09,4.8,-2.86,-6.38,-2.86,0.48,5.3184347,0.0,0.059,"['RSI=34.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=4.8%(買いシグナル)']",{}
1211.HK,84.25,HOLD,15,51.4,0.493,81.65,91.3,61.2,15.97,-7.79,-18.53,1.27,13.696168,-0.569,-0.118,"['RSI=51.4 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9888.HK,111.6,HOLD,-10,46.3,0.439,112.06,122.84,48.4,13.01,-14.22,2.57,0.55,12.730587,-0.593,-0.012,"['RSI=46.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.2%(強い下落)']",{}
402340.KS,1589000.0,HOLD,10,53.1,-34123.407,1578700.0,1268416.8,51.1,-3.11,42.13,218.85,1.02,4.1630836,4.201,3.188,"['RSI=53.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +42.1%(強い上昇)']",{}
9961.HK,326.6,SELL,-40,38.6,-2.817,350.76,378.57,24.6,7.01,-12.81,-16.39,0.59,9.243833,-0.397,0.172,"['RSI=38.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.8%(強い下落)']",{}
105560.KS,170100.0,BUY,30,61.6,969.322,158500.0,157477.66,93.4,10.67,12.28,16.79,1.05,8.850411,0.168,0.152,"['RSI=61.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=93.4%(売りシグナル)', '1ヶ月モメンタム +12.3%(強い上昇)']",{}
9999.HK,206.4,HOLD,20,64.3,1.058,193.46,186.93,99.7,10.08,7.0,18.17,0.66,12.565645,0.031,0.061,"['RSI=64.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.7%(売りシグナル)']",{}
034020.KS,86200.0,SELL,-30,39.8,-104.622,91655.0,106456.0,27.5,-2.05,0.47,-9.17,0.98,87.87044,,0.137,"['RSI=39.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9618.HK,104.6,SELL,-30,43.4,-0.237,107.4,114.8,38.6,8.96,-9.04,-6.1,0.52,6.4746637,-0.507,0.049,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0857.HK,8.8,SELL,-40,32.0,-0.041,9.39,10.2,25.0,0.23,-14.05,-15.81,0.38,7.60322,0.019,-0.022,"['RSI=32.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.0%(強い下落)']",{}
012450.KS,1175000.0,HOLD,15,55.1,13895.921,1085800.0,1209800.0,83.4,15.2,16.8,-23.55,1.12,20.704185,2.849,0.049,"['RSI=55.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=83.4%(売りシグナル)', '1ヶ月モメンタム +16.8%(強い上昇)']",{}
086790.KS,125600.0,HOLD,25,57.8,332.649,119405.0,120479.78,76.0,9.41,11.74,13.96,1.14,7.096154,0.114,0.257,"['RSI=57.8 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +11.7%(強い上昇)']",{}
2899.HK,30.82,HOLD,-15,49.2,-0.034,30.48,33.29,54.2,12.24,-6.21,-11.52,1.39,8.195706,0.957,0.248,"['RSI=49.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
000270.KS,152000.0,HOLD,-15,50.1,-213.631,151785.0,158250.0,50.5,8.11,0.4,0.8,0.98,6.4366407,-0.225,0.053,"['RSI=50.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
3968.HK,44.12,SELL,-30,37.3,-0.269,45.89,46.26,23.3,1.3,-4.91,-8.89,0.39,6.1073685,0.007,0.017,"['RSI=37.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2628.HK,28.66,HOLD,-15,53.5,-0.035,27.94,28.06,65.8,9.27,5.06,17.67,0.91,5.482231,-0.324,-0.152,"['RSI=53.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
055550.KS,107300.0,BUY,40,62.3,499.108,99260.0,97995.42,99.4,11.31,10.5,18.27,1.84,8.242256,0.14,0.066,"['RSI=62.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.4%(売りシグナル)', '1ヶ月モメンタム +10.5%(強い上昇)', '出来高急増 1.8x(注目)']",{}
068270.KS,183600.0,HOLD,15,56.7,1768.644,171590.0,179885.43,103.0,2.46,15.18,-0.47,1.43,25.422558,2.243,0.36,"['RSI=56.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=103.0%(売りシグナル)', '1ヶ月モメンタム +15.2%(強い上昇)']",{}
