ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,504.0,SELL,-30,44.9,-0.55,517.89,539.94,36.7,4.65,-2.33,-19.3,0.46,12.973342,0.149,0.127,"['RSI=44.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1299.HK,90.65,HOLD,15,59.6,0.542,84.89,85.24,110.0,6.71,10.82,5.47,0.58,13.552462,0.094,0.06,"['RSI=59.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=110.0%(売りシグナル)', '1ヶ月モメンタム +10.8%(強い上昇)']",{}
9988.HK,123.1,HOLD,0,41.9,0.308,127.13,143.51,33.1,2.16,-4.35,-15.63,0.59,15.6120205,-0.709,0.017,"['RSI=41.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,210000.0,BUY,30,61.1,1301.5,189247.5,182131.0,100.5,17.71,11.76,51.08,0.72,7.31005,1.622,0.238,"['RSI=61.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=100.5%(売りシグナル)', '1ヶ月モメンタム +11.8%(強い上昇)']",{}
0939.HK,8.49,HOLD,20,66.4,0.051,8.09,8.0,98.7,3.03,7.2,11.42,0.7,5.497857,0.003,0.024,"['RSI=66.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=98.7%(売りシグナル)']",{}
1810.HK,32.5,SELL,-30,45.6,-0.086,33.24,34.36,36.1,0.37,-3.5,-14.83,0.6,16.56397,-0.346,0.073,"['RSI=45.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,138300.0,BUY,30,56.4,13.391,131740.0,127400.0,69.3,16.61,3.21,34.27,0.65,6.087839,1.622,0.238,"['RSI=56.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
000660.KS,1003000.0,HOLD,0,56.8,-1015.339,936400.0,913520.73,76.5,20.84,7.85,35.06,0.73,4.3421,0.852,0.661,"['RSI=56.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3690.HK,86.8,HOLD,15,56.7,0.797,81.03,85.09,88.0,3.09,10.29,-16.94,0.55,15.728463,,0.041,"['RSI=56.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=88.0%(売りシグナル)', '1ヶ月モメンタム +10.3%(強い上昇)']",{}
005380.KS,506000.0,HOLD,-15,52.4,-1136.499,495000.0,509007.4,61.3,8.7,-2.88,38.86,0.74,9.766946,,,"['RSI=52.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
