ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.92,HOLD,0,62.0,-0.015,8.75,8.33,72.3,1.59,5.56,13.2,0.65,5.6407356,0.0,0.05,"['RSI=62.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,89.1,HOLD,20,62.3,0.561,84.96,84.87,93.2,4.76,0.68,-1.76,0.51,13.32804,0.094,0.06,"['RSI=62.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=93.2%(売りシグナル)']",{}
0700.HK,478.6,SELL,-30,43.4,-1.453,492.15,507.34,30.9,2.31,-5.88,-14.23,0.95,12.309367,0.141,0.127,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,266750.0,HOLD,10,75.7,4115.077,221287.5,202561.24,117.1,18.03,26.72,67.8,1.08,6.5507565,4.96,0.693,"['RSI=75.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=117.1%(売りシグナル)', '1ヶ月モメンタム +26.7%(強い上昇)']",{}
9988.HK,140.2,HOLD,15,60.4,1.047,130.72,131.06,99.3,11.27,14.08,-12.1,0.95,18.339025,-0.709,0.017,"['RSI=60.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=99.3%(売りシグナル)', '1ヶ月モメンタム +14.1%(強い上昇)']",{}
1810.HK,31.38,HOLD,15,49.3,0.096,31.07,32.54,59.5,8.13,0.06,-7.6,0.53,16.810162,-0.337,0.073,"['RSI=49.3 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
000660.KS,1614000.0,HOLD,10,83.9,38774.827,1225650.0,1055985.48,107.9,24.83,56.24,92.04,0.88,4.367552,3.966,1.981,"['RSI=83.9 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=107.9%(売りシグナル)', '1ヶ月モメンタム +56.2%(強い上昇)']",{}
005935.KS,183600.0,HOLD,20,71.7,3194.283,154010.0,140775.26,103.3,12.29,31.52,62.24,1.7,5.094092,4.96,0.693,"['RSI=71.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=103.3%(売りシグナル)', '1ヶ月モメンタム +31.5%(強い上昇)', '出来高急増 1.7x(注目)']",{}
3690.HK,84.5,HOLD,-15,51.7,-0.115,84.68,82.13,47.9,1.5,-3.98,-8.3,0.6,15.868551,,0.028,"['RSI=51.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,569000.0,BUY,30,61.2,3515.1,526000.0,520944.2,93.6,2.34,12.01,16.99,1.49,11.490153,,0.034,"['RSI=61.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=93.6%(売りシグナル)', '1ヶ月モメンタム +12.0%(強い上昇)']",{}
0388.HK,423.4,HOLD,20,60.8,0.92,413.11,405.88,103.0,2.67,3.72,2.36,0.57,27.344072,0.27,0.19,"['RSI=60.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=103.0%(売りシグナル)']",{}
1398.HK,7.0,HOLD,0,60.0,-0.025,6.93,6.59,67.2,2.02,3.5,11.54,0.53,5.6725225,0.043,0.034,"['RSI=60.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1211.HK,101.5,HOLD,-15,46.2,-1.008,105.71,102.76,23.4,-0.98,-0.29,12.78,0.31,16.358456,-0.569,-0.118,"['RSI=46.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
2318.HK,66.0,HOLD,5,63.9,0.562,62.31,62.9,114.9,4.76,6.02,-8.4,0.88,6.083409,-0.132,-0.033,"['RSI=63.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=114.9%(売りシグナル)']",{}
3988.HK,5.13,HOLD,0,57.6,-0.02,5.12,4.86,55.6,1.38,1.99,10.32,0.37,5.799746,0.0,0.059,"['RSI=57.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9888.HK,138.4,HOLD,10,70.6,1.838,120.63,118.62,109.9,16.6,26.28,0.87,1.15,15.316507,-0.81,-0.041,"['RSI=70.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=109.9%(売りシグナル)', '1ヶ月モメンタム +26.3%(強い上昇)']",{}
402340.KS,1084000.0,HOLD,10,87.5,38883.036,749500.0,635480.0,104.8,30.6,87.54,103.0,1.05,6.6205645,,1.081,"['RSI=87.5 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=104.8%(売りシグナル)', '1ヶ月モメンタム +87.5%(強い上昇)']",{}
9961.HK,422.6,BUY,30,55.9,0.298,414.24,407.49,71.8,1.15,5.18,-7.12,0.35,11.265669,0.981,0.208,"['RSI=55.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
105560.KS,161600.0,HOLD,-10,61.0,-19.864,157591.74,152722.88,94.3,1.35,4.34,17.81,0.7,8.548834,0.204,6.874,"['RSI=61.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=94.3%(売りシグナル)']",{}
9999.HK,186.3,HOLD,5,60.0,1.185,178.58,179.32,92.9,4.08,5.25,-2.8,0.49,11.81021,-0.292,0.03,"['RSI=60.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=92.9%(売りシグナル)']",{}
034020.KS,135100.0,HOLD,10,75.8,1397.708,115925.0,106274.0,89.8,4.57,33.5,49.12,1.49,132.55621,,0.059,"['RSI=75.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=89.8%(売りシグナル)', '1ヶ月モメンタム +33.5%(強い上昇)']",{}
9618.HK,119.4,HOLD,0,59.1,-0.478,117.78,111.72,61.4,2.67,6.89,11.15,0.53,7.6919265,,0.015,"['RSI=59.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0857.HK,11.07,HOLD,15,49.7,0.003,11.12,10.7,47.4,-7.98,2.79,20.85,1.17,9.657567,0.019,-0.022,"['RSI=49.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
086790.KS,129600.0,BUY,30,68.0,352.292,122935.0,116487.34,98.4,1.97,10.67,14.83,0.65,7.3860703,,0.829,"['RSI=68.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=98.4%(売りシグナル)', '1ヶ月モメンタム +10.7%(強い上昇)']",{}
012450.KS,1345000.0,HOLD,-5,42.4,-11664.58,1449750.0,1403100.0,-3.6,-5.28,-9.37,9.62,0.74,24.257078,-0.601,0.745,"['RSI=42.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-3.6%(買いシグナル)']",{}
000270.KS,157600.0,HOLD,15,53.1,135.559,154810.0,158142.41,68.0,0.45,-1.01,5.33,1.01,6.655941,-0.142,0.035,"['RSI=53.1 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
2899.HK,37.92,HOLD,5,55.2,0.147,36.84,37.95,81.6,6.28,4.0,-8.93,1.0,10.150282,0.957,0.248,"['RSI=55.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=81.6%(売りシグナル)']",{}
2628.HK,31.2,HOLD,15,69.8,0.5,27.77,28.13,121.3,9.01,18.54,-11.26,0.84,5.9498305,-0.324,-0.152,"['RSI=69.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=121.3%(売りシグナル)', '1ヶ月モメンタム +18.5%(強い上昇)']",{}
055550.KS,99500.0,HOLD,0,58.2,-235.073,98474.7,94720.96,72.5,-0.5,3.66,11.23,0.73,7.7374463,0.166,6.254,"['RSI=58.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3968.HK,47.38,HOLD,-5,35.0,-0.432,49.58,49.25,15.1,0.59,-5.43,-0.25,0.54,6.5797153,0.007,0.017,"['RSI=35.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=15.1%(買いシグナル)']",{}
035420.KS,207500.0,HOLD,0,43.9,69.497,210725.0,216024.38,37.6,-5.68,2.98,-18.41,0.83,13.798454,,,"['RSI=43.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
068270.KS,203000.0,HOLD,-25,49.9,-281.721,202725.0,206220.0,51.7,-0.49,0.5,-6.67,1.53,27.742907,1.287,0.251,"['RSI=49.9 中立', 'MACD デッドクロス(売りシグナル)', '出来高急増 1.5x(注目)']",{}
2388.HK,45.9,HOLD,20,67.3,0.095,44.36,43.02,116.9,2.64,4.32,10.92,0.38,10.832396,-0.012,-0.027,"['RSI=67.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=116.9%(売りシグナル)']",{}
0016.HK,144.1,HOLD,20,60.8,0.626,138.08,136.32,103.8,6.11,4.27,17.41,0.7,16.515003,0.362,0.32,"['RSI=60.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=103.8%(売りシグナル)']",{}
6160.HK,190.3,BUY,30,58.6,0.026,184.96,182.38,72.1,9.62,1.28,-10.07,0.9,30.780567,,0.328,"['RSI=58.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
