ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,437.4,HOLD,0,48.3,0.154,440.91,452.96,44.6,6.22,-4.71,-9.55,0.44,11.502084,0.229,0.091,"['RSI=48.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,303250.0,HOLD,-15,46.7,-7884.652,327362.5,296225.0,23.0,-6.11,2.62,54.33,0.69,4.848024,4.921,0.692,"['RSI=46.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
0939.HK,7.87,HOLD,-20,30.4,-0.069,8.33,8.47,7.8,-2.26,-5.58,-4.46,0.27,4.9505534,0.0,0.05,"['RSI=30.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.8%(買いシグナル)']",{}
9988.HK,94.5,HOLD,-20,29.8,-0.546,105.05,120.24,23.8,5.59,-23.4,-20.16,0.33,10.241241,1.041,0.029,"['RSI=29.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -23.4%(強い下落)']",{}
1299.HK,73.65,HOLD,15,44.1,0.249,73.36,79.49,54.1,4.03,-3.98,-13.03,0.19,10.882582,0.094,0.06,"['RSI=44.1 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
000660.KS,2275000.0,HOLD,-5,47.8,-69354.745,2452500.0,2043908.13,34.4,-13.43,19.05,148.4,0.91,5.1577024,3.966,1.981,"['RSI=47.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +19.0%(強い上昇)']",{}
1810.HK,23.22,SELL,-40,36.3,-0.028,24.67,28.11,33.4,8.4,-18.18,-24.81,1.08,13.201688,-0.581,-0.109,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.2%(強い下落)']",{}
005935.KS,204500.0,HOLD,-15,49.5,-3893.23,211035.0,194568.0,37.6,-2.85,6.23,56.23,0.82,3.671686,4.921,0.692,"['RSI=49.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,482000.0,SELL,-30,32.2,-10716.948,561550.0,599852.75,18.6,-3.02,-24.57,2.28,0.57,9.766491,-0.431,0.034,"['RSI=32.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.6%(買いシグナル)', '1ヶ月モメンタム -24.6%(強い下落)']",{}
3690.HK,71.35,HOLD,0,44.6,0.012,73.24,78.64,40.0,11.05,-9.22,-11.09,0.28,15.18211,,0.056,"['RSI=44.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0388.HK,374.0,HOLD,0,42.9,0.141,377.84,399.13,40.7,3.26,-6.69,-5.56,0.33,23.92992,0.27,0.19,"['RSI=42.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1398.HK,6.44,HOLD,-20,34.0,-0.064,6.83,6.87,9.2,-2.72,-4.17,-4.84,0.25,5.1542373,0.043,0.034,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.2%(買いシグナル)']",{}
2318.HK,52.5,SELL,-30,37.5,-0.179,54.73,57.87,26.5,3.86,-7.98,-9.78,0.24,4.8073573,-0.132,-0.033,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1211.HK,82.65,HOLD,15,48.7,0.39,81.57,91.26,54.7,13.76,-9.54,-20.07,0.86,13.436063,-0.569,-0.118,"['RSI=48.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
3988.HK,4.81,HOLD,-5,34.6,-0.053,5.13,5.09,5.9,-2.66,-6.18,-2.66,0.25,5.3295145,0.0,0.059,"['RSI=34.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.9%(買いシグナル)']",{}
