ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,489.2,SELL,-30,38.1,-1.989,518.64,541.88,21.5,-0.85,-5.74,-22.66,0.57,12.577492,0.149,0.127,"['RSI=38.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1299.HK,86.15,HOLD,15,52.5,0.288,84.64,85.08,68.7,0.58,0.64,0.12,0.59,12.878588,0.094,0.06,"['RSI=52.5 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
0939.HK,8.45,HOLD,20,65.3,0.048,8.06,7.98,101.9,4.45,6.83,9.31,0.66,5.4810767,0.003,0.024,"['RSI=65.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=101.9%(売りシグナル)']",{}
9988.HK,118.5,HOLD,-20,35.7,-0.012,127.51,144.24,12.0,-3.34,-9.33,-21.42,1.03,14.8352165,-0.709,0.017,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.0%(買いシグナル)']",{}
005930.KS,185000.0,HOLD,-15,50.7,-1968.071,186777.5,179055.0,45.3,4.93,6.63,33.19,0.31,6.439806,1.622,0.238,"['RSI=50.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,30.88,HOLD,-20,35.8,-0.167,33.28,34.42,4.4,-6.42,-7.6,-20.33,1.29,15.717516,-0.346,0.073,"['RSI=35.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.4%(買いシグナル)']",{}
005935.KS,122300.0,HOLD,-15,46.2,-2360.722,131465.0,125968.0,24.3,0.99,0.66,19.32,0.18,5.383534,1.622,0.238,"['RSI=46.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
3690.HK,80.25,HOLD,0,45.8,0.606,80.53,85.3,48.1,-6.58,4.42,-24.36,0.72,15.585441,,0.041,"['RSI=45.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,879000.0,HOLD,-15,47.2,-17683.663,932750.0,902158.29,28.9,0.69,5.14,21.3,0.29,3.817494,0.852,0.661,"['RSI=47.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,474000.0,SELL,-30,45.6,-6087.053,500850.0,511111.3,22.5,0.96,-6.51,54.57,0.22,9.118872,,,"['RSI=45.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0388.HK,396.0,HOLD,0,48.0,0.279,398.35,406.62,43.0,1.43,-3.06,-6.96,0.51,26.118427,0.151,0.138,"['RSI=48.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1211.HK,103.9,BUY,30,54.4,0.027,102.3,98.89,60.9,-2.44,9.71,4.74,0.68,15.831789,-0.405,-0.135,"['RSI=54.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1398.HK,6.96,HOLD,0,70.8,0.049,6.54,6.47,102.6,5.14,8.58,12.08,0.55,5.757399,0.038,-0.035,"['RSI=70.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=102.6%(売りシグナル)']",{}
2318.HK,60.2,HOLD,0,42.0,0.169,61.28,66.39,36.3,1.52,-6.88,-16.39,0.7,5.6455646,-0.74,-0.11,"['RSI=42.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
3988.HK,5.06,HOLD,10,76.5,0.043,4.71,4.65,100.2,4.12,11.95,13.71,1.22,5.866058,-0.072,0.063,"['RSI=76.5 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=100.2%(売りシグナル)', '1ヶ月モメンタム +11.9%(強い上昇)']",{}
402340.KS,480000.0,HOLD,-5,41.9,-14828.088,550000.0,544460.0,13.0,-5.88,-5.7,11.11,0.27,2.832335,,1.081,"['RSI=41.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)']",{}
9961.HK,390.6,HOLD,0,41.4,1.121,402.18,428.24,25.2,-0.1,-6.56,-34.79,0.59,10.4093,0.978,0.208,"['RSI=41.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9888.HK,108.8,SELL,-30,36.6,-0.056,115.07,129.62,23.1,0.37,-8.95,-25.43,0.57,11.784632,-0.81,-0.041,"['RSI=36.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
105560.KS,147500.0,HOLD,-15,48.3,-658.381,149055.0,148758.89,39.5,1.1,3.44,17.82,0.14,7.8012514,0.089,0.318,"['RSI=48.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
9999.HK,174.8,SELL,-30,41.8,-0.114,180.26,187.55,27.0,0.98,-7.49,-23.64,0.84,11.135255,-0.294,0.03,"['RSI=41.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9618.HK,111.9,BUY,30,54.7,0.395,110.35,109.11,64.3,-1.58,4.97,-3.12,0.57,7.176242,,0.015,"['RSI=54.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0857.HK,10.77,HOLD,0,57.7,-0.059,10.68,9.84,61.0,-1.82,3.56,30.39,0.8,9.494465,-0.009,0.022,"['RSI=57.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
034020.KS,96600.0,HOLD,-15,47.7,-1254.496,101200.0,97422.0,25.7,2.55,0.42,12.46,0.21,89.314316,,0.059,"['RSI=47.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
086790.KS,111300.0,HOLD,15,50.7,100.151,110025.0,111937.59,62.6,3.82,3.15,18.57,0.15,6.6034727,,0.829,"['RSI=50.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
012450.KS,1435000.0,HOLD,0,57.3,-3232.379,1385000.0,1306180.0,69.4,9.71,0.07,40.41,0.23,24.718363,-0.601,0.745,"['RSI=57.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
000270.KS,150900.0,SELL,-30,46.0,-1235.063,155818.3,157426.54,26.4,-0.4,2.69,28.59,0.12,6.3234067,-0.142,0.035,"['RSI=46.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
055550.KS,92700.0,HOLD,0,51.1,-181.625,91820.0,91818.51,58.8,2.43,4.75,16.15,0.11,7.4202023,0.35,0.216,"['RSI=51.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2628.HK,25.0,SELL,-30,33.6,-0.146,27.21,30.74,17.6,0.0,-13.19,-19.61,0.55,5.1198735,,-0.336,"['RSI=33.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.6%(買いシグナル)', '1ヶ月モメンタム -13.2%(強い下落)']",{}
2899.HK,35.32,HOLD,-10,43.2,0.093,36.4,40.08,38.4,4.07,-11.96,-7.68,0.74,10.93227,0.764,0.295,"['RSI=43.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.0%(強い下落)']",{}
3968.HK,49.7,BUY,30,56.2,0.051,49.16,48.6,72.6,1.51,1.84,-2.25,0.87,7.016368,0.016,-0.018,"['RSI=56.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
068270.KS,196600.0,HOLD,0,43.0,18.117,202420.0,214686.0,20.3,-2.43,-3.63,-7.7,0.22,28.06332,1.287,0.251,"['RSI=43.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2388.HK,43.18,HOLD,5,58.2,0.242,41.57,41.85,97.0,5.42,2.13,8.27,0.74,10.211562,-0.012,-0.027,"['RSI=58.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=97.0%(売りシグナル)']",{}
1088.HK,46.58,HOLD,-15,50.8,-0.36,47.39,44.84,30.3,-2.55,3.19,17.21,0.48,14.094131,0.111,-0.03,"['RSI=50.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
035420.KS,197300.0,HOLD,-20,34.7,-903.803,214480.0,237235.61,0.5,-4.69,-9.7,-23.32,0.35,12.572306,-0.437,0.107,"['RSI=34.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.5%(買いシグナル)']",{}
0016.HK,131.0,HOLD,-15,49.2,-0.59,132.84,130.19,37.4,1.71,-7.09,33.94,0.69,15.0136385,0.362,0.32,"['RSI=49.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
1288.HK,5.68,HOLD,5,66.7,0.049,5.33,5.38,109.6,5.58,8.19,2.16,0.75,5.792119,-0.016,0.021,"['RSI=66.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=109.6%(売りシグナル)']",{}
1024.HK,44.9,HOLD,-10,22.2,-0.613,54.1,64.4,13.8,-2.56,-26.93,-40.53,0.74,8.091964,0.309,0.118,"['RSI=22.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.8%(買いシグナル)', '1ヶ月モメンタム -26.9%(強い下落)']",{}
028260.KS,265250.0,SELL,-30,43.3,-1471.836,277062.5,298015.0,24.3,2.22,-1.94,2.02,0.18,15.4842615,0.68,0.084,"['RSI=43.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
6160.HK,187.5,HOLD,5,56.9,2.823,174.05,191.44,99.3,7.76,2.85,-2.5,1.37,30.318407,,0.328,"['RSI=56.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=99.3%(売りシグナル)']",{}
0001.HK,60.75,HOLD,15,51.8,0.216,59.65,61.98,79.7,2.7,-1.3,9.76,0.64,9.165592,0.597,-0.028,"['RSI=51.8 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9987.HK,385.8,HOLD,-20,38.9,-3.745,407.2,410.22,12.3,-2.72,-8.49,4.97,0.97,15.4340315,0.343,0.088,"['RSI=38.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.3%(買いシグナル)']",{}
012330.KS,390000.0,SELL,-30,44.8,-401.69,401371.51,428525.93,25.9,-2.01,-3.52,7.81,0.16,7.2417455,-0.394,0.047,"['RSI=44.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0669.HK,104.9,SELL,-40,42.3,-0.606,109.61,112.39,27.0,-0.57,-11.92,11.6,0.63,14.928126,0.001,0.016,"['RSI=42.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.9%(強い下落)']",{}
006400.KS,441000.0,BUY,30,61.5,3930.543,403400.0,394660.0,104.9,6.91,13.37,59.21,0.63,31.574064,,0.028,"['RSI=61.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=104.9%(売りシグナル)', '1ヶ月モメンタム +13.4%(強い上昇)']",{}
600519.SS,1465.96,HOLD,5,58.4,4.778,1430.73,1431.45,80.5,3.24,4.94,6.45,0.11,19.22164,0.008,0.006,"['RSI=58.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=80.5%(売りシグナル)']",{}
009150.KS,456000.0,HOLD,10,57.1,-4865.751,432200.0,374840.0,72.2,6.29,19.37,70.15,0.75,22.198437,0.157,0.164,"['RSI=57.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +19.4%(強い上昇)']",{}
2269.HK,34.98,HOLD,15,50.4,0.191,34.25,36.87,62.3,8.1,-3.74,2.58,1.01,18.72717,0.394,0.172,"['RSI=50.4 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005490.KS,350000.0,HOLD,5,51.4,1250.793,341025.0,357257.69,87.9,2.04,4.17,15.84,0.58,11.534737,,-0.054,"['RSI=51.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=87.9%(売りシグナル)']",{}
6869.HK,189.0,BUY,30,61.9,0.729,164.91,128.02,84.5,9.69,36.46,285.4,0.84,68.80004,2.371,0.135,"['RSI=61.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.5%(売りシグナル)', '1ヶ月モメンタム +36.5%(強い上昇)']",{}
1801.HK,91.5,HOLD,5,61.7,1.119,83.68,83.86,109.2,7.02,9.84,8.28,1.15,35.301407,,0.296,"['RSI=61.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=109.2%(売りシグナル)']",{}
0002.HK,74.5,HOLD,5,57.5,0.083,73.37,73.54,100.2,2.19,0.97,7.48,0.58,15.882559,-0.164,-0.037,"['RSI=57.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=100.2%(売りシグナル)']",{}
316140.KS,32350.0,SELL,-30,46.8,-93.363,32645.0,33088.48,39.0,-0.31,2.54,16.58,0.12,6.5904417,-0.238,0.057,"['RSI=46.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
010140.KS,27750.0,HOLD,-15,51.6,-26.831,27665.0,28299.0,51.2,13.27,-2.8,11.9,0.24,15.2281885,,0.051,"['RSI=51.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
267260.KS,895000.0,SELL,-30,46.6,-7651.249,923750.0,934055.9,30.6,2.64,-1.32,7.84,0.27,26.854826,0.896,0.426,"['RSI=46.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9992.HK,141.8,HOLD,-10,24.9,-6.128,188.51,213.72,10.0,-5.21,-31.63,-28.92,0.73,8.722449,2.712,1.741,"['RSI=24.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.0%(買いシグナル)', '1ヶ月モメンタム -31.6%(強い下落)']",{}
0020.HK,1.85,SELL,-40,32.5,-0.004,2.02,2.29,24.3,-0.54,-17.78,-21.94,0.53,-435.12482,,0.307,"['RSI=32.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -17.8%(強い下落)']",{}
2328.HK,14.51,HOLD,-20,38.3,-0.066,15.2,15.77,14.5,-1.96,-8.05,-16.8,0.78,6.351557,0.164,0.049,"['RSI=38.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.5%(買いシグナル)']",{}
207940.KS,1559000.0,HOLD,0,45.0,4303.651,1580400.0,1673560.0,34.8,1.9,-1.27,-9.41,0.23,32.351025,,,"['RSI=45.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0386.HK,4.59,SELL,-40,37.6,-0.004,4.74,5.11,32.8,0.22,-12.07,-2.34,0.55,9.103191,-0.891,-0.054,"['RSI=37.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.1%(強い下落)']",{}
329180.KS,472000.0,SELL,-40,37.5,-9763.781,534600.0,558609.54,20.7,-1.67,-18.06,-13.6,0.64,15.14695,0.258,0.296,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.1%(強い下落)']",{}
0175.HK,23.82,HOLD,20,80.6,0.383,19.24,17.54,103.9,13.97,45.6,33.6,1.61,9.515989,0.009,0.458,"['RSI=80.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=103.9%(売りシグナル)', '1ヶ月モメンタム +45.6%(強い上昇)', '出来高急増 1.6x(注目)']",{}
1378.HK,36.68,HOLD,15,52.3,0.038,36.34,36.5,54.0,6.32,-4.18,4.03,0.74,9.436361,-0.231,-0.015,"['RSI=52.3 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
032830.KS,222250.0,HOLD,10,52.6,-1477.096,220262.5,208857.0,56.3,1.25,10.85,34.37,0.11,15.097886,1.87,0.294,"['RSI=52.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +10.8%(強い上昇)']",{}
2020.HK,80.55,HOLD,5,57.0,0.319,77.74,79.85,88.5,6.55,0.19,-2.54,1.5,12.694986,-0.15,0.124,"['RSI=57.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=88.5%(売りシグナル)']",{}
0823.HK,36.68,HOLD,-15,50.3,-0.045,36.77,36.62,46.8,1.33,-4.18,7.25,0.58,14.642657,,0.051,"['RSI=50.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
9868.HK,67.75,HOLD,-15,42.8,-0.792,72.34,70.96,22.5,-3.21,2.11,-15.1,0.69,23.50959,,0.382,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
2057.HK,190.0,HOLD,0,51.9,-0.303,188.73,184.69,56.2,-0.22,5.07,11.08,0.7,11.203434,7.907,0.123,"['RSI=51.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1109.HK,28.72,SELL,-30,42.5,-0.065,29.55,30.27,30.3,2.94,-7.12,-3.69,0.57,7.422262,-0.117,-0.066,"['RSI=42.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9866.HK,48.7,BUY,30,65.4,0.063,44.74,40.81,81.2,8.95,28.77,25.26,0.81,46.56449,,0.759,"['RSI=65.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.2%(売りシグナル)', '1ヶ月モメンタム +28.8%(強い上昇)']",{}
373220.KS,402500.0,HOLD,15,54.1,3669.888,383275.0,393610.0,80.3,-1.83,11.96,6.48,0.25,42.14168,,,"['RSI=54.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=80.3%(売りシグナル)', '1ヶ月モメンタム +12.0%(強い上昇)']",{}
2601.HK,33.16,HOLD,0,45.9,0.114,33.19,35.85,49.3,3.43,-2.41,-14.49,0.79,5.5479913,0.157,-0.023,"['RSI=45.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
033780.KS,158500.0,HOLD,15,52.2,120.277,156040.0,156558.16,77.2,0.89,3.19,14.07,0.14,12.708478,-0.127,0.101,"['RSI=52.2 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
2423.HK,37.66,SELL,-30,34.0,-0.312,41.47,44.56,6.9,-6.47,-13.18,-17.32,1.2,14.405192,-0.837,-0.287,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.9%(買いシグナル)', '1ヶ月モメンタム -13.2%(強い下落)']",{}
9633.HK,47.56,HOLD,5,58.3,0.651,44.52,46.64,93.1,6.4,3.8,-1.29,0.56,23.805784,0.402,0.3,"['RSI=58.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=93.1%(売りシグナル)']",{}
