ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
1093.HK,8.32,SELL,-30,35.7,-0.064,9.2,9.61,0.4,-8.67,-17.3,0.85,0.51,13.859044,0.303,0.034,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.4%(買いシグナル)', '1ヶ月モメンタム -17.3%(強い下落)']"
1347.HK,83.6,SELL,-30,39.4,-0.384,91.79,98.31,9.2,-8.48,-17.55,17.33,0.46,69.3131,,0.224,"['RSI=39.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.2%(買いシグナル)', '1ヶ月モメンタム -17.6%(強い下落)']"
0288.HK,9.07,HOLD,-15,37.2,-0.081,9.7,9.39,-9.9,-5.22,-12.7,1.91,0.61,9.315545,0.005,0.089,"['RSI=37.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-9.9%(買いシグナル)', '1ヶ月モメンタム -12.7%(強い下落)']"
9926.HK,112.2,HOLD,15,51.7,0.943,109.07,110.77,61.5,-4.51,7.68,-2.6,0.48,95.45027,,0.377,"['RSI=51.7 中立', 'MACD ゴールデンクロス(買いシグナル)']"
3993.HK,16.2,HOLD,-10,24.9,-0.542,20.89,21.79,5.3,-12.57,-31.76,-15.18,0.59,10.309775,0.842,-0.024,"['RSI=24.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.3%(買いシグナル)', '1ヶ月モメンタム -31.8%(強い下落)']"
066570.KS,109500.0,HOLD,-25,44.6,-1529.642,121470.0,110408.0,22.8,-4.37,-17.42,16.12,0.42,8.9942045,,0.048,"['RSI=44.6 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -17.4%(強い下落)']"
0027.HK,34.48,HOLD,-10,27.7,-0.297,38.21,40.14,11.6,-5.84,-19.48,-11.59,0.51,12.310812,0.242,0.181,"['RSI=27.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.6%(買いシグナル)', '1ヶ月モメンタム -19.5%(強い下落)']"
000720.KS,155300.0,HOLD,10,55.8,-945.851,154040.0,124298.0,52.8,-3.54,14.7,123.78,0.51,23.24871,,0.112,"['RSI=55.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +14.7%(強い上昇)']"
0998.HK,7.22,HOLD,15,49.9,0.026,7.19,7.2,55.2,-2.17,-2.3,4.49,0.78,4.861895,0.103,0.035,"['RSI=49.9 中立', 'MACD ゴールデンクロス(買いシグナル)']"
1171.HK,16.61,HOLD,10,70.8,0.065,15.1,13.14,83.2,5.66,21.24,67.95,0.52,12.004698,-0.645,-0.019,"['RSI=70.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.2%(売りシグナル)', '1ヶ月モメンタム +21.2%(強い上昇)']"
600036.SS,38.87,HOLD,15,43.5,0.019,39.25,39.2,29.9,-3.12,-0.18,-5.88,0.73,6.240267,0.028,0.546,"['RSI=43.5 中立', 'MACD ゴールデンクロス(買いシグナル)']"
6690.HK,23.2,HOLD,-10,24.9,-0.16,25.34,26.06,-4.4,-7.42,-15.27,-10.36,0.85,8.64272,0.136,0.095,"['RSI=24.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.4%(買いシグナル)', '1ヶ月モメンタム -15.3%(強い下落)']"
015760.KS,46000.0,SELL,-40,38.0,-124.969,51490.0,55893.0,28.8,-4.56,-26.63,-3.63,0.53,2.5560956,0.303,0.007,"['RSI=38.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -26.6%(強い下落)']"
272210.KS,125200.0,HOLD,-5,48.2,-3445.79,135715.0,110842.0,34.9,-9.86,12.49,130.57,0.27,67.13137,-0.967,0.498,"['RSI=48.2 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +12.5%(強い上昇)']"
034730.KS,332000.0,HOLD,-25,46.5,-3711.249,359950.0,331000.0,24.9,-2.35,-12.4,32.8,0.46,5.15193,,0.012,"['RSI=46.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.4%(強い下落)']"
2338.HK,25.4,HOLD,-15,36.2,-0.761,30.16,27.77,0.2,-9.16,-25.6,28.8,0.35,13.580027,0.314,0.161,"['RSI=36.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=0.2%(買いシグナル)', '1ヶ月モメンタム -25.6%(強い下落)']"
3328.HK,6.67,HOLD,-5,41.6,-0.005,6.81,6.76,10.5,-2.63,-4.44,3.25,0.96,5.6044607,-0.18,0.082,"['RSI=41.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.5%(買いシグナル)']"
1177.HK,5.69,SELL,-30,36.3,-0.004,6.04,6.42,4.3,-5.95,-10.95,-13.0,0.53,19.327864,0.147,0.107,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.3%(買いシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']"
9901.HK,42.76,HOLD,0,45.7,0.278,43.03,44.88,45.9,0.52,-8.9,-1.2,0.52,13.395194,0.459,0.147,"['RSI=45.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
2319.HK,15.69,SELL,-30,43.3,-0.012,16.03,16.15,32.1,-5.65,-2.85,2.35,0.36,10.684965,-0.159,-0.069,"['RSI=43.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']"
0066.HK,31.62,HOLD,-15,31.4,-0.421,34.79,34.35,8.1,-3.01,-15.77,5.82,0.49,17.721632,-0.286,-0.086,"['RSI=31.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.1%(買いシグナル)', '1ヶ月モメンタム -15.8%(強い下落)']"
138040.KS,106100.0,HOLD,-15,37.5,-1257.685,117785.0,116260.0,19.9,-4.59,-24.43,-3.19,0.68,6.0147347,0.065,0.185,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.9%(買いシグナル)', '1ヶ月モメンタム -24.4%(強い下落)']"
600900.SS,27.0,HOLD,0,52.0,-0.009,26.96,26.61,52.2,-1.78,3.65,-3.08,0.77,17.631502,0.336,0.109,"['RSI=52.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
267250.KS,242500.0,HOLD,-15,40.5,-4479.155,275106.64,253356.72,-6.4,-9.68,-16.87,22.52,0.55,10.865279,,0.098,"['RSI=40.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-6.4%(買いシグナル)', '1ヶ月モメンタム -16.9%(強い下落)']"
6618.HK,46.72,HOLD,0,30.9,0.049,51.4,58.45,12.0,-9.72,-17.89,-21.35,0.25,16.913366,0.298,0.28,"['RSI=30.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.0%(買いシグナル)', '1ヶ月モメンタム -17.9%(強い下落)']"
601318.SS,57.89,HOLD,-10,29.3,-0.232,61.95,65.24,-15.7,-6.39,-10.25,-15.49,0.98,7.0425787,0.46,0.355,"['RSI=29.3 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-15.7%(買いシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']"
1308.HK,32.8,HOLD,-15,49.6,-0.182,33.71,30.76,20.3,-3.36,-0.55,21.26,0.63,11.288068,-0.117,-0.006,"['RSI=49.6 中立', 'MACD デッドクロス(売りシグナル)']"
1816.HK,3.48,BUY,30,63.9,0.01,3.29,3.2,87.9,3.88,7.08,18.77,2.95,14.451828,-0.103,-0.102,"['RSI=63.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.9%(売りシグナル)', '出来高急増 2.9x(注目)']"
601901.SS,6.95,HOLD,0,20.6,-0.025,7.42,7.7,-15.9,-6.08,-9.62,-10.55,0.76,21.060604,1.122,0.991,"['RSI=20.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-15.9%(買いシグナル)']"
071050.KS,210500.0,HOLD,-15,44.0,-3086.092,235485.24,213525.66,15.7,-9.85,-22.04,33.68,0.57,6.243998,,0.744,"['RSI=44.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=15.7%(買いシグナル)', '1ヶ月モメンタム -22.0%(強い下落)']"
079550.KS,637000.0,HOLD,-5,50.0,-13181.978,665375.0,568100.0,43.2,-9.65,30.13,53.12,0.3,27.708282,0.377,0.417,"['RSI=50.0 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +30.1%(強い上昇)']"
2688.HK,64.4,HOLD,-20,34.2,-0.356,67.81,68.12,-1.6,-3.95,-6.12,-8.65,0.49,8.8258,-0.045,0.02,"['RSI=34.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.6%(買いシグナル)']"
600030.SS,24.53,HOLD,-10,23.9,-0.1,26.27,27.33,-3.5,-5.33,-11.22,-13.13,0.9,9.931174,0.432,0.179,"['RSI=23.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.5%(買いシグナル)', '1ヶ月モメンタム -11.2%(強い下落)']"
1339.HK,5.81,SELL,-30,31.1,-0.02,6.29,6.59,-14.3,-7.34,-13.41,-15.18,0.53,4.4581776,0.475,0.143,"['RSI=31.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-14.3%(買いシグナル)', '1ヶ月モメンタム -13.4%(強い下落)']"
003550.KS,86400.0,HOLD,-15,42.4,-837.136,94990.0,91776.0,10.7,-5.05,-13.17,5.75,0.69,8.493834,,-0.146,"['RSI=42.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.7%(買いシグナル)', '1ヶ月モメンタム -13.2%(強い下落)']"
9626.HK,182.8,SELL,-30,30.1,-0.94,207.15,232.34,-3.7,-10.74,-20.8,-5.77,0.65,16.706013,4.295,0.076,"['RSI=30.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.7%(買いシグナル)', '1ヶ月モメンタム -20.8%(強い下落)']"
247540.KS,191900.0,HOLD,-25,47.4,-1790.431,200400.0,191732.0,33.4,2.4,-10.33,24.45,0.6,,,,"['RSI=47.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1658.HK,4.82,HOLD,-20,33.3,-0.001,4.95,5.05,10.4,-3.41,-6.04,-5.79,0.6,5.925789,-0.148,0.04,"['RSI=33.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.4%(買いシグナル)']"
3750.HK,670.5,BUY,30,68.6,12.796,569.04,524.39,84.3,3.47,27.59,31.6,0.56,24.364912,0.501,0.366,"['RSI=68.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.3%(売りシグナル)', '1ヶ月モメンタム +27.6%(強い上昇)']"
2359.HK,102.7,SELL,-30,35.6,-0.699,111.04,114.53,7.5,-5.61,-15.61,1.58,0.62,15.805629,0.581,0.104,"['RSI=35.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.5%(買いシグナル)', '1ヶ月モメンタム -15.6%(強い下落)']"
2331.HK,21.2,HOLD,15,54.7,0.06,20.74,20.78,61.3,4.64,-5.36,10.47,0.85,14.053484,0.129,0.031,"['RSI=54.7 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0788.HK,10.74,HOLD,-20,38.2,-0.02,11.14,11.2,0.2,-5.95,-4.36,-9.75,0.81,9.197574,0.134,0.03,"['RSI=38.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.2%(買いシグナル)']"
2600.HK,10.53,HOLD,-10,29.0,-0.37,13.26,13.3,-11.3,-16.03,-20.29,-7.95,0.83,8.107571,0.891,-0.047,"['RSI=29.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.3%(買いシグナル)', '1ヶ月モメンタム -20.3%(強い下落)']"
278470.KS,325000.0,BUY,30,53.6,2283.271,317025.0,282610.0,57.3,-6.88,9.24,33.74,0.94,21.789095,3.714,1.217,"['RSI=53.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
9698.HK,39.76,HOLD,0,45.7,0.141,40.97,41.97,37.5,-0.35,-8.64,14.58,0.52,-7341.894,,0.086,"['RSI=45.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
0688.HK,11.94,HOLD,-10,28.1,-0.149,13.39,13.66,-3.4,-11.03,-15.92,-1.49,0.8,8.029913,-0.166,-0.043,"['RSI=28.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.4%(買いシグナル)', '1ヶ月モメンタム -15.9%(強い下落)']"
0358.HK,33.86,HOLD,-10,26.4,-0.693,40.95,43.64,-2.5,-11.13,-25.12,-10.85,0.74,11.47217,0.347,0.141,"['RSI=26.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.5%(買いシグナル)', '1ヶ月モメンタム -25.1%(強い下落)']"
0267.HK,11.15,HOLD,-20,35.4,-0.024,11.73,12.06,15.9,-2.36,-9.42,-6.62,0.47,4.560327,-0.232,,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.9%(買いシグナル)']"
601899.SS,30.85,HOLD,-10,26.5,-0.743,36.65,37.67,-3.8,-11.6,-21.54,-0.39,1.08,9.163358,0.814,0.295,"['RSI=26.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.8%(買いシグナル)', '1ヶ月モメンタム -21.5%(強い下落)']"
3692.HK,30.68,HOLD,-10,28.6,-0.036,33.28,36.77,-12.8,-6.52,-11.38,-20.1,0.66,29.901613,0.148,0.143,"['RSI=28.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-12.8%(買いシグナル)', '1ヶ月モメンタム -11.4%(強い下落)']"
086280.KS,216500.0,SELL,-30,39.3,-2745.943,244625.0,247770.0,18.9,-5.46,-19.07,21.63,0.39,8.528458,0.025,-0.015,"['RSI=39.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.9%(買いシグナル)', '1ヶ月モメンタム -19.1%(強い下落)']"
601138.SS,48.19,SELL,-30,30.4,-0.339,53.54,56.73,-6.2,-5.32,-12.98,-16.86,0.63,13.795373,0.586,0.73,"['RSI=30.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.2%(買いシグナル)', '1ヶ月モメンタム -13.0%(強い下落)']"
000150.KS,1078000.0,HOLD,-15,50.9,-4451.63,1114750.0,967680.0,37.4,-2.88,-3.92,41.84,0.43,35.528477,,0.148,"['RSI=50.9 中立', 'MACD デッドクロス(売りシグナル)']"
1336.HK,47.28,HOLD,-10,27.2,-0.225,53.15,57.96,-16.0,-10.79,-17.05,-13.88,1.24,5.300047,0.88,0.244,"['RSI=27.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-16.0%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']"
0291.HK,24.28,SELL,-30,32.2,-0.204,26.22,26.33,-2.1,-5.96,-11.0,-10.34,0.52,11.7472315,0.23,0.008,"['RSI=32.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.1%(買いシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']"
2313.HK,52.05,HOLD,-10,27.6,-0.433,58.03,60.99,8.5,-7.22,-19.3,-15.5,0.56,9.701824,0.084,0.153,"['RSI=27.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.5%(買いシグナル)', '1ヶ月モメンタム -19.3%(強い下落)']"
1530.HK,21.42,HOLD,0,45.0,0.221,21.55,23.42,46.8,-6.05,-3.95,-17.99,0.55,10.882836,0.248,-0.008,"['RSI=45.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
2382.HK,52.7,HOLD,10,32.2,0.023,55.99,59.45,3.0,-8.27,-9.22,-19.05,0.66,12.5592165,0.525,0.042,"['RSI=32.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.0%(買いシグナル)']"
352820.KS,286500.0,HOLD,-20,28.5,-5510.006,359338.2,361996.13,-19.3,-21.51,-28.54,-8.48,2.55,26.767593,,-0.014,"['RSI=28.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-19.3%(買いシグナル)', '1ヶ月モメンタム -28.5%(強い下落)', '出来高急増 2.5x(注目)']"
1818.HK,26.16,HOLD,-20,29.7,-0.619,32.08,34.26,-6.7,-14.34,-23.42,-18.96,1.52,11.317517,0.311,0.578,"['RSI=29.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.7%(買いシグナル)', '1ヶ月モメンタム -23.4%(強い下落)', '出来高急増 1.5x(注目)']"
601288.SS,6.53,HOLD,0,40.7,0.024,6.63,6.86,29.7,-3.4,0.77,-14.08,0.88,8.191375,0.158,0.056,"['RSI=40.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
1928.HK,16.24,SELL,-30,34.5,-0.063,17.21,17.94,2.7,-3.04,-10.28,-21.62,0.5,11.49855,-0.041,0.12,"['RSI=34.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.7%(買いシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1997.HK,23.08,HOLD,-10,25.7,-0.392,26.43,26.6,2.1,-6.41,-19.81,-7.09,0.46,10.561575,,-0.0,"['RSI=25.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.1%(買いシグナル)', '1ヶ月モメンタム -19.8%(強い下落)']"
1038.HK,61.9,HOLD,-5,39.6,-0.361,65.11,63.75,-20.8,-3.43,-6.0,8.22,0.78,16.351782,0.03,-0.121,"['RSI=39.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-20.8%(買いシグナル)']"
3606.HK,56.65,HOLD,-10,30.0,-0.424,61.61,63.84,-0.3,-9.5,-12.91,-14.68,0.33,10.627344,0.117,0.141,"['RSI=30.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.3%(買いシグナル)', '1ヶ月モメンタム -12.9%(強い下落)']"
1919.HK,14.89,HOLD,-5,45.9,-0.106,15.56,14.48,14.0,-7.4,2.34,8.69,0.7,10.94134,-0.646,-0.122,"['RSI=45.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.0%(買いシグナル)']"
003670.KS,188400.0,SELL,-40,40.0,-2253.191,211575.0,212312.0,20.5,-2.43,-16.45,-1.41,0.48,153.71039,,-0.229,"['RSI=40.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -16.5%(強い下落)']"
028300.KS,51700.0,HOLD,15,51.3,253.523,50705.0,53082.0,62.8,6.05,-3.36,12.39,0.67,,,,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0083.HK,11.12,HOLD,-15,38.7,-0.056,11.81,11.7,19.8,-4.06,-15.05,9.15,0.56,21.025166,-0.203,0.345,"['RSI=38.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.8%(買いシグナル)', '1ヶ月モメンタム -15.0%(強い下落)']"
0836.HK,18.78,HOLD,-15,51.7,-0.017,18.8,18.27,48.8,-0.95,2.9,6.83,0.46,6.128283,0.25,-0.045,"['RSI=51.7 中立', 'MACD デッドクロス(売りシグナル)']"
1208.HK,7.12,HOLD,-10,26.7,-0.206,9.12,9.63,4.2,-14.73,-30.6,-18.72,0.78,8.137944,0.195,0.328,"['RSI=26.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.2%(買いシグナル)', '1ヶ月モメンタム -30.6%(強い下落)']"
0012.HK,30.2,HOLD,-15,37.3,-0.313,32.86,32.11,8.6,-5.15,-14.5,3.35,0.64,17.322474,-0.084,-0.188,"['RSI=37.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.6%(買いシグナル)', '1ヶ月モメンタム -14.5%(強い下落)']"
6823.HK,12.01,HOLD,-5,41.3,-0.044,12.27,11.96,-14.5,-2.99,-2.12,2.74,1.11,16.680555,0.044,0.063,"['RSI=41.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-14.5%(買いシグナル)']"
6030.HK,23.9,SELL,-30,30.2,-0.036,26.08,27.76,10.3,-8.01,-17.07,-13.65,0.66,8.187736,0.432,0.179,"['RSI=30.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.3%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']"
0300.HK,80.9,SELL,-30,30.8,-0.511,86.56,87.15,2.4,-4.99,-12.3,-7.33,0.84,11.692266,0.0,0.101,"['RSI=30.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.4%(買いシグナル)', '1ヶ月モメンタム -12.3%(強い下落)']"
005387.KS,248000.0,HOLD,-15,42.7,-2386.133,274202.97,268288.68,17.4,-7.29,-12.24,20.25,0.53,,,,"['RSI=42.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=17.4%(買いシグナル)', '1ヶ月モメンタム -12.2%(強い下落)']"
1898.HK,14.56,BUY,40,66.2,0.003,13.69,12.36,78.8,3.93,16.48,40.27,0.69,10.263489,-0.004,-0.238,"['RSI=66.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +16.5%(強い上昇)']"
096770.KS,107300.0,HOLD,-15,42.7,-1749.451,120205.0,113872.0,13.4,-3.25,-16.43,1.42,0.29,18.381916,,,"['RSI=42.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.4%(買いシグナル)', '1ヶ月モメンタム -16.4%(強い下落)']"
0135.HK,8.34,HOLD,-15,50.6,-0.029,8.43,8.1,30.3,-0.24,-0.12,12.7,0.29,10.269166,-0.044,0.05,"['RSI=50.6 中立', 'MACD デッドクロス(売りシグナル)']"
9660.HK,7.2,SELL,-40,37.8,-0.013,7.68,8.38,21.4,-2.96,-18.27,-21.05,0.46,-275.22934,,0.512,"['RSI=37.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.3%(強い下落)']"
688041.SS,209.51,SELL,-30,31.4,-3.405,238.9,247.63,-7.7,-7.74,-15.57,3.39,0.53,86.2181,0.463,0.615,"['RSI=31.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-7.7%(買いシグナル)', '1ヶ月モメンタム -15.6%(強い下落)']"
688256.SS,992.5,HOLD,0,29.9,-6.538,1106.18,1213.1,-4.5,-8.1,-7.38,-22.88,0.58,12406.25,0.617,0.91,"['RSI=29.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.5%(買いシグナル)']"
600999.SS,15.19,HOLD,0,24.2,-0.056,16.13,16.68,-13.2,-5.36,-9.53,-9.58,0.75,8.729885,-0.01,-0.007,"['RSI=24.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-13.2%(買いシグナル)']"
0966.HK,20.08,SELL,-30,32.0,-0.115,22.04,23.08,-9.7,-7.97,-15.13,5.08,1.28,5.9214,0.134,-0.116,"['RSI=32.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-9.7%(買いシグナル)', '1ヶ月モメンタム -15.1%(強い下落)']"
6881.HK,8.65,HOLD,0,30.8,0.007,9.32,10.1,9.4,-5.77,-15.28,-16.75,0.86,5.479282,0.872,0.628,"['RSI=30.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.4%(買いシグナル)', '1ヶ月モメンタム -15.3%(強い下落)']"
017670.KS,74400.0,HOLD,-5,47.5,-647.484,77885.0,71092.0,18.4,-6.65,-7.12,39.07,0.41,12.61297,-0.653,-0.041,"['RSI=47.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.4%(買いシグナル)']"
0019.HK,84.7,BUY,30,56.1,0.154,83.55,78.55,59.8,-3.42,3.29,32.97,0.71,8.97824,,0.054,"['RSI=56.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
2259.HK,166.9,HOLD,-15,32.9,-5.808,206.1,202.0,8.2,-8.65,-28.12,9.87,1.4,16.20915,-0.418,0.423,"['RSI=32.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.2%(買いシグナル)', '1ヶ月モメンタム -28.1%(強い下落)']"
