ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,460.0,HOLD,15,51.0,3.147,449.74,470.18,69.1,0.22,0.6,-14.85,0.27,11.986875,0.229,0.091,"['RSI=51.0 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9988.HK,112.4,SELL,-30,33.2,-1.303,125.96,127.78,-4.9,-8.89,-15.27,-14.49,0.42,11.611381,1.041,0.029,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.9%(買いシグナル)', '1ヶ月モメンタム -15.3%(強い下落)']",{}
1299.HK,69.5,HOLD,-10,18.4,-1.503,80.95,82.78,-6.7,-9.39,-18.68,-16.18,0.49,10.278879,0.094,0.06,"['RSI=18.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.7%(買いシグナル)', '1ヶ月モメンタム -18.7%(強い下落)']",{}
0939.HK,8.77,BUY,30,54.6,0.005,8.69,8.67,66.3,2.57,-1.13,10.73,0.4,5.4983354,0.0,0.05,"['RSI=54.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005930.KS,303750.0,HOLD,-15,53.1,-3272.96,304387.5,250786.56,49.4,-13.58,8.87,65.87,0.34,5.353778,4.921,0.692,"['RSI=53.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,26.1,HOLD,-10,27.9,-0.232,29.19,30.5,-1.9,-8.03,-17.92,-21.62,0.7,14.793325,-0.581,-0.109,"['RSI=27.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.9%(買いシグナル)', '1ヶ月モメンタム -17.9%(強い下落)']",{}
005935.KS,192000.0,HOLD,-15,50.9,-2027.353,196015.0,167428.56,43.4,-12.73,2.67,43.81,0.42,3.6334898,4.921,0.692,"['RSI=50.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
3690.HK,77.95,SELL,-40,45.6,-0.119,80.24,82.82,34.7,-0.83,-11.02,1.63,0.23,16.369278,,0.056,"['RSI=45.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']",{}
000660.KS,2079000.0,HOLD,10,56.3,-36579.442,2051023.56,1523031.94,53.4,-9.53,13.32,128.5,0.36,5.438189,3.966,1.981,"['RSI=56.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +13.3%(強い上昇)']",{}
005380.KS,611000.0,HOLD,-5,45.0,-12749.378,672956.76,579200.42,13.5,-12.71,-5.07,18.62,0.33,12.353923,-0.263,0.034,"['RSI=45.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.5%(買いシグナル)']",{}
