ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,463.6,HOLD,15,52.2,3.389,450.45,469.15,73.5,3.85,1.58,-16.02,0.62,12.100567,0.229,0.091,"['RSI=52.2 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
1299.HK,74.55,SELL,-50,36.5,-0.896,79.82,82.37,24.0,2.62,-13.42,-9.06,1.89,11.025676,0.094,0.06,"['RSI=36.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -13.4%(強い下落)', '出来高急増 1.9x(注目)']",{}
9988.HK,110.2,SELL,-30,33.9,-1.712,123.38,127.25,3.6,-7.13,-16.61,-17.67,0.82,11.40356,1.041,0.029,"['RSI=33.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.6%(買いシグナル)', '1ヶ月モメンタム -16.6%(強い下落)']",{}
0939.HK,8.98,HOLD,5,62.0,0.022,8.69,8.7,109.8,2.51,2.28,11.55,0.92,5.6392593,0.0,0.05,"['RSI=62.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=109.8%(売りシグナル)']",{}
005930.KS,338500.0,HOLD,10,60.7,-2754.203,309375.0,259497.0,78.5,5.12,25.14,62.69,0.16,5.8926673,4.921,0.692,"['RSI=60.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +25.1%(強い上昇)']",{}
1810.HK,26.2,SELL,-30,30.5,-0.243,28.63,30.24,8.9,-4.31,-14.66,-25.57,0.86,14.870832,-0.581,-0.109,"['RSI=30.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.9%(買いシグナル)', '1ヶ月モメンタム -14.7%(強い下落)']",{}
3690.HK,77.9,SELL,-30,45.6,-0.001,79.43,82.51,37.6,2.16,-5.8,-0.51,0.84,16.375198,,0.056,"['RSI=45.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,217500.0,HOLD,0,61.0,-1258.512,198400.0,172558.0,80.3,6.88,21.24,46.31,0.15,4.1160626,4.921,0.692,"['RSI=61.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=80.3%(売りシグナル)', '1ヶ月モメンタム +21.2%(強い上昇)']",{}
000660.KS,2312000.0,HOLD,10,63.2,-28190.571,2088621.89,1601420.68,77.3,4.38,27.12,118.98,0.19,5.632413,3.966,1.981,"['RSI=63.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +27.1%(強い上昇)']",{}
0388.HK,380.6,SELL,-30,33.9,-2.92,399.68,407.2,9.4,-1.6,-8.6,-6.3,1.58,24.352213,0.27,0.19,"['RSI=33.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.4%(買いシグナル)', '出来高急増 1.6x(注目)']",{}
005380.KS,648000.0,HOLD,-15,51.9,-13662.547,662086.35,587963.95,42.3,1.41,-7.09,19.34,0.21,13.090611,-0.431,0.034,"['RSI=51.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
1398.HK,7.22,HOLD,5,67.8,0.041,6.84,6.87,117.4,4.18,4.79,14.59,1.29,5.7687593,0.043,0.034,"['RSI=67.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=117.4%(売りシグナル)']",{}
2318.HK,57.15,SELL,-40,39.1,-0.066,58.08,59.4,27.8,0.53,-5.32,-5.02,1.64,5.2243233,-0.132,-0.033,"['RSI=39.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '出来高急増 1.6x(注目)']",{}
1211.HK,86.55,HOLD,-20,37.7,-0.246,90.57,98.69,16.2,-1.23,-9.84,-16.62,0.6,14.046333,-0.569,-0.118,"['RSI=37.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.2%(買いシグナル)']",{}
3988.HK,5.53,HOLD,20,70.0,0.018,5.28,5.18,117.6,3.17,5.94,20.74,1.29,6.100245,0.0,0.059,"['RSI=70.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=117.6%(売りシグナル)']",{}
402340.KS,1420000.0,HOLD,0,65.2,-3736.555,1216400.0,950315.7,97.8,11.9,29.33,125.69,0.14,4.27917,4.201,3.188,"['RSI=65.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=97.8%(売りシグナル)', '1ヶ月モメンタム +29.3%(強い上昇)']",{}
9888.HK,115.6,HOLD,-15,38.1,-2.2,126.91,123.91,11.3,-0.34,-14.87,-5.94,1.12,13.001212,-0.593,-0.012,"['RSI=38.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.3%(買いシグナル)', '1ヶ月モメンタム -14.9%(強い下落)']",{}
9961.HK,371.0,HOLD,0,43.0,0.787,374.91,395.24,37.4,-0.27,-4.68,-9.82,0.95,9.894736,0.981,0.208,"['RSI=43.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9999.HK,199.6,BUY,30,63.3,0.573,188.58,182.65,84.0,6.34,11.59,6.87,1.1,12.10782,0.031,0.061,"['RSI=63.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.0%(売りシグナル)', '1ヶ月モメンタム +11.6%(強い上昇)']",{}
105560.KS,172400.0,BUY,30,62.0,1035.682,156510.0,155866.97,113.1,11.37,10.8,12.25,0.19,9.118715,0.168,0.152,"['RSI=62.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=113.1%(売りシグナル)', '1ヶ月モメンタム +10.8%(強い上昇)']",{}
9618.HK,112.6,SELL,-35,43.6,-0.862,117.78,117.71,27.3,-0.79,-11.96,1.44,1.6,6.8504443,-0.507,0.049,"['RSI=43.6 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.0%(強い下落)', '出来高急増 1.6x(注目)']",{}
034020.KS,99800.0,SELL,-30,46.5,-732.848,101760.0,109114.0,44.0,8.13,-9.93,-6.99,0.25,98.84337,,0.137,"['RSI=46.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0857.HK,10.35,HOLD,-20,40.8,-0.062,10.71,10.89,18.8,-3.18,-4.96,-2.54,0.53,8.927338,0.019,-0.022,"['RSI=40.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.8%(買いシグナル)']",{}
