ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,275500.0,BUY,40,62.6,1436.167,249900.0,215819.72,72.3,-2.99,28.44,45.22,1.11,5.311333,4.96,0.693,"['RSI=62.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +28.4%(強い上昇)']",{}
9988.HK,133.9,HOLD,0,51.6,-0.01,132.8,129.86,57.6,0.83,-1.76,-13.45,0.74,13.861503,1.005,0.029,"['RSI=51.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,86.15,BUY,30,51.0,0.08,85.45,85.21,58.4,-0.92,4.05,4.36,0.89,12.891004,0.094,0.06,"['RSI=51.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0939.HK,8.87,HOLD,0,57.0,-0.032,8.86,8.46,54.6,0.0,-1.0,10.74,0.55,5.594729,0.0,0.05,"['RSI=57.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0700.HK,462.8,HOLD,0,44.4,0.314,469.37,492.75,39.7,1.21,-9.79,-12.41,0.92,12.090228,0.229,0.091,"['RSI=44.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1810.HK,30.66,HOLD,0,44.2,0.064,31.03,32.04,37.9,-3.58,-5.37,-16.0,0.45,16.615908,-0.337,0.073,"['RSI=44.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,180800.0,HOLD,10,58.5,-368.239,171845.0,149202.67,64.0,-4.39,23.5,34.22,0.85,4.0284896,4.96,0.693,"['RSI=58.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +23.5%(強い上昇)']",{}
3690.HK,83.5,HOLD,-15,48.8,-0.1,83.69,82.82,47.1,-4.68,-3.41,1.77,0.56,15.773052,,0.028,"['RSI=48.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,604000.0,BUY,40,53.0,5735.574,589000.0,535460.0,55.7,-14.93,14.61,19.18,1.28,12.1621,,0.034,"['RSI=53.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +14.6%(強い上昇)']",{}
000660.KS,1745000.0,BUY,40,64.9,14927.098,1534200.0,1195160.0,68.5,-11.69,49.66,84.22,0.93,4.5645213,3.966,1.981,"['RSI=64.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +49.7%(強い上昇)']",{}
0388.HK,410.2,HOLD,-5,45.2,-1.544,417.41,408.07,18.8,-3.21,-1.68,1.94,0.61,26.319183,0.27,0.19,"['RSI=45.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.8%(買いシグナル)']",{}
1398.HK,6.91,HOLD,-15,52.1,-0.03,6.96,6.68,29.4,-1.29,-2.11,10.01,0.56,5.561017,0.043,0.034,"['RSI=52.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
2318.HK,61.2,HOLD,-15,41.7,-0.247,62.89,62.14,25.7,-4.52,-0.41,-13.56,0.77,5.6263866,-0.132,-0.033,"['RSI=41.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
1211.HK,94.4,SELL,-30,37.6,-0.963,101.36,102.82,7.7,-3.82,-13.47,-3.53,0.53,15.262058,-0.569,-0.118,"['RSI=37.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.7%(買いシグナル)', '1ヶ月モメンタム -13.5%(強い下落)']",{}
3988.HK,5.28,HOLD,-10,62.7,-0.001,5.16,4.95,92.5,1.15,0.57,13.06,0.72,5.9052925,0.0,0.059,"['RSI=62.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=92.5%(売りシグナル)']",{}
402340.KS,1020000.0,HOLD,10,60.1,-2547.739,950296.34,718716.92,59.7,-14.17,45.7,76.09,0.9,3.7181284,,1.081,"['RSI=60.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +45.7%(強い上昇)']",{}
9961.HK,390.6,HOLD,-5,40.4,-3.019,409.0,406.23,9.9,-3.6,-8.52,-6.78,0.5,10.472164,0.981,0.208,"['RSI=40.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=9.9%(買いシグナル)']",{}
9888.HK,136.6,BUY,30,59.2,0.329,130.18,121.03,69.1,-0.65,9.63,-0.36,0.55,15.071587,-0.593,-0.012,"['RSI=59.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9999.HK,177.9,SELL,-30,46.7,-0.326,179.39,179.76,42.1,-4.41,-2.73,-4.9,0.6,11.320146,-0.292,0.03,"['RSI=46.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
105560.KS,152800.0,HOLD,-5,45.3,-934.369,157011.28,152901.73,10.6,0.53,-4.35,-7.94,1.06,8.083303,0.168,0.152,"['RSI=45.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.6%(買いシグナル)']",{}
9618.HK,125.9,BUY,30,63.5,0.7,120.45,115.1,80.0,-1.79,2.36,19.42,0.88,7.6596003,-0.507,0.049,"['RSI=63.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0857.HK,11.13,HOLD,-15,52.7,-0.059,11.18,10.88,47.1,0.63,6.61,20.45,0.5,9.645245,0.019,-0.022,"['RSI=52.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
034020.KS,106000.0,HOLD,-5,38.6,-3178.453,122255.0,109672.0,-1.3,-11.67,-4.5,2.42,0.81,105.55065,,0.059,"['RSI=38.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-1.3%(買いシグナル)']",{}
