ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.47,HOLD,20,64.8,0.049,8.12,8.01,90.1,0.95,7.08,11.3,0.24,5.484906,0.003,0.024,"['RSI=64.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=90.1%(売りシグナル)']",{}
9988.HK,122.8,HOLD,0,42.5,0.654,127.01,142.77,32.3,3.19,-8.01,-13.88,0.4,15.778881,-0.709,0.017,"['RSI=42.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,204500.0,BUY,30,57.9,1749.895,190102.5,183189.0,83.2,9.83,11.44,47.33,0.49,7.118596,1.622,0.238,"['RSI=57.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.2%(売りシグナル)', '1ヶ月モメンタム +11.4%(強い上昇)']",{}
0700.HK,510.5,HOLD,0,47.5,1.063,517.82,538.18,43.0,5.48,-7.77,-17.13,0.25,13.141686,0.149,0.127,"['RSI=47.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1299.HK,88.05,HOLD,5,55.4,0.431,85.11,85.3,83.7,3.77,2.8,5.01,0.28,13.164269,0.094,0.06,"['RSI=55.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=83.7%(売りシグナル)']",{}
1810.HK,31.8,SELL,-30,42.8,-0.06,33.15,34.29,25.0,0.13,-5.41,-16.36,0.26,16.753632,-0.346,0.073,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
3690.HK,88.15,HOLD,15,58.2,1.03,81.59,84.94,89.2,6.27,11.44,-12.72,0.18,15.973087,,0.041,"['RSI=58.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=89.2%(売りシグナル)', '1ヶ月モメンタム +11.4%(強い上昇)']",{}
005935.KS,138300.0,BUY,30,56.1,631.636,132020.0,127966.0,68.1,11.17,3.29,33.49,0.48,6.087839,1.622,0.238,"['RSI=56.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
000660.KS,1003000.0,BUY,40,56.0,5779.014,941550.0,918868.98,73.2,14.5,10.22,34.16,0.4,4.260821,0.852,0.661,"['RSI=56.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +10.2%(強い上昇)']",{}
005380.KS,501000.0,HOLD,15,51.3,703.273,494100.0,508911.98,57.3,6.37,-3.09,37.11,0.37,9.703233,,,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
