ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,85.85,HOLD,15,51.9,0.269,84.63,85.08,65.3,0.23,0.29,-0.23,0.46,12.83374,0.094,0.06,"['RSI=51.9 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005930.KS,178400.0,HOLD,-15,47.5,-2587.259,186937.5,178341.0,27.2,-0.94,-5.21,29.18,1.42,6.2100616,1.622,0.238,"['RSI=47.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
9988.HK,118.3,HOLD,-20,35.6,-0.024,127.5,144.24,11.3,-3.51,-9.49,-21.55,0.89,14.855668,-0.709,0.017,"['RSI=35.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.3%(買いシグナル)']",{}
0939.HK,8.43,HOLD,20,64.8,0.047,8.06,7.98,99.9,4.2,6.57,9.06,0.51,5.4681044,0.003,0.024,"['RSI=64.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.9%(売りシグナル)']",{}
0700.HK,486.8,HOLD,-20,37.4,-2.142,518.52,541.83,19.5,-1.34,-6.2,-23.04,0.49,12.529175,0.149,0.127,"['RSI=37.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.5%(買いシグナル)']",{}
1810.HK,30.84,HOLD,-20,35.6,-0.17,33.28,34.42,3.8,-6.55,-7.72,-20.43,1.15,15.745371,-0.346,0.073,"['RSI=35.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.8%(買いシグナル)']",{}
000660.KS,830000.0,HOLD,-15,43.1,-20546.581,935000.0,899830.14,8.1,-11.04,-10.17,19.47,1.35,3.6046872,0.852,0.661,"['RSI=43.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.1%(買いシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']",{}
3690.HK,80.0,HOLD,0,45.4,0.59,80.52,85.3,46.4,-6.87,4.1,-24.6,0.63,15.58461,,0.041,"['RSI=45.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005380.KS,465500.0,SELL,-30,44.0,-7279.609,504800.0,511189.34,12.4,-5.96,-15.82,53.54,1.13,8.955348,,,"['RSI=44.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.4%(買いシグナル)', '1ヶ月モメンタム -15.8%(強い下落)']",{}
005935.KS,118600.0,HOLD,-5,43.6,-2685.232,131750.0,125740.0,12.2,-6.1,-7.34,16.27,0.93,5.220663,1.622,0.238,"['RSI=43.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.2%(買いシグナル)']",{}
0388.HK,394.6,HOLD,0,47.2,0.19,398.28,406.59,39.0,1.08,-3.4,-7.29,0.38,26.026089,0.151,0.138,"['RSI=47.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1398.HK,6.93,HOLD,20,69.9,0.047,6.53,6.47,99.8,4.68,8.11,11.59,0.39,5.7325826,0.038,-0.035,"['RSI=69.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.8%(売りシグナル)']",{}
