ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
9988.HK,129.8,HOLD,-15,50.9,-0.705,130.63,128.79,46.2,4.42,-1.07,-0.08,0.59,13.330584,1.041,0.029,"['RSI=50.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
005930.KS,355000.0,HOLD,10,76.9,4677.225,290225.0,237492.54,109.6,15.64,52.69,89.02,0.78,6.4326086,4.921,0.692,"['RSI=76.9 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=109.6%(売りシグナル)', '1ヶ月モメンタム +52.7%(強い上昇)']",{}
0700.HK,469.6,HOLD,5,55.2,1.963,450.89,476.25,84.5,8.1,0.61,-6.11,1.03,12.227995,0.229,0.091,"['RSI=55.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=84.5%(売りシグナル)']",{}
1299.HK,81.6,HOLD,-5,41.2,-0.383,84.28,83.77,8.6,-1.82,-3.36,2.49,0.57,12.201467,0.094,0.06,"['RSI=41.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.6%(買いシグナル)']",{}
0939.HK,8.59,HOLD,-15,45.9,-0.047,8.74,8.59,22.2,0.12,-2.16,10.27,0.24,5.3672094,0.0,0.05,"['RSI=45.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,29.64,SELL,-30,45.4,-0.107,30.28,31.23,36.0,4.37,-2.69,-7.38,0.49,16.648783,-0.581,-0.109,"['RSI=45.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,2323000.0,HOLD,10,78.5,28642.056,1933854.45,1407895.71,87.8,3.58,60.57,151.45,0.54,6.0764375,3.966,1.981,"['RSI=78.5 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.8%(売りシグナル)', '1ヶ月モメンタム +60.6%(強い上昇)']",{}
3690.HK,84.5,HOLD,-15,55.6,-0.231,81.82,83.11,68.4,8.75,1.14,12.07,1.31,15.971583,,0.028,"['RSI=55.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
005935.KS,229500.0,HOLD,10,77.1,2967.543,191060.0,160251.44,116.7,19.53,35.32,79.83,0.87,4.846583,4.921,0.692,"['RSI=77.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=116.7%(売りシグナル)', '1ヶ月モメンタム +35.3%(強い上昇)']",{}
005380.KS,719000.0,BUY,40,63.0,4755.381,653470.79,562737.97,77.8,5.97,33.89,30.5,0.65,14.52475,-0.263,0.034,"['RSI=63.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +33.9%(強い上昇)']",{}
