ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,225000.0,BUY,40,62.3,638.992,212040.0,198991.0,79.1,2.51,20.84,49.6,0.43,5.525474,1.622,0.238,"['RSI=62.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +20.8%(強い上昇)']",{}
1299.HK,84.95,HOLD,0,51.7,-0.001,84.89,84.47,50.6,4.04,0.12,-6.6,0.62,12.7014885,0.094,0.06,"['RSI=51.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9988.HK,126.9,HOLD,0,45.7,0.227,128.24,132.65,43.9,-3.72,6.64,-26.77,0.33,16.625751,-0.709,0.017,"['RSI=45.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0700.HK,468.2,HOLD,-20,35.7,-2.515,496.72,512.09,2.0,-5.11,-3.26,-24.73,0.49,12.054481,0.141,0.127,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.0%(買いシグナル)']",{}
0939.HK,8.93,BUY,30,66.3,0.013,8.67,8.26,79.5,-0.22,6.44,9.44,0.56,5.7352767,0.003,0.024,"['RSI=66.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1810.HK,29.02,HOLD,-20,32.4,-0.14,31.26,32.97,-12.7,-6.99,-8.63,-20.75,0.74,15.416144,-0.346,0.073,"['RSI=32.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-12.7%(買いシグナル)']",{}
000660.KS,1306000.0,HOLD,10,72.4,15513.167,1127450.0,1018922.56,83.0,6.87,49.09,57.64,0.44,3.7799094,3.966,1.981,"['RSI=72.4 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.0%(売りシグナル)', '1ヶ月モメンタム +49.1%(強い上昇)']",{}
005935.KS,161600.0,BUY,30,66.9,1572.658,146270.0,138268.0,85.3,5.14,29.9,46.78,0.73,4.4836884,1.622,0.238,"['RSI=66.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.3%(売りシグナル)', '1ヶ月モメンタム +29.9%(強い上昇)']",{}
3690.HK,81.85,HOLD,-15,45.9,-0.534,84.54,82.0,24.4,-0.73,-1.33,-16.99,0.28,15.348188,,0.028,"['RSI=45.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,539000.0,HOLD,25,55.2,3722.988,514150.0,518709.14,72.0,5.07,14.44,13.26,0.68,10.902116,,,"['RSI=55.2 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +14.4%(強い上昇)']",{}
0388.HK,416.4,BUY,30,56.5,0.681,409.29,404.61,74.6,1.17,7.15,-4.77,0.63,27.396898,0.151,0.138,"['RSI=56.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
