ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.87,BUY,30,63.0,0.009,8.67,8.26,73.4,-0.89,5.72,8.7,1.14,5.6967416,0.003,0.024,"['RSI=63.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9988.HK,126.6,HOLD,0,45.4,0.208,128.22,132.64,42.6,-3.95,6.39,-26.95,0.66,16.573387,-0.709,0.017,"['RSI=45.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0700.HK,469.4,HOLD,-20,36.1,-2.438,496.78,512.11,3.5,-4.86,-3.02,-24.53,1.09,12.080215,0.141,0.127,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.5%(買いシグナル)']",{}
1299.HK,84.85,HOLD,-15,51.4,-0.008,84.89,84.47,49.6,3.92,0.0,-6.71,0.83,12.686537,0.094,0.06,"['RSI=51.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
005930.KS,223250.0,BUY,40,60.8,527.311,211952.5,198956.0,75.6,1.71,19.9,48.44,0.69,5.482498,1.622,0.238,"['RSI=60.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +19.9%(強い上昇)']",{}
1810.HK,29.14,HOLD,-20,32.9,-0.132,31.27,32.97,-10.5,-6.6,-8.25,-20.43,1.31,15.469229,-0.337,0.073,"['RSI=32.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-10.5%(買いシグナル)']",{}
005935.KS,160100.0,BUY,30,65.0,1476.931,146195.0,138238.0,82.3,4.16,28.7,45.41,1.14,4.44207,1.622,0.238,"['RSI=65.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=82.3%(売りシグナル)', '1ヶ月モメンタム +28.7%(強い上昇)']",{}
3690.HK,83.0,HOLD,-15,48.1,-0.461,84.6,82.02,34.5,0.67,0.06,-15.82,0.51,15.563832,,0.028,"['RSI=48.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,533000.0,HOLD,25,53.7,3340.082,513850.0,518589.14,67.1,3.9,13.16,12.0,1.0,10.800796,,,"['RSI=53.7 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +13.2%(強い上昇)']",{}
000660.KS,1297000.0,HOLD,10,71.8,14938.808,1127000.0,1018742.56,81.6,6.14,48.06,56.55,0.68,3.753861,3.966,1.981,"['RSI=71.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.6%(売りシグナル)', '1ヶ月モメンタム +48.1%(強い上昇)']",{}
0388.HK,415.2,BUY,30,55.4,0.604,409.23,404.59,70.8,0.87,6.85,-5.04,0.82,27.317947,0.151,0.138,"['RSI=55.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1398.HK,7.1,HOLD,0,57.6,-0.011,7.06,6.7,57.4,-2.2,3.5,6.93,1.35,5.8435745,0.038,-0.035,"['RSI=57.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2318.HK,63.2,HOLD,5,54.7,0.327,61.61,63.43,84.4,3.69,6.31,-13.78,0.84,5.7635612,-0.132,-0.012,"['RSI=54.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=84.4%(売りシグナル)']",{}
1211.HK,102.8,HOLD,-15,46.8,-0.758,106.57,102.47,20.8,1.58,-2.84,0.98,0.67,16.532427,-0.405,-0.135,"['RSI=46.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
3988.HK,5.11,HOLD,0,58.3,-0.016,5.1,4.83,53.1,-0.78,2.82,7.35,0.65,5.848073,-0.072,0.063,"['RSI=58.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
402340.KS,846000.0,HOLD,10,78.8,18926.289,665000.0,606820.0,91.3,16.69,75.16,67.52,0.87,4.99199,,1.081,"['RSI=78.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=91.3%(売りシグナル)', '1ヶ月モメンタム +75.2%(強い上昇)']",{}
9888.HK,118.4,HOLD,25,49.5,0.742,116.49,119.09,57.3,-2.47,12.02,-23.86,0.46,13.083781,-0.81,-0.041,"['RSI=49.5 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +12.0%(強い上昇)']",{}
9961.HK,418.2,BUY,30,53.5,1.055,410.08,408.01,65.4,0.82,9.82,-13.27,0.48,11.131904,0.978,0.208,"['RSI=53.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
105560.KS,160100.0,HOLD,10,58.0,-3.949,156745.0,154215.52,67.8,1.72,10.03,20.9,1.01,8.469482,0.204,6.874,"['RSI=58.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +10.0%(強い上昇)']",{}
9999.HK,179.0,HOLD,15,51.2,0.093,177.04,179.47,61.6,4.74,4.99,-13.25,1.05,11.36589,-0.292,0.03,"['RSI=51.2 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9618.HK,116.4,HOLD,-15,52.1,-0.613,116.76,110.8,47.8,-1.77,3.29,2.03,0.24,7.498662,,0.015,"['RSI=52.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
0857.HK,12.08,HOLD,10,73.1,0.122,10.95,10.53,107.8,6.62,12.37,28.65,1.1,10.400209,-0.009,0.022,"['RSI=73.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=107.8%(売りシグナル)', '1ヶ月モメンタム +12.4%(強い上昇)']",{}
034020.KS,127000.0,BUY,30,70.0,2099.43,110815.0,104564.0,83.1,-0.08,31.47,47.33,0.74,118.2456,,0.059,"['RSI=70.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.1%(売りシグナル)', '1ヶ月モメンタム +31.5%(強い上昇)']",{}
012450.KS,1421000.0,HOLD,-15,49.8,-10419.343,1459600.0,1390860.0,28.9,-2.87,-1.93,14.69,1.04,24.332884,-0.601,0.745,"['RSI=49.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
086790.KS,127400.0,BUY,30,68.1,556.504,120490.0,116493.49,85.5,3.33,16.13,24.68,0.82,7.3537292,,0.829,"['RSI=68.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.5%(売りシグナル)', '1ヶ月モメンタム +16.1%(強い上昇)']",{}
000270.KS,152000.0,SELL,-30,46.4,-7.491,154140.0,158679.69,36.8,-0.91,1.2,5.71,0.82,6.4016476,-0.142,0.035,"['RSI=46.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2899.HK,35.32,HOLD,-20,42.8,-0.042,36.66,38.46,16.1,-4.02,2.79,-23.45,0.46,9.707058,0.957,0.248,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.1%(買いシグナル)']",{}
2628.HK,28.6,HOLD,15,57.7,0.22,26.88,28.45,92.8,5.3,16.26,-19.48,1.33,5.7302084,,-0.336,"['RSI=57.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=92.8%(売りシグナル)', '1ヶ月モメンタム +16.3%(強い上昇)']",{}
055550.KS,99600.0,BUY,30,60.6,15.363,97422.44,94855.91,69.6,0.34,9.31,22.68,1.1,7.7452226,0.166,6.254,"['RSI=60.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3968.HK,47.42,HOLD,-5,32.7,-0.361,50.05,49.41,-15.6,-5.91,-3.77,-0.84,1.02,6.6315336,0.016,-0.012,"['RSI=32.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-15.6%(買いシグナル)']",{}
068270.KS,200500.0,HOLD,0,46.1,377.388,202190.0,208900.0,40.7,-4.07,2.66,-1.23,0.75,27.40397,1.287,0.251,"['RSI=46.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
035420.KS,211000.0,HOLD,25,47.2,1572.992,209010.0,218635.75,56.0,-1.4,6.84,-20.44,1.65,13.627163,-0.437,0.107,"['RSI=47.2 中立', 'MACD ゴールデンクロス(買いシグナル)', '出来高急増 1.6x(注目)']",{}
2388.HK,44.96,HOLD,-10,63.2,-0.018,43.99,42.89,101.0,1.67,5.05,9.23,1.09,10.633768,-0.012,-0.027,"['RSI=63.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=101.0%(売りシグナル)']",{}
0016.HK,136.3,HOLD,-15,51.2,-0.05,136.4,135.65,49.0,-0.44,5.5,10.16,0.59,15.62106,0.362,0.32,"['RSI=51.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
1088.HK,48.1,HOLD,20,57.7,0.248,46.51,46.26,85.0,0.54,4.29,10.12,0.7,14.344098,-0.122,0.012,"['RSI=57.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.0%(売りシグナル)']",{}
1288.HK,6.12,HOLD,0,68.6,-0.004,5.97,5.57,66.7,-1.13,9.87,8.9,1.46,6.138009,-0.016,0.021,"['RSI=68.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
6160.HK,173.4,HOLD,-5,37.9,-1.378,185.24,184.63,1.7,-4.3,1.05,-17.27,0.56,28.043514,,0.328,"['RSI=37.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=1.7%(買いシグナル)']",{}
028260.KS,297000.0,HOLD,25,49.3,244.041,299100.0,296030.0,46.3,-4.65,12.93,2.06,0.85,17.333319,0.68,0.084,"['RSI=49.3 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +12.9%(強い上昇)']",{}
