ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,481.6,HOLD,-20,32.8,-3.404,521.08,549.47,8.3,-6.3,-5.66,-19.6,0.92,12.434239,0.149,0.127,"['RSI=32.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.3%(買いシグナル)']",{}
9988.HK,120.5,SELL,-30,35.1,-0.137,129.05,146.86,8.8,-2.19,-10.61,-15.62,0.8,15.179425,-0.709,0.017,"['RSI=35.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.8%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']",{}
005930.KS,168900.0,HOLD,-5,41.2,-3788.77,186810.0,176870.0,3.4,-10.63,-1.92,40.87,0.26,5.879369,1.622,0.238,"['RSI=41.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=3.4%(買いシグナル)']",{}
1299.HK,84.95,HOLD,15,50.7,0.253,84.27,84.94,58.4,-0.18,-0.06,6.05,0.93,12.707958,0.094,0.06,"['RSI=50.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
0939.HK,8.24,BUY,30,59.4,0.017,7.98,7.95,102.1,3.39,3.65,7.43,1.75,5.403913,0.003,0.024,"['RSI=59.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=102.1%(売りシグナル)', '出来高急増 1.7x(注目)']",{}
1810.HK,32.38,SELL,-30,41.5,-0.071,33.34,34.75,30.7,-0.92,2.53,-17.4,0.72,16.108463,-0.346,0.073,"['RSI=41.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,816000.0,HOLD,-5,40.2,-20308.437,938600.0,895514.7,-1.4,-17.99,-3.89,25.58,0.29,3.5438852,0.852,0.661,"['RSI=40.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-1.4%(買いシグナル)']",{}
3690.HK,84.2,HOLD,25,52.8,1.463,79.55,86.39,78.7,6.58,11.3,-18.09,0.91,16.142092,,0.041,"['RSI=52.8 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +11.3%(強い上昇)']",{}
005935.KS,115200.0,HOLD,-5,38.9,-3153.433,131675.0,125202.0,3.7,-13.77,0.35,29.15,0.28,5.0665965,1.622,0.238,"['RSI=38.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=3.7%(買いシグナル)']",{}
005380.KS,451000.0,HOLD,-5,39.6,-9477.226,509875.0,508866.35,-8.8,-9.98,-9.98,52.78,0.19,8.670764,,,"['RSI=39.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-8.8%(買いシグナル)']",{}
0388.HK,382.4,HOLD,-20,37.3,-1.389,399.22,408.68,-2.2,-2.35,-5.11,-4.74,0.88,25.22143,0.151,0.138,"['RSI=37.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.2%(買いシグナル)']",{}
1398.HK,6.74,HOLD,20,63.6,0.026,6.46,6.43,102.1,3.53,4.5,8.01,1.37,5.6419325,0.038,-0.035,"['RSI=63.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=102.1%(売りシグナル)']",{}
2318.HK,58.9,SELL,-30,36.7,-0.186,62.0,66.92,16.0,-1.01,-10.76,-9.8,1.14,5.5409856,-0.74,-0.11,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.0%(買いシグナル)', '1ヶ月モメンタム -10.8%(強い下落)']",{}
1211.HK,105.8,BUY,30,58.6,0.464,100.77,98.58,78.6,-1.12,9.98,11.25,1.39,16.284702,-0.405,-0.135,"['RSI=58.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3988.HK,4.89,BUY,30,69.1,0.033,4.63,4.62,99.6,4.04,7.24,9.64,1.59,5.750761,-0.053,0.028,"['RSI=69.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.6%(売りシグナル)', '出来高急増 1.6x(注目)']",{}
402340.KS,468500.0,HOLD,-5,38.8,-13927.281,558875.0,541720.0,-7.2,-22.56,-7.59,27.31,0.51,2.6603117,,1.081,"['RSI=38.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-7.2%(買いシグナル)']",{}
9888.HK,105.6,HOLD,0,29.5,-0.576,116.27,131.92,-3.3,-6.22,-9.97,-19.63,1.04,11.398202,-0.81,-0.041,"['RSI=29.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.3%(買いシグナル)']",{}
9961.HK,384.4,HOLD,10,36.1,0.676,402.81,432.86,7.7,-3.22,-1.69,-30.61,0.96,10.276221,0.978,0.208,"['RSI=36.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.7%(買いシグナル)']",{}
9999.HK,172.4,HOLD,-20,36.0,-0.601,181.22,190.01,7.7,-2.65,-3.99,-19.71,0.81,11.016834,-0.294,0.03,"['RSI=36.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.7%(買いシグナル)']",{}
105560.KS,142400.0,HOLD,-5,41.9,-1040.431,148670.0,147658.15,14.4,-4.69,3.41,15.3,0.18,7.532429,0.089,0.318,"['RSI=41.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.4%(買いシグナル)']",{}
9618.HK,113.0,HOLD,25,57.8,0.691,108.22,109.17,74.7,5.41,12.55,1.44,0.83,7.246786,,0.015,"['RSI=57.8 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +12.5%(強い上昇)']",{}
034020.KS,92800.0,HOLD,-5,42.1,-1531.882,100215.0,97250.0,22.0,-9.55,15.14,23.24,0.15,85.89338,,0.059,"['RSI=42.1 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +15.1%(強い上昇)']",{}
012450.KS,1248000.0,HOLD,-5,42.8,-20529.499,1385050.0,1300960.0,-1.0,-10.86,-5.67,32.62,0.12,21.51445,-0.601,0.745,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-1.0%(買いシグナル)']",{}
086790.KS,104700.0,HOLD,-20,40.8,-723.453,109555.0,110922.97,6.0,-3.68,-0.76,12.48,0.14,6.21279,,0.829,"['RSI=40.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.0%(買いシグナル)']",{}
0857.HK,11.14,SELL,-30,70.5,-0.007,10.62,9.69,102.4,3.92,6.81,32.94,0.77,10.650323,-0.008,0.022,"['RSI=70.5 買われすぎ(売りシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=102.4%(売りシグナル)']",{}
000270.KS,145600.0,HOLD,-20,40.9,-1853.462,156472.79,157362.63,-2.3,-7.79,-3.0,24.79,0.16,6.0963526,-0.142,0.035,"['RSI=40.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.3%(買いシグナル)']",{}
2628.HK,24.38,HOLD,-10,28.4,-0.296,27.85,31.16,-6.6,-9.37,-18.84,-11.15,1.03,5.00857,,-0.336,"['RSI=28.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.6%(買いシグナル)', '1ヶ月モメンタム -18.8%(強い下落)']",{}
2899.HK,34.22,SELL,-40,37.6,-0.325,37.4,40.34,23.5,-1.84,-20.82,-4.04,0.84,10.682661,0.764,0.295,"['RSI=37.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -20.8%(強い下落)']",{}
055550.KS,88000.0,HOLD,-5,42.5,-564.349,91650.0,91005.59,14.3,-4.45,-0.9,15.43,0.09,7.03562,0.35,0.216,"['RSI=42.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.3%(買いシグナル)']",{}
3968.HK,49.4,HOLD,0,54.0,-0.006,48.95,48.48,65.5,2.07,2.4,-4.58,1.16,6.946471,0.016,-0.018,"['RSI=54.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
068270.KS,198600.0,SELL,-30,42.8,-58.986,203595.0,215248.0,26.6,-2.41,0.61,9.72,0.16,28.729658,1.287,0.251,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2388.HK,40.54,HOLD,-20,42.3,-0.09,41.39,41.67,12.4,-1.6,-4.61,3.26,1.05,9.754361,0.105,0.104,"['RSI=42.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.4%(買いシグナル)']",{}
035420.KS,201500.0,HOLD,-20,32.2,-678.36,216825.0,239631.63,-8.0,-6.5,-3.12,-16.03,0.18,12.839937,-0.437,0.107,"['RSI=32.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.0%(買いシグナル)']",{}
1088.HK,47.78,HOLD,0,59.1,-0.175,47.19,44.51,61.3,0.59,6.99,23.46,0.95,14.877923,-0.118,-0.131,"['RSI=59.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0016.HK,128.1,HOLD,-5,44.7,-1.33,134.21,128.95,16.0,-2.36,-9.66,36.73,0.74,14.681276,0.362,0.32,"['RSI=44.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.0%(買いシグナル)']",{}
1288.HK,5.4,HOLD,5,54.4,0.027,5.27,5.38,86.7,1.89,3.05,-6.9,1.45,5.4996476,0.158,0.056,"['RSI=54.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=86.7%(売りシグナル)']",{}
1024.HK,45.02,HOLD,-10,19.0,-0.98,56.26,66.36,-2.1,-14.73,-25.28,-29.38,1.1,8.054841,0.309,0.118,"['RSI=19.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.1%(買いシグナル)', '1ヶ月モメンタム -25.3%(強い下落)']",{}
6160.HK,171.1,HOLD,0,42.6,0.669,173.39,192.73,39.9,2.7,-4.09,-4.79,0.93,27.685642,,0.328,"['RSI=42.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
028260.KS,250500.0,HOLD,-20,36.4,-3278.705,279200.0,299200.0,-11.7,-13.32,-7.9,4.59,0.2,14.623214,0.68,0.084,"['RSI=36.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.7%(買いシグナル)']",{}
0001.HK,59.05,SELL,-30,44.9,-0.01,59.77,61.96,33.9,0.17,-5.75,11.84,0.62,8.909106,0.597,-0.028,"['RSI=44.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9987.HK,387.4,HOLD,-5,38.7,-3.843,410.78,409.52,-4.9,-5.93,-5.17,5.29,1.09,15.488357,0.343,0.088,"['RSI=38.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-4.9%(買いシグナル)']",{}
006400.KS,410000.0,HOLD,10,54.6,-99.283,395400.0,386270.0,76.8,1.49,16.81,52.13,0.39,29.580074,,0.028,"['RSI=54.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +16.8%(強い上昇)']",{}
0669.HK,102.4,HOLD,-15,35.9,-1.248,112.22,112.18,10.9,-3.03,-17.09,13.84,1.21,14.582408,0.001,0.016,"['RSI=35.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.9%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']",{}
012330.KS,381500.0,HOLD,-20,40.8,-1810.96,405205.23,431324.53,8.8,-5.1,-3.26,3.48,0.2,7.0811725,-0.394,0.047,"['RSI=40.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.8%(買いシグナル)']",{}
600519.SS,1420.0,SELL,-30,47.8,-2.33,1420.38,1427.17,49.6,0.9,-0.43,0.41,0.84,18.409973,0.008,0.006,"['RSI=47.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
009150.KS,402000.0,HOLD,-5,47.4,-6574.271,424500.0,365810.0,31.8,-11.55,10.9,57.65,0.2,20.035547,0.157,0.164,"['RSI=47.4 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +10.9%(強い上昇)']",{}
005490.KS,334500.0,SELL,-30,44.3,-150.276,340325.0,357030.93,30.5,-2.19,4.04,10.35,0.19,11.007435,,-0.054,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
6869.HK,197.0,BUY,30,66.2,1.21,159.72,119.93,110.4,19.39,27.1,281.04,1.23,64.26129,2.373,0.135,"['RSI=66.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=110.4%(売りシグナル)', '1ヶ月モメンタム +27.1%(強い上昇)']",{}
2269.HK,31.36,SELL,-30,35.4,-0.304,34.49,37.16,1.1,-7.44,-15.24,-0.25,1.3,16.84183,0.394,0.172,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.1%(買いシグナル)', '1ヶ月モメンタム -15.2%(強い下落)']",{}
1801.HK,86.1,HOLD,5,54.9,0.389,82.12,83.79,88.7,5.58,7.56,12.92,1.43,32.519753,,0.296,"['RSI=54.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=88.7%(売りシグナル)']",{}
0002.HK,73.0,SELL,-30,48.6,-0.084,73.22,73.38,40.0,0.55,-0.67,7.06,0.72,15.562776,-0.164,-0.037,"['RSI=48.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9992.HK,148.7,HOLD,-20,25.7,-6.897,198.27,216.08,-4.5,-31.54,-30.06,-21.45,1.98,9.061182,2.712,1.741,"['RSI=25.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.5%(買いシグナル)', '1ヶ月モメンタム -30.1%(強い下落)', '出来高急増 2.0x(注目)']",{}
267260.KS,841000.0,HOLD,-20,39.7,-11476.971,931650.0,934810.67,-8.7,-15.22,-3.44,9.19,0.22,25.234535,0.896,0.426,"['RSI=39.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.7%(買いシグナル)']",{}
316140.KS,31650.0,HOLD,-20,43.4,-151.384,32685.0,32768.96,15.8,-4.09,-0.47,15.28,0.12,6.44671,-0.238,0.057,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.8%(買いシグナル)']",{}
010140.KS,24450.0,HOLD,-20,36.0,-440.325,27500.0,28502.0,10.4,-8.94,4.04,1.45,0.29,13.417269,,0.051,"['RSI=36.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.4%(買いシグナル)']",{}
0020.HK,1.86,SELL,-30,30.3,-0.019,2.08,2.33,17.4,-2.62,-16.59,-15.45,0.67,-438.8498,,0.307,"['RSI=30.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.4%(買いシグナル)', '1ヶ月モメンタム -16.6%(強い下落)']",{}
2328.HK,14.49,HOLD,-20,35.4,-0.073,15.38,15.87,-7.0,-4.17,-8.23,-11.21,1.44,6.3684115,0.164,0.049,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-7.0%(買いシグナル)']",{}
207940.KS,1517000.0,HOLD,-20,39.4,-851.386,1585600.0,1696160.0,8.8,-4.29,0.07,-10.5,0.15,32.606583,,,"['RSI=39.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.8%(買いシグナル)']",{}
329180.KS,472250.0,HOLD,-20,31.9,-10543.099,548087.5,569289.16,3.8,-9.7,-7.58,-6.59,0.17,15.154965,0.258,0.296,"['RSI=31.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.8%(買いシグナル)']",{}
0386.HK,4.51,SELL,-30,31.6,-0.033,4.85,5.13,19.7,-1.31,-17.1,-3.22,0.89,8.833195,-0.891,-0.054,"['RSI=31.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.7%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']",{}
0175.HK,21.06,HOLD,10,71.8,0.339,18.19,17.24,84.7,0.77,36.66,17.39,0.78,8.551204,0.009,0.458,"['RSI=71.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.7%(売りシグナル)', '1ヶ月モメンタム +36.7%(強い上昇)']",{}
1378.HK,35.78,HOLD,-15,49.2,-0.301,36.7,36.47,39.8,5.11,-2.51,9.96,1.27,9.233713,-0.231,-0.015,"['RSI=49.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
032830.KS,209000.0,HOLD,-15,46.3,-2223.146,218050.0,205518.0,26.3,-8.13,5.82,32.61,0.12,14.197787,1.87,0.294,"['RSI=46.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
