ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,84.6,HOLD,-15,50.9,-0.093,84.08,84.78,57.0,0.06,0.12,2.36,0.61,12.653915,0.094,0.06,"['RSI=50.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
005930.KS,189700.0,HOLD,-15,51.9,-1602.576,193745.0,172872.0,41.3,-9.02,-5.15,72.51,0.78,6.6034117,1.622,0.238,"['RSI=51.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
9988.HK,122.5,SELL,-30,33.1,-0.448,132.8,149.54,12.2,-11.04,-17.4,-16.78,0.58,15.311577,-0.709,0.017,"['RSI=33.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.2%(買いシグナル)', '1ヶ月モメンタム -17.4%(強い下落)']",{}
0939.HK,7.94,HOLD,-15,49.3,-0.006,7.95,7.91,47.4,-2.46,-2.34,4.34,0.81,5.353894,0.0,0.03,"['RSI=49.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
0700.HK,511.5,SELL,-30,40.8,-0.979,525.47,559.79,32.3,-7.08,-2.11,-15.03,0.61,13.127676,0.149,0.127,"['RSI=40.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
3690.HK,78.3,HOLD,15,42.7,0.745,78.26,87.64,50.4,-2.49,-5.32,-24.13,0.59,43.95442,,0.02,"['RSI=42.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005935.KS,134100.0,HOLD,-15,51.8,-996.911,135795.0,123064.0,45.0,-10.06,-4.83,58.22,0.47,5.902959,1.622,0.238,"['RSI=51.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,32.62,SELL,-30,41.6,-0.007,33.76,35.19,28.7,-7.17,-8.37,-16.79,0.61,19.427729,1.187,0.223,"['RSI=41.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005380.KS,492000.0,HOLD,-15,46.1,-8996.589,538010.49,498391.06,23.8,-9.72,-5.69,70.99,0.56,9.560512,,,"['RSI=46.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
000660.KS,986000.0,HOLD,0,54.2,-3134.113,967013.7,878957.34,57.4,-6.63,-1.71,70.31,0.95,4.401899,0.852,0.661,"['RSI=54.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1398.HK,6.48,BUY,30,52.7,0.01,6.42,6.4,65.5,-1.37,0.31,5.19,0.76,5.6075892,0.08,0.058,"['RSI=52.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0388.HK,389.6,HOLD,-20,39.7,-1.632,402.64,411.27,4.0,-3.28,-3.98,-2.9,0.61,25.69631,0.151,0.138,"['RSI=39.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.0%(買いシグナル)']",{}
1211.HK,106.0,HOLD,20,62.5,0.739,99.04,97.83,95.1,3.72,7.34,13.86,0.89,18.844074,-0.36,-0.031,"['RSI=62.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=95.1%(売りシグナル)']",{}
2318.HK,59.25,SELL,-30,33.4,-0.425,63.81,67.72,11.8,-6.55,-16.73,-10.16,0.74,6.344374,0.46,0.355,"['RSI=33.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.8%(買いシグナル)', '1ヶ月モメンタム -16.7%(強い下落)']",{}
3988.HK,4.69,HOLD,5,57.6,0.014,4.58,4.59,84.1,0.21,0.21,5.87,0.98,5.634478,-0.053,0.028,"['RSI=57.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=84.1%(売りシグナル)']",{}
402340.KS,595000.0,HOLD,0,54.0,-1735.51,583050.0,531020.0,56.7,-5.56,-3.57,88.89,0.98,3.7474015,,1.081,"['RSI=54.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9888.HK,111.9,SELL,-30,34.7,-0.225,119.19,134.59,7.3,-8.13,-13.19,-6.59,0.36,12.032935,-0.81,-0.041,"['RSI=34.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.3%(買いシグナル)', '1ヶ月モメンタム -13.2%(強い下落)']",{}
9961.HK,396.2,HOLD,0,39.5,2.041,405.95,449.17,23.8,-4.67,-4.25,-30.25,0.47,10.5519705,0.978,0.208,"['RSI=39.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
105560.KS,146900.0,HOLD,-25,46.5,-945.856,152014.98,145354.98,32.5,-5.04,-11.03,17.25,0.86,7.784358,0.089,0.318,"['RSI=46.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']",{}
9999.HK,176.2,HOLD,10,38.1,0.122,181.94,193.76,16.1,-6.18,-1.05,-17.09,0.36,11.217459,-0.294,0.03,"['RSI=38.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.1%(買いシグナル)']",{}
9618.HK,106.7,HOLD,15,47.3,0.209,106.38,109.4,51.8,-5.41,-0.09,-5.41,0.24,6.8427615,,0.015,"['RSI=47.3 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
0857.HK,10.79,HOLD,10,65.1,-0.01,10.37,9.47,75.4,2.96,12.4,32.72,0.62,10.1675415,-0.042,0.023,"['RSI=65.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +12.4%(強い上昇)']",{}
034020.KS,100100.0,HOLD,-15,50.0,-295.562,101220.0,96074.0,45.7,-6.71,-1.18,28.33,0.8,92.55035,,0.143,"['RSI=50.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
012450.KS,1335000.0,HOLD,-15,50.4,-19143.833,1364050.0,1288420.0,42.4,-3.96,7.57,51.9,0.4,22.995829,-0.601,0.745,"['RSI=50.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
086790.KS,106500.0,HOLD,-25,42.3,-1067.907,113373.35,109409.24,22.5,-6.99,-14.62,14.42,0.77,6.3493757,,0.829,"['RSI=42.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -14.6%(強い下落)']",{}
000270.KS,157900.0,HOLD,-15,49.4,-1211.521,164366.04,154820.14,38.4,-5.86,-5.27,36.11,0.82,6.6288223,-0.142,0.035,"['RSI=49.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
2899.HK,34.6,SELL,-30,36.5,-0.776,39.53,40.75,17.8,-7.34,-22.94,-0.69,0.96,9.800407,0.764,0.295,"['RSI=36.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.8%(買いシグナル)', '1ヶ月モメンタム -22.9%(強い下落)']",{}
2628.HK,26.76,SELL,-30,34.2,-0.175,29.06,31.7,12.5,-7.98,-18.22,-5.77,0.75,6.090269,0.914,0.497,"['RSI=34.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.5%(買いシグナル)', '1ヶ月モメンタム -18.2%(強い下落)']",{}
055550.KS,90000.0,HOLD,-25,45.8,-475.05,93470.0,89624.32,28.0,-5.26,-10.8,15.5,0.8,7.210054,0.35,0.216,"['RSI=45.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -10.8%(強い下落)']",{}
3968.HK,48.38,HOLD,-15,46.4,-0.152,48.86,48.47,33.6,-1.83,-0.78,-3.83,0.57,6.8168874,0.028,0.546,"['RSI=46.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
