ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,369000.0,BUY,30,66.8,1715.881,325200.0,272940.0,94.1,9.5,23.21,94.92,0.51,6.353858,4.921,0.692,"['RSI=66.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=94.1%(売りシグナル)', '1ヶ月モメンタム +23.2%(強い上昇)']",{}
0939.HK,8.62,HOLD,0,45.9,0.002,8.69,8.73,37.1,-4.01,-0.81,6.68,1.18,5.4142475,0.0,0.05,"['RSI=45.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1299.HK,73.7,SELL,-40,36.7,-0.126,77.91,81.62,27.4,-1.14,-11.79,-12.87,0.63,10.902867,0.094,0.06,"['RSI=36.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.8%(強い下落)']",{}
0700.HK,440.2,HOLD,0,42.8,0.243,449.04,466.43,34.3,-5.05,0.27,-12.34,0.86,11.471012,0.229,0.091,"['RSI=42.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9988.HK,104.9,HOLD,-20,29.5,-1.455,118.35,126.21,7.9,-4.81,-16.65,-15.1,1.71,10.968415,1.041,0.029,"['RSI=29.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.9%(買いシグナル)', '1ヶ月モメンタム -16.7%(強い下落)', '出来高急増 1.7x(注目)']",{}
1810.HK,24.58,HOLD,-10,24.1,-0.222,27.62,29.74,1.8,-6.18,-17.13,-25.96,1.28,13.92853,-0.581,-0.109,"['RSI=24.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.8%(買いシグナル)', '1ヶ月モメンタム -17.1%(強い下落)']",{}
000660.KS,2859000.0,HOLD,10,75.1,37251.693,2252381.65,1740112.34,113.5,24.96,47.4,190.01,0.49,6.91282,3.966,1.981,"['RSI=75.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=113.5%(売りシグナル)', '1ヶ月モメンタム +47.4%(強い上昇)']",{}
005935.KS,230500.0,BUY,30,65.4,1162.311,207645.0,180726.0,85.0,6.71,22.74,72.39,0.5,4.36208,4.921,0.692,"['RSI=65.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.0%(売りシグナル)', '1ヶ月モメンタム +22.7%(強い上昇)']",{}
005380.KS,611000.0,HOLD,-15,46.3,-11271.694,658056.06,599622.93,23.9,-5.56,-7.92,24.64,0.55,12.397314,-0.431,0.034,"['RSI=46.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
3690.HK,71.8,SELL,-30,36.0,-0.462,77.88,81.92,2.1,-7.83,-12.55,-9.29,1.19,15.068256,,0.056,"['RSI=36.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.1%(買いシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']",{}
0388.HK,374.8,HOLD,-20,32.8,-1.393,393.85,406.47,9.0,-1.52,-8.0,-5.35,1.44,23.981106,0.27,0.19,"['RSI=32.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.0%(買いシグナル)']",{}
1398.HK,6.85,HOLD,-10,47.1,0.015,6.87,6.9,47.2,-5.12,0.74,6.74,1.68,5.4641833,0.043,0.034,"['RSI=47.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '出来高急増 1.7x(注目)']",{}
1211.HK,80.85,HOLD,-10,29.8,-0.478,88.56,96.97,-0.9,-6.59,-10.29,-21.74,1.14,13.09982,-0.569,-0.118,"['RSI=29.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.9%(買いシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']",{}
2318.HK,53.85,HOLD,-10,26.2,-0.197,57.35,59.26,-28.1,-5.77,-8.37,-9.78,2.07,4.9146085,-0.132,-0.033,"['RSI=26.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-28.1%(買いシグナル)', '出来高急増 2.1x(注目)']",{}
3988.HK,5.27,HOLD,-15,48.6,-0.008,5.31,5.21,41.4,-4.7,1.35,12.13,1.44,5.8039303,0.0,0.059,"['RSI=48.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
402340.KS,1830000.0,HOLD,10,77.6,41995.867,1335400.0,1043956.25,117.4,29.51,55.22,207.96,0.67,5.5147047,4.201,3.188,"['RSI=77.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=117.4%(売りシグナル)', '1ヶ月モメンタム +55.2%(強い上昇)']",{}
105560.KS,159100.0,BUY,30,50.2,484.778,158625.0,157295.59,51.8,-6.19,2.12,9.09,0.34,8.415241,0.168,0.152,"['RSI=50.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9999.HK,190.5,HOLD,-5,50.3,-0.28,192.07,184.43,44.0,-4.56,11.03,4.52,0.95,11.558074,0.031,0.061,"['RSI=50.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +11.0%(強い上昇)']",{}
9888.HK,111.7,SELL,-30,35.7,-1.637,122.31,124.3,16.0,-3.37,-11.7,-3.37,1.14,12.542053,-0.593,-0.012,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.0%(買いシグナル)', '1ヶ月モメンタム -11.7%(強い下落)']",{}
9961.HK,359.0,HOLD,10,37.2,0.115,370.83,393.46,3.0,-3.23,-4.22,-11.49,1.3,9.559038,0.981,0.208,"['RSI=37.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.0%(買いシグナル)']",{}
9618.HK,108.9,SELL,-30,37.9,-0.572,114.57,117.61,12.7,-3.29,-11.82,0.73,1.05,6.614146,-0.507,0.049,"['RSI=37.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.7%(買いシグナル)', '1ヶ月モメンタム -11.8%(強い下落)']",{}
034020.KS,97400.0,HOLD,-10,44.2,773.938,100425.0,109474.0,39.9,-2.4,-10.15,-2.7,0.59,98.055336,,0.137,"['RSI=44.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -10.1%(強い下落)']",{}
0857.HK,9.18,HOLD,-10,26.8,-0.104,10.14,10.48,-7.3,-8.61,-13.53,-13.3,1.14,7.9052157,0.019,-0.022,"['RSI=26.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-7.3%(買いシグナル)', '1ヶ月モメンタム -13.5%(強い下落)']",{}
012450.KS,1141000.0,HOLD,15,46.3,21243.813,1133400.0,1292960.0,52.2,5.26,-8.57,-14.53,0.33,20.292332,2.849,0.049,"['RSI=46.3 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
086790.KS,124400.0,HOLD,15,53.4,943.412,120455.0,120889.23,69.1,-3.79,4.19,17.86,0.26,7.087327,0.114,0.257,"['RSI=53.4 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
000270.KS,158800.0,HOLD,-15,46.8,-529.432,164090.0,160574.0,22.9,-5.19,-5.42,0.57,0.36,6.72828,-0.225,0.053,"['RSI=46.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
2899.HK,32.08,HOLD,0,45.8,0.231,32.41,34.67,44.1,2.17,0.15,-4.94,1.16,8.502455,0.957,0.248,"['RSI=45.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2628.HK,28.02,HOLD,25,44.4,0.086,28.78,28.58,30.5,-6.97,-2.44,-0.5,1.68,5.3416395,-0.324,-0.152,"['RSI=44.4 中立', 'MACD ゴールデンクロス(買いシグナル)', '出来高急増 1.7x(注目)']",{}
055550.KS,101500.0,BUY,30,53.4,353.89,98885.0,97946.34,65.1,-3.88,7.07,13.62,0.42,7.869695,0.14,0.066,"['RSI=53.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3968.HK,47.16,HOLD,0,43.7,0.091,47.7,48.37,38.7,-4.53,2.21,-3.44,1.39,6.506517,0.007,0.017,"['RSI=43.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
068270.KS,170200.0,HOLD,0,42.9,476.514,175932.62,183710.19,30.4,-2.74,-5.74,-10.47,0.42,23.623133,2.243,0.36,"['RSI=42.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
035420.KS,234500.0,HOLD,-5,50.5,-2161.175,237615.0,220016.0,47.0,-5.44,17.54,9.84,0.23,15.791519,-0.322,0.163,"['RSI=50.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +17.5%(強い上昇)']",{}
2388.HK,48.14,HOLD,0,57.3,-0.061,47.82,45.95,63.6,-0.25,1.91,17.53,1.26,11.504911,-0.012,-0.027,"['RSI=57.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
0016.HK,112.7,HOLD,-20,27.2,-0.741,124.01,132.8,14.8,-3.68,-18.04,-15.07,2.72,12.948472,0.362,0.32,"['RSI=27.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.8%(買いシグナル)', '1ヶ月モメンタム -18.0%(強い下落)', '出来高急増 2.7x(注目)']",{}
1088.HK,42.34,HOLD,-20,33.9,-0.337,44.87,45.6,6.6,-6.58,-1.95,-13.27,1.34,12.401781,-0.122,0.012,"['RSI=33.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.6%(買いシグナル)']",{}
1288.HK,5.67,HOLD,-20,40.6,-0.007,5.84,5.9,12.7,-6.44,-3.57,8.25,1.44,5.654248,0.053,0.023,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.7%(買いシグナル)']",{}
1024.HK,47.24,HOLD,15,52.0,0.192,45.99,46.4,76.5,2.96,5.02,-12.19,1.18,9.065488,-0.275,0.034,"['RSI=52.0 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
