ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,229000.0,BUY,30,63.2,450.612,213955.0,199482.41,88.3,2.0,18.59,37.0,0.65,5.629844,4.96,0.693,"['RSI=63.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=88.3%(売りシグナル)', '1ヶ月モメンタム +18.6%(強い上昇)']",{}
0700.HK,474.6,HOLD,-20,39.2,-2.36,496.23,510.86,14.9,-0.84,-4.43,-21.68,0.47,12.194754,0.141,0.127,"['RSI=39.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.9%(買いシグナル)']",{}
1299.HK,87.05,BUY,30,57.0,0.226,85.01,84.54,71.3,4.63,-0.51,-3.65,0.35,13.020779,0.094,0.06,"['RSI=57.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9988.HK,132.2,HOLD,15,52.2,0.34,128.85,132.1,66.4,1.54,7.74,-21.87,0.34,17.285006,-0.709,0.017,"['RSI=52.2 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
0939.HK,8.89,HOLD,0,62.1,-0.003,8.69,8.28,74.2,-0.11,5.71,12.39,0.17,5.658618,0.0,0.05,"['RSI=62.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1810.HK,31.56,HOLD,-15,49.3,-0.017,31.25,32.87,58.6,1.48,-1.44,-11.1,0.85,16.974716,-0.337,0.073,"['RSI=49.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
000660.KS,1419000.0,HOLD,10,77.7,19014.744,1153600.0,1029055.49,99.0,9.83,60.16,56.74,0.78,4.048096,3.966,1.981,"['RSI=77.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.0%(売りシグナル)', '1ヶ月モメンタム +60.2%(強い上昇)']",{}
3690.HK,85.75,HOLD,0,53.9,-0.199,84.75,82.04,59.7,4.76,4.64,-11.78,0.2,16.099016,,0.028,"['RSI=53.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005935.KS,166300.0,BUY,30,68.0,1449.752,148200.0,138659.29,93.9,3.87,28.81,38.3,0.66,4.614093,4.96,0.693,"['RSI=68.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=93.9%(売りシグナル)', '1ヶ月モメンタム +28.8%(強い上昇)']",{}
005380.KS,541000.0,HOLD,25,55.4,2603.009,517250.0,519153.99,72.2,3.24,15.35,10.55,0.5,10.924733,,,"['RSI=55.4 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +15.4%(強い上昇)']",{}
0388.HK,417.0,BUY,30,56.3,0.496,410.51,404.72,79.5,1.21,4.15,-1.98,0.28,27.169575,0.27,0.19,"['RSI=56.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1398.HK,6.94,HOLD,0,57.3,-0.021,6.9,6.55,58.3,-1.51,3.36,9.57,0.18,5.656499,0.043,0.034,"['RSI=57.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3988.HK,5.12,HOLD,0,58.0,-0.02,5.11,4.83,55.4,0.0,2.2,9.64,0.2,5.8415995,0.0,0.059,"['RSI=58.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1211.HK,103.5,HOLD,-15,47.9,-0.794,106.44,102.56,27.8,-2.36,-1.15,5.88,0.26,16.665203,-0.569,-0.118,"['RSI=47.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
2318.HK,63.85,HOLD,5,56.8,0.4,61.82,63.27,94.8,4.84,5.36,-12.17,0.17,5.835834,-0.132,-0.033,"['RSI=56.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=94.8%(売りシグナル)']",{}
402340.KS,949000.0,HOLD,10,84.2,23857.301,688050.0,614380.0,105.6,20.28,94.87,73.81,1.11,5.7960477,,1.081,"['RSI=84.2 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=105.6%(売りシグナル)', '1ヶ月モメンタム +94.9%(強い上昇)']",{}
9961.HK,418.4,BUY,30,53.6,0.937,411.94,407.79,64.1,2.15,6.19,-13.16,0.6,11.1507435,0.981,0.208,"['RSI=53.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9888.HK,124.4,HOLD,25,57.4,0.823,117.44,118.78,77.7,-1.03,13.5,-18.59,0.34,13.763495,-0.81,-0.041,"['RSI=57.4 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +13.5%(強い上昇)']",{}
9618.HK,118.3,HOLD,0,56.2,-0.553,117.04,111.01,57.6,1.11,5.25,5.72,0.39,7.6210628,,0.015,"['RSI=56.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9999.HK,183.5,HOLD,5,56.5,0.613,177.69,179.41,84.9,5.89,4.2,-10.37,0.54,11.633287,-0.292,0.03,"['RSI=56.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=84.9%(売りシグナル)']",{}
105560.KS,159200.0,HOLD,0,56.0,-74.204,157450.0,154109.39,61.0,1.14,7.64,15.81,0.57,8.421871,0.204,6.874,"['RSI=56.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
034020.KS,126700.0,BUY,40,69.4,1654.708,112325.0,105132.0,79.4,-1.71,32.39,38.93,0.48,120.66845,,0.059,"['RSI=69.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +32.4%(強い上昇)']",{}
086790.KS,127500.0,BUY,30,67.6,519.112,121405.0,116554.88,84.3,2.82,13.43,16.97,0.39,7.3469706,,0.829,"['RSI=67.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.3%(売りシグナル)', '1ヶ月モメンタム +13.4%(強い上昇)']",{}
0857.HK,11.81,BUY,30,66.5,0.107,11.0,10.57,89.3,3.05,11.94,27.26,0.3,10.315876,0.019,-0.022,"['RSI=66.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=89.3%(売りシグナル)', '1ヶ月モメンタム +11.9%(強い上昇)']",{}
000270.KS,155600.0,HOLD,15,50.6,27.42,154400.0,158530.67,57.5,1.97,2.64,5.47,0.41,6.5532656,-0.142,0.035,"['RSI=50.6 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
