ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
9988.HK,130.3,HOLD,15,49.7,0.506,127.9,133.31,60.5,-0.08,8.13,-24.9,0.64,17.05776,-0.709,0.017,"['RSI=49.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
0700.HK,480.0,HOLD,-20,39.6,-1.758,497.43,513.7,18.3,-3.07,-0.33,-22.71,0.74,12.358159,0.141,0.127,"['RSI=39.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.3%(買いシグナル)']",{}
005930.KS,226000.0,BUY,30,63.2,883.995,209710.0,198115.0,81.5,0.67,26.68,40.81,0.89,5.5500317,1.622,0.238,"['RSI=63.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.5%(売りシグナル)', '1ヶ月モメンタム +26.7%(強い上昇)']",{}
0939.HK,8.97,HOLD,20,69.4,0.019,8.63,8.25,86.6,1.59,8.86,11.71,1.29,5.760967,0.003,0.024,"['RSI=69.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=86.6%(売りシグナル)']",{}
1299.HK,84.85,HOLD,-15,51.5,-0.143,84.89,84.48,49.6,3.79,-0.12,-4.5,1.05,12.686537,0.094,0.06,"['RSI=51.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,30.16,HOLD,-20,37.7,-0.054,31.43,33.13,8.2,-3.27,-6.86,-16.96,1.05,16.045958,-0.346,0.073,"['RSI=37.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.2%(買いシグナル)']",{}
005935.KS,163500.0,BUY,30,69.5,1809.481,144120.0,137588.0,90.9,4.67,37.86,39.27,1.27,4.536405,1.622,0.238,"['RSI=69.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=90.9%(売りシグナル)', '1ヶ月モメンタム +37.9%(強い上昇)']",{}
000660.KS,1293000.0,HOLD,10,71.6,17848.701,1103650.0,1010370.14,83.0,5.55,55.78,42.51,0.78,3.7422838,3.966,1.981,"['RSI=71.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.0%(売りシグナル)', '1ヶ月モメンタム +55.8%(強い上昇)']",{}
3690.HK,83.45,HOLD,-15,49.0,-0.528,84.68,82.14,38.0,0.42,-0.89,-15.15,0.92,15.4355545,,0.028,"['RSI=49.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,556000.0,HOLD,15,60.0,4813.232,510475.0,517865.52,88.5,4.51,19.44,11.69,0.99,11.2668705,,,"['RSI=60.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=88.5%(売りシグナル)', '1ヶ月モメンタム +19.4%(強い上昇)']",{}
0388.HK,419.6,HOLD,20,59.5,0.694,407.58,404.51,83.0,1.8,9.73,-2.94,1.25,27.783958,0.151,0.138,"['RSI=59.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.0%(売りシグナル)']",{}
2318.HK,63.8,HOLD,15,57.1,0.253,61.4,63.62,98.1,5.11,8.32,-10.08,1.93,5.6375413,-0.74,-0.11,"['RSI=57.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=98.1%(売りシグナル)', '出来高急増 1.9x(注目)']",{}
1398.HK,7.23,BUY,30,66.3,0.001,7.04,6.69,81.1,0.7,7.27,9.71,1.5,5.907377,0.038,-0.035,"['RSI=66.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.1%(売りシグナル)', '出来高急増 1.5x(注目)']",{}
1211.HK,107.9,HOLD,0,53.8,-0.627,106.7,102.39,59.7,4.25,1.98,4.96,1.32,16.954292,-0.405,-0.135,"['RSI=53.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3988.HK,5.19,HOLD,0,66.4,-0.011,5.09,4.82,79.7,0.97,6.13,11.13,1.02,5.9356647,-0.072,0.063,"['RSI=66.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
402340.KS,830000.0,HOLD,20,77.7,18933.509,646175.0,601060.0,92.1,14.01,76.78,45.61,1.57,4.897579,,1.081,"['RSI=77.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=92.1%(売りシグナル)', '1ヶ月モメンタム +76.8%(強い上昇)', '出来高急増 1.6x(注目)']",{}
9961.HK,416.8,HOLD,15,52.7,1.114,408.37,408.56,64.9,0.24,8.43,-15.87,0.91,11.1137295,0.978,0.208,"['RSI=52.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
105560.KS,160600.0,BUY,30,59.0,6.694,156065.0,154339.38,72.1,1.65,9.62,19.93,0.8,8.517813,0.204,6.874,"['RSI=59.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9888.HK,120.1,BUY,35,52.0,1.186,115.86,119.61,65.2,-0.33,13.73,-23.06,1.73,13.27164,-0.81,-0.041,"['RSI=52.0 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム +13.7%(強い上昇)', '出来高急増 1.7x(注目)']",{}
9999.HK,175.3,SELL,-30,46.2,-0.244,176.72,179.79,41.8,1.68,1.68,-17.21,0.97,11.099963,-0.292,0.03,"['RSI=46.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9618.HK,117.7,HOLD,0,55.3,-0.494,116.58,110.66,56.5,-0.84,4.63,1.66,0.58,7.5824094,,0.015,"['RSI=55.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
