ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.63,SELL,-30,46.6,-0.014,8.68,8.74,41.3,-2.92,-1.15,8.28,0.82,5.416093,0.0,0.05,"['RSI=46.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0700.HK,414.8,HOLD,-20,34.3,-2.466,447.41,463.29,-0.7,-7.29,-5.51,-18.36,1.22,10.8299055,0.229,0.091,"['RSI=34.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.7%(買いシグナル)']",{}
9988.HK,98.95,HOLD,-10,25.0,-1.53,115.81,125.26,3.3,-7.52,-22.37,-19.59,1.04,10.3529,1.041,0.029,"['RSI=25.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.3%(買いシグナル)', '1ヶ月モメンタム -22.4%(強い下落)']",{}
1299.HK,72.95,SELL,-40,35.8,-0.041,76.86,81.08,27.3,-2.99,-11.96,-12.79,0.44,10.788449,0.094,0.06,"['RSI=35.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.0%(強い下落)']",{}
005930.KS,337000.0,HOLD,0,55.3,-2794.206,329925.0,280430.0,58.1,-7.03,9.77,87.51,0.38,5.7006607,4.921,0.692,"['RSI=55.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1810.HK,22.62,HOLD,-10,18.4,-0.348,26.95,29.38,-7.4,-11.85,-23.99,-30.78,1.44,12.830872,-0.581,-0.109,"['RSI=18.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-7.4%(買いシグナル)', '1ヶ月モメンタム -24.0%(強い下落)']",{}
005935.KS,215750.0,HOLD,10,55.4,-1362.609,211207.5,185237.0,58.1,-5.58,12.37,71.33,0.21,3.869185,4.921,0.692,"['RSI=55.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +12.4%(強い上昇)']",{}
3690.HK,69.6,SELL,-30,33.1,-0.718,76.79,81.22,-0.8,-7.57,-11.68,-11.9,0.58,14.621365,,0.056,"['RSI=33.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.8%(買いシグナル)', '1ヶ月モメンタム -11.7%(強い下落)']",{}
000660.KS,2675000.0,BUY,30,63.2,21627.654,2358481.25,1842262.2,81.2,-0.37,19.28,186.76,0.32,6.4679236,3.966,1.981,"['RSI=63.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.2%(売りシグナル)', '1ヶ月モメンタム +19.3%(強い上昇)']",{}
005380.KS,521000.0,HOLD,-15,35.5,-17902.907,638675.0,602620.9,3.0,-13.31,-23.21,5.64,0.25,10.562084,-0.431,0.034,"['RSI=35.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=3.0%(買いシグナル)', '1ヶ月モメンタム -23.2%(強い下落)']",{}
