ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,299500.0,BUY,30,67.5,910.223,264500.0,224414.26,81.2,8.71,36.45,37.67,0.32,5.696172,4.921,0.692,"['RSI=67.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.2%(売りシグナル)', '1ヶ月モメンタム +36.4%(強い上昇)']",{}
9988.HK,124.8,HOLD,-5,41.5,-1.063,131.76,129.66,9.0,-6.38,-4.15,-15.85,0.24,12.873296,1.041,0.029,"['RSI=41.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=9.0%(買いシグナル)']",{}
1299.HK,85.35,HOLD,-15,48.7,-0.183,86.0,85.26,38.8,-0.7,2.58,1.01,0.29,12.764395,0.094,0.06,"['RSI=48.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
0700.HK,433.4,HOLD,-20,33.5,-1.059,458.26,486.75,-6.7,-5.78,-8.39,-16.09,0.23,11.323261,0.229,0.091,"['RSI=33.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.7%(買いシグナル)']",{}
0939.HK,8.78,HOLD,-15,52.6,-0.035,8.83,8.53,33.2,-0.79,-1.35,8.0,0.16,5.5099864,0.0,0.05,"['RSI=52.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,29.4,HOLD,-20,37.3,-0.104,30.66,31.77,10.4,-4.05,-5.47,-17.42,0.16,16.016487,-0.337,0.073,"['RSI=37.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.4%(買いシグナル)']",{}
005935.KS,188600.0,HOLD,10,61.8,-1031.95,178715.0,153489.82,69.6,4.31,22.71,27.21,0.34,3.9828565,4.921,0.692,"['RSI=61.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +22.7%(強い上昇)']",{}
3690.HK,77.35,HOLD,-20,35.1,-0.579,83.03,83.11,-20.2,-6.86,-5.5,-6.47,0.41,14.569988,,0.028,"['RSI=35.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-20.2%(買いシグナル)']",{}
005380.KS,678000.0,BUY,40,61.8,580.216,611250.0,545620.0,75.9,12.25,32.16,11.33,0.29,13.641659,-0.263,0.034,"['RSI=61.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +32.2%(強い上昇)']",{}
0388.HK,407.4,HOLD,-5,43.2,-2.091,416.28,408.37,16.7,-0.63,-1.12,0.41,0.14,26.139528,0.27,0.19,"['RSI=43.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.7%(買いシグナル)']",{}
000660.KS,2055000.0,HOLD,10,75.3,8166.467,1676350.0,1275600.0,85.3,17.77,68.17,86.99,0.41,5.3754106,2.603,1.981,"['RSI=75.3 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.3%(売りシグナル)', '1ヶ月モメンタム +68.2%(強い上昇)']",{}
1398.HK,6.84,HOLD,-5,48.4,-0.033,6.93,6.73,18.7,-1.3,-2.57,8.89,0.07,5.48911,0.043,0.034,"['RSI=48.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.7%(買いシグナル)']",{}
2318.HK,60.6,HOLD,-5,39.2,-0.4,62.85,61.92,18.4,-1.3,-0.49,-14.83,0.21,5.5550294,-0.132,-0.033,"['RSI=39.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.4%(買いシグナル)']",{}
1211.HK,91.9,SELL,-30,36.1,-0.873,98.5,102.45,17.3,-2.13,-13.3,-6.94,0.23,14.814678,-0.569,-0.118,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.3%(買いシグナル)', '1ヶ月モメンタム -13.3%(強い下落)']",{}
402340.KS,1196000.0,HOLD,-10,70.7,-3373.358,1036583.06,766913.77,76.5,17.25,65.18,76.37,0.38,3.9852319,,-0.254,"['RSI=70.7 買われすぎ(売りシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +65.2%(強い上昇)']",{}
3988.HK,5.22,HOLD,0,56.8,-0.009,5.18,5.01,66.5,-0.95,1.95,11.54,0.17,5.8212137,0.0,0.059,"['RSI=56.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9888.HK,126.2,HOLD,-15,46.6,-1.562,131.56,121.86,32.3,-7.68,0.4,-2.09,0.1,14.236121,-0.593,-0.012,"['RSI=46.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
105560.KS,159200.0,HOLD,0,56.0,-10.603,156740.27,153710.68,71.0,4.19,1.88,-2.99,0.31,8.421055,0.168,0.152,"['RSI=56.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9961.HK,360.6,HOLD,-10,27.7,-4.66,399.04,402.99,-4.6,-7.21,-11.96,-12.86,0.14,9.643973,0.981,0.208,"['RSI=27.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.6%(買いシグナル)', '1ヶ月モメンタム -12.0%(強い下落)']",{}
9999.HK,186.6,HOLD,20,56.7,0.126,180.23,179.37,85.3,4.71,7.67,4.79,0.38,11.50008,0.031,0.061,"['RSI=56.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.3%(売りシグナル)']",{}
9618.HK,118.5,HOLD,-15,46.0,-0.539,121.0,116.61,37.0,-5.88,1.28,11.45,0.13,7.209393,-0.507,0.049,"['RSI=46.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
012450.KS,1251000.0,SELL,-40,40.3,-6966.164,1330000.0,1382800.0,26.2,-2.72,-14.49,4.77,0.29,22.257704,2.848,0.049,"['RSI=40.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.5%(強い下落)']",{}
034020.KS,111900.0,HOLD,-25,47.3,-2352.028,120655.0,110272.0,27.2,5.57,-11.96,7.8,0.33,111.55426,,0.137,"['RSI=47.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.0%(強い下落)']",{}
0857.HK,10.68,HOLD,-15,43.4,-0.065,11.19,10.92,21.4,-3.96,-6.81,11.25,0.19,9.202817,0.019,-0.022,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
