ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.75,HOLD,-15,51.1,-0.037,8.83,8.53,24.0,-1.13,-1.69,7.63,0.81,5.4911594,0.0,0.05,"['RSI=51.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
0700.HK,438.8,HOLD,-20,35.3,-0.714,458.53,486.86,2.6,-4.61,-7.25,-15.04,0.86,11.4704685,0.229,0.091,"['RSI=35.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.6%(買いシグナル)']",{}
005930.KS,299000.0,BUY,30,67.3,878.314,264475.0,224404.26,80.8,8.53,36.22,37.44,0.76,5.6866627,4.921,0.692,"['RSI=67.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=80.8%(売りシグナル)', '1ヶ月モメンタム +36.2%(強い上昇)']",{}
9988.HK,128.7,HOLD,-15,46.3,-0.814,131.95,129.74,29.6,-3.45,-1.15,-13.22,0.78,13.275585,1.041,0.029,"['RSI=46.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
1299.HK,85.1,HOLD,-15,47.8,-0.199,85.99,85.25,34.8,-0.99,2.28,0.71,0.96,12.727007,0.094,0.06,"['RSI=47.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,29.86,SELL,-30,40.1,-0.075,30.68,31.78,23.1,-2.55,-3.99,-16.12,0.8,16.2573,-0.337,0.073,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,187200.0,HOLD,10,61.0,-1121.295,178645.0,153461.82,67.0,3.54,21.8,26.26,0.75,3.9532912,4.921,0.692,"['RSI=61.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +21.8%(強い上昇)']",{}
005380.KS,689000.0,BUY,40,63.0,1282.211,611800.0,545840.0,79.7,14.07,34.31,13.14,0.61,13.862984,-0.263,0.034,"['RSI=63.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +34.3%(強い上昇)']",{}
3690.HK,79.55,HOLD,-20,39.2,-0.438,83.15,83.15,-1.3,-4.21,-2.81,-3.81,1.34,14.984391,,0.028,"['RSI=39.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-1.3%(買いシグナル)']",{}
000660.KS,2052000.0,HOLD,10,75.2,7975.014,1676200.0,1275540.0,85.1,17.59,67.92,86.72,0.9,5.3675632,2.603,1.981,"['RSI=75.2 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=85.1%(売りシグナル)', '1ヶ月モメンタム +67.9%(強い上昇)']",{}
1398.HK,6.8,HOLD,-5,46.2,-0.036,6.93,6.73,7.5,-1.88,-3.14,8.26,0.56,5.4486403,0.043,0.034,"['RSI=46.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=7.5%(買いシグナル)']",{}
2318.HK,60.95,HOLD,-15,41.0,-0.377,62.86,61.92,22.7,-0.73,0.08,-14.34,0.58,5.5871134,-0.132,-0.033,"['RSI=41.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
