ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,329000.0,BUY,40,63.3,3137.082,299600.0,243514.48,76.8,3.79,21.18,75.46,0.98,5.8400927,4.921,0.692,"['RSI=63.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +21.2%(強い上昇)']",{}
9988.HK,123.0,HOLD,-25,43.1,-0.506,129.02,128.41,21.3,0.16,-11.51,-4.43,0.49,12.6278305,1.041,0.029,"['RSI=43.1 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -11.5%(強い下落)']",{}
0939.HK,8.71,HOLD,0,52.3,-0.02,8.71,8.62,50.8,2.11,-0.57,9.97,0.4,5.4575872,0.0,0.05,"['RSI=52.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,74.05,HOLD,-20,24.0,-0.949,83.05,83.46,-26.7,-9.7,-13.01,-7.9,2.57,10.951299,0.094,0.06,"['RSI=24.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-26.7%(買いシグナル)', '1ヶ月モメンタム -13.0%(強い下落)', '出来高急増 2.6x(注目)']",{}
0700.HK,458.4,HOLD,15,49.7,4.104,450.87,473.1,63.5,5.14,-1.62,-10.13,0.53,11.946839,0.229,0.091,"['RSI=49.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
1810.HK,28.0,SELL,-30,36.3,-0.112,29.91,30.84,13.5,-2.51,-11.62,-16.86,0.51,15.875509,-0.581,-0.109,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.5%(買いシグナル)', '1ヶ月モメンタム -11.6%(強い下落)']",{}
000660.KS,2070000.0,HOLD,10,59.8,-2969.293,2001729.92,1457202.19,57.4,-11.27,25.17,120.72,0.98,5.414647,3.966,1.981,"['RSI=59.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +25.2%(強い上昇)']",{}
005935.KS,211000.0,BUY,40,62.2,1888.152,194765.0,163525.35,76.2,4.2,13.81,57.34,0.79,3.993054,4.921,0.692,"['RSI=62.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +13.8%(強い上昇)']",{}
3690.HK,79.5,HOLD,0,47.1,0.001,81.28,83.1,38.0,1.6,-5.41,1.02,0.44,16.583504,,0.056,"['RSI=47.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005380.KS,700000.0,BUY,40,59.3,493.73,669720.68,570971.54,66.0,-3.18,22.83,33.82,0.61,14.140924,-0.263,0.034,"['RSI=59.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +22.8%(強い上昇)']",{}
0388.HK,396.4,HOLD,-5,38.8,-1.267,410.3,408.1,13.3,-0.95,-6.55,-1.06,0.98,25.433748,0.27,0.19,"['RSI=38.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.3%(買いシグナル)']",{}
2318.HK,56.95,HOLD,-15,33.6,-0.268,59.67,59.65,16.5,-2.57,-10.59,-6.38,0.47,5.1949925,-0.132,-0.033,"['RSI=33.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.5%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']",{}
1398.HK,6.81,HOLD,-15,50.8,-0.013,6.83,6.8,45.9,2.41,-1.59,10.82,0.52,5.435356,0.043,0.034,"['RSI=50.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
1211.HK,90.1,HOLD,0,39.8,0.163,94.14,100.96,22.5,-0.72,-9.67,-8.11,0.48,14.634915,-0.569,-0.118,"['RSI=39.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
3988.HK,5.31,HOLD,-10,60.4,-0.001,5.22,5.11,92.2,1.72,3.91,18.53,0.38,5.8827415,0.0,0.059,"['RSI=60.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=92.2%(売りシグナル)']",{}
402340.KS,1258000.0,HOLD,10,63.3,-1261.343,1180778.77,864280.29,71.1,2.03,14.62,127.37,0.92,3.790983,4.201,3.188,"['RSI=63.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +14.6%(強い上昇)']",{}
105560.KS,171600.0,BUY,30,68.1,1312.272,156405.0,154601.15,123.0,13.94,6.45,17.26,2.14,9.076965,0.168,0.152,"['RSI=68.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=123.0%(売りシグナル)', '出来高急増 2.1x(注目)']",{}
9888.HK,126.1,HOLD,-15,45.8,-0.908,133.25,123.4,17.8,-2.32,-13.15,7.41,0.35,14.169323,-0.593,-0.012,"['RSI=45.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=17.8%(買いシグナル)', '1ヶ月モメンタム -13.2%(強い下落)']",{}
9961.HK,370.2,HOLD,-10,39.7,0.348,383.23,397.5,27.7,-1.96,-11.22,-10.71,0.36,9.8524475,0.981,0.208,"['RSI=39.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.2%(強い下落)']",{}
9999.HK,189.2,BUY,30,53.4,0.662,186.33,180.8,59.8,-3.0,3.18,3.09,0.55,11.419374,0.031,0.061,"['RSI=53.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9618.HK,114.7,HOLD,-15,43.8,-1.032,120.35,117.45,24.6,2.05,-3.21,9.21,0.4,6.9782057,-0.507,0.049,"['RSI=43.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
034020.KS,95600.0,HOLD,-15,33.6,-2090.57,112060.0,109910.0,11.6,-9.47,-29.91,-6.73,0.88,94.683624,,0.137,"['RSI=33.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.6%(買いシグナル)', '1ヶ月モメンタム -29.9%(強い下落)']",{}
0857.HK,10.52,HOLD,-20,40.2,-0.054,10.85,10.94,6.3,-3.57,-0.66,-1.13,0.4,9.054714,0.019,-0.022,"['RSI=40.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.3%(買いシグナル)']",{}
012450.KS,1049000.0,HOLD,-10,24.6,-18684.099,1224750.0,1347180.0,-3.5,-10.57,-20.35,-27.9,0.71,18.663734,2.849,0.049,"['RSI=24.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.5%(買いシグナル)', '1ヶ月モメンタム -20.3%(強い下落)']",{}
086790.KS,123600.0,BUY,30,57.1,53.743,120107.75,118090.81,69.8,7.38,-3.18,13.47,1.23,7.041771,0.157,-0.107,"['RSI=57.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
000270.KS,161100.0,HOLD,-15,48.1,-488.217,165975.0,158792.0,32.5,-4.79,2.22,4.45,0.56,6.831839,-0.225,0.053,"['RSI=48.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
2899.HK,32.84,SELL,-40,40.9,-0.046,34.78,35.62,27.1,0.24,-14.7,-15.75,0.5,8.6996355,0.957,0.248,"['RSI=40.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.7%(強い下落)']",{}
