ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
9988.HK,128.3,HOLD,-15,44.9,-0.497,132.39,129.91,21.7,-3.02,-1.61,-15.7,0.6,13.252508,1.005,0.029,"['RSI=44.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
1299.HK,85.7,HOLD,0,49.8,-0.147,85.63,85.19,50.8,-2.17,4.83,0.06,0.47,12.819852,0.094,0.06,"['RSI=49.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005930.KS,296500.0,BUY,30,68.6,924.332,256850.0,220056.65,84.8,9.61,36.32,48.56,0.68,5.6940203,4.921,0.692,"['RSI=68.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.8%(売りシグナル)', '1ヶ月モメンタム +36.3%(強い上昇)']",{}
0700.HK,447.4,HOLD,10,37.6,0.182,463.8,490.56,13.2,-1.97,-8.6,-15.87,0.49,11.698533,0.229,0.091,"['RSI=37.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.2%(買いシグナル)']",{}
0939.HK,8.73,HOLD,-5,50.2,-0.04,8.84,8.5,10.8,-0.57,-1.13,6.33,0.32,5.5087624,0.0,0.05,"['RSI=50.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.8%(買いシグナル)']",{}
1810.HK,29.94,HOLD,-20,39.5,-0.037,30.82,31.93,19.1,-2.48,-3.98,-18.11,0.3,16.32325,-0.337,0.073,"['RSI=39.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.1%(買いシグナル)']",{}
000660.KS,1945000.0,HOLD,10,72.1,4043.51,1599200.0,1233480.0,81.4,6.93,59.04,93.89,0.64,5.0876756,3.966,1.981,"['RSI=72.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.4%(売りシグナル)', '1ヶ月モメンタム +59.0%(強い上昇)']",{}
005935.KS,186600.0,HOLD,10,60.9,-1119.569,175225.0,151385.75,70.1,4.01,23.33,32.83,0.63,4.157722,4.921,0.692,"['RSI=60.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +23.3%(強い上昇)']",{}
3690.HK,83.95,HOLD,0,50.3,-0.103,83.47,83.12,58.2,1.51,1.02,-1.24,0.7,15.86479,,0.028,"['RSI=50.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005380.KS,653000.0,HOLD,10,59.6,-388.166,597600.0,539720.0,71.5,-6.71,20.7,25.17,0.54,13.14876,,0.034,"['RSI=59.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +20.7%(強い上昇)']",{}
