ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,442.8,HOLD,-20,37.1,-0.469,461.04,489.05,8.8,-1.42,-9.21,-13.85,0.43,11.600095,0.229,0.091,"['RSI=37.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.8%(買いシグナル)']",{}
9988.HK,128.4,HOLD,-15,45.7,-0.75,132.18,129.86,25.4,-2.51,-2.58,-13.24,0.44,13.287856,1.005,0.029,"['RSI=45.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
1299.HK,86.75,HOLD,0,53.5,-0.118,85.85,85.28,62.9,0.12,6.25,2.24,0.54,12.97987,0.094,0.06,"['RSI=53.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005930.KS,293500.0,BUY,40,66.1,917.808,260800.0,222194.5,79.0,4.45,30.73,44.52,0.39,5.5789323,4.921,0.692,"['RSI=66.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +30.7%(強い上昇)']",{}
0939.HK,8.78,HOLD,-15,52.6,-0.039,8.84,8.51,30.9,0.23,-1.9,8.93,0.48,5.530979,0.0,0.05,"['RSI=52.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,30.16,SELL,-30,42.5,-0.056,30.75,31.86,29.9,-1.63,-3.33,-15.61,0.36,16.474213,-0.337,0.073,"['RSI=42.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,1937000.0,HOLD,20,71.7,2930.387,1634650.0,1253020.0,78.0,5.27,58.12,90.63,0.4,5.0667496,3.966,1.981,"['RSI=71.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +58.1%(強い上昇)']",{}
3690.HK,81.7,HOLD,-15,44.3,-0.272,83.31,83.15,23.9,-0.55,-0.91,0.37,0.59,15.413575,,0.028,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
005935.KS,186400.0,HOLD,10,60.4,-1119.656,177040.0,152367.93,67.6,0.7,19.33,31.38,0.4,4.153266,4.921,0.692,"['RSI=60.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +19.3%(強い上昇)']",{}
005380.KS,658000.0,BUY,40,59.6,7.623,604100.0,542540.0,70.8,-0.75,23.68,15.54,0.33,13.24944,,0.034,"['RSI=59.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +23.7%(強い上昇)']",{}
