ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
9988.HK,90.25,HOLD,-10,20.2,-1.761,111.38,123.5,1.3,-12.29,-25.27,-26.3,0.56,9.70599,1.041,0.029,"['RSI=20.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.3%(買いシグナル)', '1ヶ月モメンタム -25.3%(強い下落)']",{}
0700.HK,411.8,HOLD,-20,36.1,-3.363,445.59,459.12,3.7,-4.9,-3.6,-15.57,0.35,10.7786,0.229,0.091,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.7%(買いシグナル)']",{}
005930.KS,332500.0,HOLD,-15,52.9,-2573.81,334325.0,286180.0,47.8,-5.94,4.89,98.86,0.48,5.3866863,4.921,0.692,"['RSI=52.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
0939.HK,8.17,HOLD,-20,32.0,-0.06,8.63,8.73,-12.0,-4.89,-3.77,0.99,0.26,5.1383677,0.0,0.05,"['RSI=32.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-12.0%(買いシグナル)']",{}
1299.HK,70.55,SELL,-30,31.9,-0.107,75.28,80.24,19.0,-4.98,-14.22,-16.2,0.35,10.428367,0.094,0.06,"['RSI=31.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.0%(買いシグナル)', '1ヶ月モメンタム -14.2%(強い下落)']",{}
1810.HK,21.42,HOLD,-10,18.0,-0.382,25.95,28.87,1.0,-9.7,-23.61,-35.09,0.39,12.176172,-0.581,-0.109,"['RSI=18.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.0%(買いシグナル)', '1ヶ月モメンタム -23.6%(強い下落)']",{}
000660.KS,2700000.0,BUY,40,60.5,16093.878,2410050.0,1912189.11,75.5,-7.5,15.73,234.63,0.52,6.3707185,3.966,1.981,"['RSI=60.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +15.7%(強い上昇)']",{}
005935.KS,220500.0,HOLD,0,55.4,-654.77,214725.0,188724.0,60.9,-1.56,8.89,93.42,0.44,3.9589572,4.921,0.692,"['RSI=55.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3690.HK,65.9,HOLD,-10,28.5,-1.06,75.28,80.04,3.2,-8.47,-10.28,-23.28,0.42,13.863053,,0.056,"['RSI=28.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.2%(買いシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']",{}
005380.KS,475000.0,HOLD,5,29.8,-20529.273,619200.0,602651.97,2.6,-18.24,-34.3,7.01,0.53,9.629033,-0.431,0.034,"['RSI=29.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=2.6%(買いシグナル)', '1ヶ月モメンタム -34.3%(強い下落)']",{}
0388.HK,362.0,HOLD,0,27.7,-1.69,385.24,402.6,6.9,-4.13,-9.45,-7.27,0.33,23.162115,0.27,0.19,"['RSI=27.7 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.9%(買いシグナル)']",{}
1211.HK,72.35,HOLD,-10,21.2,-0.925,84.76,93.93,1.1,-7.66,-20.38,-31.74,0.42,11.761791,-0.569,-0.118,"['RSI=21.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.1%(買いシグナル)', '1ヶ月モメンタム -20.4%(強い下落)']",{}
2318.HK,50.5,HOLD,-10,22.1,-0.519,55.97,58.5,-12.1,-8.1,-13.0,-11.9,0.39,4.623411,-0.132,-0.033,"['RSI=22.1 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-12.1%(買いシグナル)', '1ヶ月モメンタム -13.0%(強い下落)']",{}
1398.HK,6.52,HOLD,-20,36.1,-0.05,6.87,6.9,3.9,-5.23,-1.81,1.29,0.28,5.2183347,0.043,0.034,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.9%(買いシグナル)']",{}
3988.HK,4.95,HOLD,-5,33.2,-0.053,5.3,5.22,-12.7,-6.07,-4.99,1.85,0.55,5.484708,0.0,0.059,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-12.7%(買いシグナル)']",{}
402340.KS,1708000.0,BUY,40,60.8,22531.39,1490400.0,1171488.8,70.7,-13.3,38.52,266.61,0.46,5.040015,4.201,3.188,"['RSI=60.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +38.5%(強い上昇)']",{}
9888.HK,99.65,HOLD,-10,27.9,-1.591,116.66,123.8,7.9,-8.33,-23.35,-8.07,0.23,11.367561,-0.593,-0.012,"['RSI=27.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.9%(買いシグナル)', '1ヶ月モメンタム -23.3%(強い下落)']",{}
