ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,471.8,SELL,-30,40.8,-1.099,490.26,505.99,24.2,-0.25,-6.48,-15.52,0.76,12.091122,0.141,0.127,"['RSI=40.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9988.HK,138.6,BUY,30,57.9,1.222,131.54,130.8,86.6,5.24,10.44,-13.16,0.6,18.076113,-0.709,0.017,"['RSI=57.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=86.6%(売りシグナル)', '1ヶ月モメンタム +10.4%(強い上昇)']",{}
0939.HK,8.78,HOLD,0,55.3,-0.027,8.76,8.34,52.6,-0.68,3.91,10.86,0.77,5.535782,0.0,0.05,"['RSI=55.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,86.7,HOLD,15,54.2,0.492,84.87,84.89,69.9,0.81,-2.53,-1.92,0.86,12.966801,0.094,0.06,"['RSI=54.2 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005930.KS,268500.0,HOLD,10,74.5,4845.897,224425.0,204034.5,104.7,21.77,31.62,69.64,1.08,5.330418,4.96,0.693,"['RSI=74.5 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=104.7%(売りシグナル)', '1ヶ月モメンタム +31.6%(強い上昇)']",{}
1810.HK,31.6,HOLD,15,50.7,0.146,31.07,32.43,66.3,2.0,2.27,-9.51,0.63,16.93873,-0.337,0.073,"['RSI=50.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005935.KS,182700.0,HOLD,10,70.7,3103.729,156255.0,141655.56,94.2,15.41,32.68,63.02,1.31,4.1648216,4.96,0.693,"['RSI=70.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=94.2%(売りシグナル)', '1ヶ月モメンタム +32.7%(強い上昇)']",{}
000660.KS,1686000.0,HOLD,10,85.6,45566.365,1260300.0,1070442.5,105.1,31.1,68.94,101.32,1.05,4.562387,3.966,1.981,"['RSI=85.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=105.1%(売りシグナル)', '1ヶ月モメンタム +68.9%(強い上昇)']",{}
3690.HK,84.05,HOLD,-15,50.6,-0.066,84.47,82.1,44.8,-0.47,-4.05,-10.39,0.49,15.784044,,0.028,"['RSI=50.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,613000.0,BUY,40,68.2,6787.421,531400.0,522830.0,116.0,15.44,25.23,31.7,3.84,12.376339,,0.034,"['RSI=68.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=116.0%(売りシグナル)', '1ヶ月モメンタム +25.2%(強い上昇)', '出来高急増 3.8x(注目)']",{}
