ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0700.HK,460.8,HOLD,15,51.0,3.17,450.67,468.85,67.9,1.68,2.58,-15.24,0.49,12.027483,0.229,0.091,"['RSI=51.0 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
1299.HK,76.65,SELL,-40,43.2,-0.51,79.34,82.23,36.2,7.96,-10.01,-6.05,1.05,11.336258,0.094,0.06,"['RSI=43.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -10.0%(強い下落)']",{}
0939.HK,8.92,HOLD,5,59.0,0.029,8.69,8.71,93.0,2.65,1.83,9.99,0.65,5.601581,0.0,0.05,"['RSI=59.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=93.0%(売りシグナル)']",{}
9988.HK,109.4,SELL,-30,33.2,-1.648,122.24,127.03,6.8,-6.47,-16.84,-18.63,0.83,11.309719,1.041,0.029,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.8%(買いシグナル)', '1ヶ月モメンタム -16.8%(強い下落)']",{}
005930.KS,337000.0,HOLD,10,60.4,-2849.93,309300.0,259467.0,77.1,4.66,24.58,61.97,0.64,5.866555,4.921,0.692,"['RSI=60.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +24.6%(強い上昇)']",{}
1810.HK,26.3,SELL,-30,31.5,-0.204,28.41,30.12,14.4,-3.31,-14.22,-25.62,0.54,14.92759,-0.581,-0.109,"['RSI=31.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.4%(買いシグナル)', '1ヶ月モメンタム -14.2%(強い下落)']",{}
005935.KS,216000.0,HOLD,10,60.5,-1354.239,198325.0,172528.0,78.2,6.14,20.4,45.3,0.52,4.087676,4.921,0.692,"['RSI=60.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +20.4%(強い上昇)']",{}
005380.KS,647000.0,HOLD,-15,51.7,-13726.364,662036.35,587943.95,41.8,1.25,-7.23,19.15,0.59,13.07041,-0.431,0.034,"['RSI=51.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
000660.KS,2288000.0,HOLD,10,62.5,-29722.195,2087421.89,1600940.68,74.7,3.3,25.8,116.7,0.73,5.5739446,3.966,1.981,"['RSI=62.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +25.8%(強い上昇)']",{}
3690.HK,78.3,HOLD,0,46.5,0.049,79.21,82.4,42.4,1.42,-4.69,-2.12,0.38,16.459282,,0.056,"['RSI=46.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0388.HK,386.8,SELL,-30,40.1,-2.138,398.2,407.29,25.0,0.73,-5.66,-4.35,0.88,24.74891,0.27,0.19,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1398.HK,7.16,HOLD,5,64.0,0.045,6.85,6.88,98.9,3.32,4.53,12.59,0.73,5.7208195,0.043,0.034,"['RSI=64.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=98.9%(売りシグナル)']",{}
3988.HK,5.47,HOLD,20,64.3,0.018,5.29,5.19,94.5,1.48,4.99,17.63,1.14,6.034057,0.0,0.059,"['RSI=64.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=94.5%(売りシグナル)']",{}
