ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.79,HOLD,-15,53.7,-0.032,8.85,8.43,28.7,-0.57,1.27,8.79,0.26,5.5295486,0.0,0.05,"['RSI=53.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
005930.KS,278500.0,BUY,40,66.5,4099.753,244150.0,212430.03,79.6,-2.45,28.05,54.02,0.85,5.4391055,4.96,0.693,"['RSI=66.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +28.0%(強い上昇)']",{}
9988.HK,135.0,BUY,30,52.8,0.44,133.33,129.9,61.1,0.82,-1.03,-14.88,0.46,13.667491,1.013,0.029,"['RSI=52.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,87.8,HOLD,5,57.4,0.29,85.07,85.08,80.3,1.39,7.6,4.77,0.3,13.140678,0.094,0.06,"['RSI=57.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=80.3%(売りシグナル)']",{}
0700.HK,459.8,SELL,-30,41.0,-0.342,474.99,494.68,30.3,0.16,-8.88,-13.14,0.49,11.8935995,0.229,0.091,"['RSI=41.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1810.HK,31.1,HOLD,0,46.9,0.177,31.2,32.1,47.0,-1.89,-2.81,-14.84,0.44,16.70807,-0.337,0.073,"['RSI=46.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,183000.0,BUY,40,61.5,1254.826,168510.0,147073.55,71.2,-6.11,22.82,43.84,0.62,4.077509,4.96,0.693,"['RSI=61.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +22.8%(強い上昇)']",{}
000660.KS,1864000.0,HOLD,10,75.5,47558.19,1471350.0,1161660.0,83.3,-0.85,61.39,112.21,0.89,4.9500475,3.966,1.981,"['RSI=75.5 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=83.3%(売りシグナル)', '1ヶ月モメンタム +61.4%(強い上昇)']",{}
3690.HK,83.55,HOLD,15,48.4,0.132,84.03,82.55,42.8,-0.95,-3.41,-1.53,0.45,15.608009,,0.028,"['RSI=48.4 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005380.KS,706000.0,HOLD,20,76.8,17490.476,579550.0,532260.0,98.3,9.29,32.21,42.1,1.7,14.226032,,0.034,"['RSI=76.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=98.3%(売りシグナル)', '1ヶ月モメンタム +32.2%(強い上昇)', '出来高急増 1.7x(注目)']",{}
0388.HK,418.6,HOLD,0,53.1,-0.035,417.52,407.74,54.7,-1.6,2.45,2.72,0.49,26.858143,0.27,0.19,"['RSI=53.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2318.HK,62.55,HOLD,15,47.1,0.042,62.84,62.29,45.9,-3.84,3.22,-13.0,0.34,5.7388787,-0.132,-0.033,"['RSI=47.1 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
1398.HK,6.93,HOLD,-15,53.2,-0.019,6.97,6.65,34.6,-0.72,1.38,9.65,0.21,5.5623055,0.043,0.034,"['RSI=53.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
1211.HK,97.15,HOLD,-15,40.6,-0.784,103.05,102.9,14.4,-4.47,-12.79,-1.42,0.42,15.668496,-0.569,-0.118,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.4%(買いシグナル)', '1ヶ月モメンタム -12.8%(強い下落)']",{}
3988.HK,5.23,HOLD,0,60.1,-0.001,5.16,4.92,78.6,1.16,2.35,10.81,0.29,5.833841,0.0,0.059,"['RSI=60.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
402340.KS,1107000.0,HOLD,20,70.7,19176.737,913606.99,698987.77,75.2,-6.62,60.64,98.65,0.67,5.11709,,1.081,"['RSI=70.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +60.6%(強い上昇)']",{}
9888.HK,137.3,BUY,40,60.7,1.242,128.93,120.28,74.5,-2.55,12.63,-2.0,0.29,15.115228,-0.81,-0.041,"['RSI=60.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +12.6%(強い上昇)']",{}
