ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.76,HOLD,0,54.5,-0.028,8.76,8.34,50.0,-0.9,3.67,10.61,1.07,5.5169196,0.0,0.05,"['RSI=54.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9988.HK,139.0,BUY,30,58.4,1.248,131.56,130.81,88.4,5.54,10.76,-12.91,0.82,18.107367,-0.709,0.017,"['RSI=58.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=88.4%(売りシグナル)', '1ヶ月モメンタム +10.8%(強い上昇)']",{}
0700.HK,471.4,SELL,-30,40.7,-1.124,490.24,505.98,23.7,-0.34,-6.56,-15.6,1.02,12.074945,0.141,0.127,"['RSI=40.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1299.HK,86.6,HOLD,15,53.9,0.485,84.87,84.89,68.9,0.7,-2.64,-2.04,1.28,12.953875,0.094,0.06,"['RSI=53.9 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005930.KS,287500.0,HOLD,10,78.8,5964.705,228600.0,205722.91,111.9,23.66,39.56,73.13,0.39,5.6772494,4.96,0.693,"['RSI=78.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=111.9%(売りシグナル)', '1ヶ月モメンタム +39.6%(強い上昇)']",{}
000660.KS,1881000.0,HOLD,10,89.0,57258.36,1304450.0,1087740.0,113.7,29.99,83.15,112.45,0.39,5.087359,3.966,1.981,"['RSI=89.0 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=113.7%(売りシグナル)', '1ヶ月モメンタム +83.2%(強い上昇)']",{}
1810.HK,31.68,HOLD,15,51.1,0.151,31.08,32.43,68.6,2.26,2.52,-9.28,0.92,16.94679,-0.337,0.073,"['RSI=51.1 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005935.KS,196500.0,HOLD,10,75.7,3610.032,159195.0,142747.95,105.8,15.86,39.96,71.08,0.56,4.477126,4.96,0.693,"['RSI=75.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=105.8%(売りシグナル)', '1ヶ月モメンタム +40.0%(強い上昇)']",{}
3690.HK,84.05,HOLD,-15,50.6,-0.066,84.47,82.1,44.8,-0.47,-4.05,-10.39,0.72,15.719203,,0.028,"['RSI=50.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
005380.KS,627000.0,HOLD,10,70.1,9144.581,538275.0,523980.0,112.1,16.33,28.09,31.75,0.56,12.658996,,0.034,"['RSI=70.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=112.1%(売りシグナル)', '1ヶ月モメンタム +28.1%(強い上昇)']",{}
