ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,311500.0,HOLD,10,70.4,1461.245,269075.0,226971.84,88.1,12.86,38.75,44.18,0.87,5.9148903,4.921,0.692,"['RSI=70.4 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=88.1%(売りシグナル)', '1ヶ月モメンタム +38.8%(強い上昇)']",{}
1299.HK,84.85,HOLD,-15,47.3,-0.26,86.03,85.2,28.6,0.71,2.04,0.18,0.7,12.689618,0.094,0.06,"['RSI=47.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
0939.HK,8.65,HOLD,-5,46.3,-0.042,8.81,8.55,0.6,-0.92,-2.7,8.12,0.51,5.428659,0.0,0.05,"['RSI=46.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=0.6%(買いシグナル)']",{}
9988.HK,123.9,HOLD,-5,40.6,-1.105,131.58,129.53,6.3,-6.07,-2.06,-13.36,0.59,12.770744,1.041,0.029,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.3%(買いシグナル)']",{}
0700.HK,435.4,HOLD,-20,34.0,-0.874,456.65,484.66,1.6,-4.35,-7.03,-13.97,0.51,11.371181,0.229,0.091,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.6%(買いシグナル)']",{}
1810.HK,28.98,HOLD,-20,34.8,-0.133,30.57,31.69,3.0,-3.85,-3.14,-17.62,1.13,16.17287,-0.337,0.073,"['RSI=34.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.0%(買いシグナル)']",{}
005935.KS,193800.0,HOLD,10,64.4,-787.787,180650.0,154667.71,78.3,9.0,21.05,35.17,1.03,4.09267,4.921,0.692,"['RSI=64.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +21.0%(強い上昇)']",{}
3690.HK,77.9,HOLD,-20,35.9,-0.636,82.91,83.14,-8.4,-5.97,-2.99,-3.17,0.45,14.674279,,0.028,"['RSI=35.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.4%(買いシグナル)']",{}
005380.KS,688000.0,BUY,40,62.8,1745.425,620550.0,549260.0,76.8,16.22,31.3,2.08,0.72,13.842864,-0.263,0.034,"['RSI=62.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +31.3%(強い上昇)']",{}
000660.KS,2275000.0,HOLD,10,80.2,22982.866,1728850.0,1302840.0,99.4,30.37,76.08,114.42,1.09,5.953496,2.603,1.981,"['RSI=80.2 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.4%(売りシグナル)', '1ヶ月モメンタム +76.1%(強い上昇)']",{}
1398.HK,6.73,HOLD,-5,42.8,-0.041,6.91,6.74,-3.3,-2.18,-3.6,7.81,0.36,5.3925514,0.043,0.034,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-3.3%(買いシグナル)']",{}
0388.HK,402.2,HOLD,-5,38.6,-2.411,415.7,408.15,4.5,-2.19,-1.32,-1.64,0.62,25.80589,0.27,0.19,"['RSI=38.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=4.5%(買いシグナル)']",{}
2318.HK,60.25,HOLD,-5,37.6,-0.403,62.82,61.85,14.6,-1.47,0.33,-11.2,0.64,5.5236387,-0.132,-0.033,"['RSI=37.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.6%(買いシグナル)']",{}
1211.HK,90.8,SELL,-30,36.2,-0.696,97.83,102.34,14.3,0.67,-12.44,-4.37,0.69,14.822733,-0.569,-0.118,"['RSI=36.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.3%(買いシグナル)', '1ヶ月モメンタム -12.4%(強い下落)']",{}
3988.HK,5.19,HOLD,0,53.9,-0.012,5.18,5.03,54.4,-0.76,1.37,11.61,0.51,5.772598,0.0,0.059,"['RSI=53.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9888.HK,128.1,HOLD,-15,48.7,-1.543,131.77,122.03,37.6,-4.55,3.89,3.81,0.65,14.450454,-0.593,-0.012,"['RSI=48.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
9961.HK,371.2,SELL,-30,34.2,-3.769,397.38,402.2,13.5,-2.42,-10.08,-7.29,0.54,9.928707,0.981,0.208,"['RSI=34.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.5%(買いシグナル)', '1ヶ月モメンタム -10.1%(強い下落)']",{}
402340.KS,1274000.0,HOLD,10,74.1,830.847,1063330.28,781427.68,87.7,23.81,61.68,97.78,0.98,4.2451386,,-0.254,"['RSI=74.1 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.7%(売りシグナル)', '1ヶ月モメンタム +61.7%(強い上昇)']",{}
9999.HK,194.2,BUY,30,62.5,1.052,181.41,179.63,109.9,7.65,12.38,11.11,0.95,11.972168,0.031,0.061,"['RSI=62.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=109.9%(売りシグナル)', '1ヶ月モメンタム +12.4%(強い上昇)']",{}
105560.KS,154400.0,HOLD,-15,48.2,-233.122,156551.88,153804.1,31.6,1.78,-1.2,-2.19,0.73,8.167153,0.168,0.152,"['RSI=48.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
034020.KS,108600.0,HOLD,-25,44.3,-2119.723,119765.0,110328.0,21.5,7.21,-15.75,2.16,0.66,108.26446,,0.137,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']",{}
9618.HK,115.5,HOLD,-15,41.2,-1.012,120.93,116.76,22.2,-9.62,0.17,11.56,0.41,7.026877,-0.507,0.049,"['RSI=41.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
0857.HK,10.74,HOLD,-15,44.6,-0.057,11.17,10.93,25.9,-4.11,-7.97,13.53,0.67,9.273044,0.019,-0.022,"['RSI=44.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
