ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,87.0,HOLD,5,54.3,0.324,84.33,84.91,82.2,1.1,0.23,5.84,1.21,13.036951,0.094,0.06,"['RSI=54.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=82.2%(売りシグナル)']",{}
0700.HK,495.6,HOLD,-20,36.6,-2.157,523.92,555.18,16.2,-2.44,-4.32,-16.92,0.72,12.798896,0.149,0.127,"['RSI=36.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.2%(買いシグナル)']",{}
0939.HK,8.01,BUY,30,51.6,0.001,7.95,7.93,62.9,-0.87,0.25,5.12,0.88,5.42277,0.0,0.03,"['RSI=51.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005930.KS,173400.0,HOLD,-15,43.7,-3281.217,189795.0,175390.0,11.9,-6.92,-19.91,48.93,0.19,6.0360126,1.622,0.238,"['RSI=43.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.9%(買いシグナル)', '1ヶ月モメンタム -19.9%(強い下落)']",{}
1810.HK,32.44,SELL,-30,41.0,-0.083,33.47,34.96,29.5,-2.29,-7.05,-15.91,0.95,15.736978,-0.346,0.073,"['RSI=41.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,889000.0,HOLD,-25,45.9,-11682.773,951950.0,890400.18,22.5,-4.72,-16.21,48.69,0.22,3.860924,0.852,0.661,"['RSI=45.9 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -16.2%(強い下落)']",{}
005935.KS,121200.0,HOLD,-15,42.9,-2466.317,133255.0,124516.0,13.7,-7.41,-15.72,37.83,0.17,5.335113,1.622,0.238,"['RSI=42.9 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.7%(買いシグナル)', '1ヶ月モメンタム -15.7%(強い下落)']",{}
9988.HK,123.0,SELL,-30,37.0,-0.056,130.86,148.58,14.3,-0.57,-13.93,-14.17,0.83,15.49822,-0.709,0.017,"['RSI=37.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.3%(買いシグナル)', '1ヶ月モメンタム -13.9%(強い下落)']",{}
3690.HK,86.7,HOLD,15,57.4,1.656,78.97,87.11,103.0,9.54,6.84,-16.79,1.91,13.510515,,0.02,"['RSI=57.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=103.0%(売りシグナル)', '出来高急増 1.9x(注目)']",{}
005380.KS,470000.0,HOLD,-15,42.6,-8986.753,526050.0,506234.89,17.7,-3.09,-30.27,65.06,0.13,9.155047,,,"['RSI=42.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=17.7%(買いシグナル)', '1ヶ月モメンタム -30.3%(強い下落)']",{}
0388.HK,390.6,HOLD,-20,41.9,-1.026,401.44,410.29,12.5,-1.36,-5.3,-2.79,0.65,25.762266,0.151,0.138,"['RSI=41.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.5%(買いシグナル)']",{}
2318.HK,58.15,SELL,-30,33.2,-0.33,62.81,67.33,4.1,-5.83,-14.49,-12.42,1.27,5.690182,0.46,0.355,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.1%(買いシグナル)', '1ヶ月モメンタム -14.5%(強い下落)']",{}
1398.HK,6.56,BUY,30,56.1,0.015,6.43,6.42,78.7,-0.61,1.71,5.3,0.87,5.6996007,0.08,0.058,"['RSI=56.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3988.HK,4.84,HOLD,15,66.5,0.027,4.6,4.6,107.5,2.98,4.31,9.01,1.58,5.838021,-0.053,0.028,"['RSI=66.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=107.5%(売りシグナル)', '出来高急増 1.6x(注目)']",{}
402340.KS,528000.0,HOLD,-25,45.3,-6907.34,570450.0,539070.0,20.9,-5.21,-18.14,57.85,0.18,3.3254251,,1.081,"['RSI=45.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -18.1%(強い下落)']",{}
9888.HK,109.4,SELL,-30,32.9,-0.337,117.68,133.39,0.2,-5.36,-11.56,-8.14,0.64,11.811315,-0.81,-0.041,"['RSI=32.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.2%(買いシグナル)', '1ヶ月モメンタム -11.6%(強い下落)']",{}
9961.HK,390.0,HOLD,10,37.9,1.489,404.8,440.93,11.8,-3.85,-5.2,-30.29,0.56,10.428531,0.978,0.208,"['RSI=37.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.8%(買いシグナル)']",{}
1211.HK,102.7,BUY,30,54.4,0.521,99.86,98.23,67.0,-1.06,8.16,5.77,0.61,18.347998,-0.36,-0.031,"['RSI=54.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
105560.KS,148200.0,HOLD,-15,48.0,-659.686,149680.0,146910.88,42.1,2.0,-6.79,20.09,0.16,7.8532457,0.089,0.318,"['RSI=48.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
9618.HK,113.6,HOLD,5,59.3,0.636,107.17,109.3,83.6,4.6,8.81,1.43,1.08,7.2852645,,0.015,"['RSI=59.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=83.6%(売りシグナル)']",{}
9999.HK,171.8,HOLD,-20,34.5,-0.438,181.74,191.95,-4.5,-5.81,-4.01,-20.44,0.52,10.981235,-0.294,0.03,"['RSI=34.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-4.5%(買いシグナル)']",{}
034020.KS,96100.0,HOLD,-15,45.6,-1008.099,100785.0,96946.0,32.0,-4.57,-9.6,30.57,0.17,88.85203,,0.143,"['RSI=45.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
0857.HK,10.88,HOLD,10,66.3,-0.023,10.49,9.58,80.0,-0.27,14.05,31.72,0.62,10.293495,-0.042,0.023,"['RSI=66.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +14.0%(強い上昇)']",{}
012450.KS,1307000.0,HOLD,-15,47.6,-16395.119,1385500.0,1299620.0,23.5,2.27,9.37,51.45,0.07,22.51352,-0.601,0.745,"['RSI=47.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
086790.KS,105500.0,HOLD,-15,41.6,-874.984,110810.0,110353.69,19.1,-0.47,-13.38,13.71,0.09,6.2897573,,0.829,"['RSI=41.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=19.1%(買いシグナル)', '1ヶ月モメンタム -13.4%(強い下落)']",{}
000270.KS,150500.0,HOLD,-25,44.3,-1569.466,159927.38,156659.97,27.3,-2.84,-23.55,31.14,0.11,6.3015184,-0.142,0.035,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -23.5%(強い下落)']",{}
2899.HK,33.88,SELL,-30,36.2,-0.507,38.54,40.59,17.9,-0.99,-24.71,-0.7,1.14,10.579163,0.764,0.295,"['RSI=36.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.9%(買いシグナル)', '1ヶ月モメンタム -24.7%(強い下落)']",{}
2628.HK,25.04,SELL,-40,30.3,-0.213,28.48,31.48,-11.0,-11.08,-20.71,-10.95,2.15,5.1628003,0.914,0.497,"['RSI=30.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-11.0%(買いシグナル)', '1ヶ月モメンタム -20.7%(強い下落)', '出来高急増 2.2x(注目)']",{}
3968.HK,49.02,HOLD,0,51.1,-0.071,48.88,48.47,54.7,0.37,0.37,-3.87,0.82,6.934785,0.028,0.546,"['RSI=51.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
055550.KS,90500.0,HOLD,-15,46.8,-407.487,92255.0,90514.41,34.5,0.67,-6.6,18.86,0.12,7.25011,0.35,0.216,"['RSI=46.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
068270.KS,200500.0,SELL,-40,43.8,-504.446,206490.0,215786.0,35.2,6.48,-15.93,11.85,0.13,29.004513,1.287,0.251,"['RSI=43.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -15.9%(強い下落)']",{}
035420.KS,207500.0,SELL,-30,35.5,-423.244,220725.0,241752.69,17.6,-0.72,-18.47,-9.43,0.09,13.222267,-0.437,0.107,"['RSI=35.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=17.6%(買いシグナル)', '1ヶ月モメンタム -18.5%(強い下落)']",{}
0016.HK,130.6,HOLD,-15,47.9,-1.357,135.82,128.11,23.8,-1.58,-9.92,38.59,0.42,14.967796,0.362,0.32,"['RSI=47.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
2388.HK,41.4,HOLD,-15,48.3,-0.073,41.7,41.63,42.0,0.44,-7.8,4.97,0.41,10.816008,0.105,0.104,"['RSI=48.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
1088.HK,47.6,HOLD,0,58.3,-0.137,46.92,44.26,62.0,-2.5,5.87,22.87,0.75,15.117104,-0.118,-0.131,"['RSI=58.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1288.HK,5.35,HOLD,15,51.8,0.026,5.25,5.38,79.4,-0.37,0.75,-6.79,0.72,5.7821608,0.158,0.056,"['RSI=51.8 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
6160.HK,164.1,SELL,-30,33.8,-0.512,175.0,194.01,13.0,-2.9,-14.66,-10.72,0.74,26.598524,,0.328,"['RSI=33.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)', '1ヶ月モメンタム -14.7%(強い下落)']",{}
028260.KS,260500.0,SELL,-30,39.4,-2014.996,286650.0,299970.0,15.4,-5.1,-25.68,9.59,0.32,15.206975,0.68,0.084,"['RSI=39.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.4%(買いシグナル)', '1ヶ月モメンタム -25.7%(強い下落)']",{}
0001.HK,59.2,SELL,-30,45.4,-0.029,60.22,61.96,33.9,-1.82,-8.07,10.76,0.42,8.931737,0.597,-0.028,"['RSI=45.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9987.HK,388.4,HOLD,-25,37.5,-3.244,414.31,409.03,-16.8,-7.44,-10.28,3.7,1.96,15.554975,0.343,0.088,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-16.8%(買いシグナル)', '1ヶ月モメンタム -10.3%(強い下落)', '出来高急増 2.0x(注目)']",{}
1024.HK,45.6,HOLD,-20,18.2,-0.783,57.89,67.75,-22.1,-15.24,-27.45,-28.53,4.45,7.6740804,0.309,0.118,"['RSI=18.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-22.1%(買いシグナル)', '1ヶ月モメンタム -27.4%(強い下落)', '出来高急増 4.5x(注目)']",{}
012330.KS,392000.0,SELL,-40,43.6,-2190.567,414607.27,433415.0,30.3,2.89,-23.29,10.79,0.13,7.2760673,-0.394,0.047,"['RSI=43.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -23.3%(強い下落)']",{}
0669.HK,106.9,HOLD,-25,41.5,-1.304,114.48,112.0,22.6,-0.28,-16.22,17.34,0.6,15.221335,0.001,0.016,"['RSI=41.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -16.2%(強い下落)']",{}
600519.SS,1401.18,SELL,-30,42.8,-3.615,1423.34,1427.08,30.0,-3.03,-3.7,-0.47,0.66,18.165977,0.008,0.006,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
009150.KS,422500.0,HOLD,-15,52.6,-3575.787,424100.0,359970.0,48.7,-1.17,-5.8,64.62,0.22,21.05726,0.157,0.164,"['RSI=52.6 中立', 'MACD デッドクロス(売りシグナル)']",{}
006400.KS,379500.0,HOLD,-25,46.8,-2934.921,397125.0,381190.0,28.7,0.8,-18.56,38.5,0.16,26.571608,,0.028,"['RSI=46.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -18.6%(強い下落)']",{}
2269.HK,31.54,SELL,-30,34.2,-0.331,35.25,37.48,2.5,-6.74,-21.58,-0.94,1.32,16.970201,0.394,0.172,"['RSI=34.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.5%(買いシグナル)', '1ヶ月モメンタム -21.6%(強い下落)']",{}
005490.KS,330000.0,SELL,-40,43.2,-1125.55,345200.0,357095.14,29.9,1.54,-20.1,7.81,0.13,10.875608,,-0.054,"['RSI=43.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -20.1%(強い下落)']",{}
6869.HK,180.6,HOLD,0,63.6,-0.003,157.0,114.43,96.4,17.43,21.37,247.31,0.87,88.589096,-0.115,0.163,"['RSI=63.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=96.4%(売りシグナル)', '1ヶ月モメンタム +21.4%(強い上昇)']",{}
1801.HK,79.4,SELL,-30,44.0,-0.217,81.92,83.94,23.5,-2.04,-6.7,0.06,0.72,30.04,,0.506,"['RSI=44.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0002.HK,72.9,SELL,-30,47.9,-0.089,73.21,73.29,35.9,-0.95,0.0,7.07,0.71,15.541457,-0.164,-0.037,"['RSI=47.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
267260.KS,905000.0,HOLD,-25,45.5,-3749.822,947350.0,936334.12,22.9,-0.88,-13.81,19.04,0.21,27.264887,0.896,0.426,"['RSI=45.5 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -13.8%(強い下落)']",{}
316140.KS,32500.0,HOLD,-15,47.0,-138.758,32990.0,32561.17,39.1,2.52,-9.72,17.12,0.07,6.6177673,-0.238,0.057,"['RSI=47.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
010140.KS,25300.0,SELL,-30,38.9,-362.859,27847.5,28648.0,13.0,-2.69,-12.61,5.64,0.11,13.883718,,0.051,"['RSI=38.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)', '1ヶ月モメンタム -12.6%(強い下落)']",{}
9992.HK,150.7,HOLD,-20,26.2,-4.988,206.09,217.78,-29.9,-28.1,-34.42,-24.61,4.51,8.981808,2.712,1.741,"['RSI=26.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-29.9%(買いシグナル)', '1ヶ月モメンタム -34.4%(強い下落)', '出来高急増 4.5x(注目)']",{}
0020.HK,1.85,HOLD,-10,29.4,-0.029,2.14,2.35,11.4,-7.5,-27.73,-13.15,0.44,-244.44337,,0.307,"['RSI=29.4 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.4%(買いシグナル)', '1ヶ月モメンタム -27.7%(強い下落)']",{}
2328.HK,14.98,HOLD,-20,40.6,-0.043,15.52,15.94,11.5,-1.64,-7.47,-8.55,0.85,6.4705534,0.323,0.071,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=11.5%(買いシグナル)']",{}
0386.HK,4.48,HOLD,-10,26.9,-0.052,4.95,5.13,13.9,-4.27,-17.8,-2.4,0.97,8.776627,-0.891,-0.054,"['RSI=26.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.9%(買いシグナル)', '1ヶ月モメンタム -17.8%(強い下落)']",{}
329180.KS,481000.0,SELL,-30,33.4,-10125.005,559250.0,574924.88,-2.6,-4.18,-20.23,-5.42,0.22,15.435761,0.258,0.296,"['RSI=33.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-2.6%(買いシグナル)', '1ヶ月モメンタム -20.2%(強い下落)']",{}
207940.KS,1556000.0,HOLD,-10,42.2,1091.593,1603700.0,1710920.0,29.4,2.17,-12.49,-8.04,0.08,33.444855,,,"['RSI=42.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']",{}
0175.HK,20.62,BUY,30,69.8,0.422,17.69,17.08,87.9,5.64,27.68,17.83,0.92,8.374637,0.009,0.458,"['RSI=69.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=87.9%(売りシグナル)', '1ヶ月モメンタム +27.7%(強い上昇)']",{}
032830.KS,218500.0,HOLD,-15,51.3,-1368.784,218975.0,203278.0,48.8,0.46,-5.0,38.99,0.06,14.843142,1.87,0.294,"['RSI=51.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
9868.HK,70.35,SELL,-30,45.4,-0.23,71.67,72.31,43.5,-1.75,2.93,-11.01,0.52,24.494532,,0.382,"['RSI=45.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0823.HK,35.98,HOLD,-5,43.2,-0.218,37.24,36.49,13.7,-0.72,-7.17,3.45,0.94,14.363216,,0.051,"['RSI=43.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.7%(買いシグナル)']",{}
2020.HK,75.5,SELL,-40,37.1,-0.395,78.87,80.29,14.3,-1.5,-11.23,-5.98,1.69,11.827104,-0.158,0.124,"['RSI=37.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.3%(買いシグナル)', '1ヶ月モメンタム -11.2%(強い下落)', '出来高急増 1.7x(注目)']",{}
1378.HK,33.78,HOLD,-5,42.3,-0.561,36.86,36.5,15.4,-2.09,-4.74,6.36,0.99,8.719752,-0.231,-0.015,"['RSI=42.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=15.4%(買いシグナル)']",{}
