ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,307000.0,BUY,30,69.4,1174.066,268850.0,226881.84,84.7,11.23,36.75,42.09,1.11,5.7734776,4.921,0.692,"['RSI=69.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.7%(売りシグナル)', '1ヶ月モメンタム +36.7%(強い上昇)']",{}
9988.HK,123.9,HOLD,-5,40.6,-1.105,131.58,129.53,6.3,-6.07,-2.06,-13.36,0.67,12.78106,1.041,0.029,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.3%(買いシグナル)']",{}
1299.HK,84.55,HOLD,-15,46.2,-0.279,86.01,85.2,23.7,0.36,1.68,-0.18,0.8,12.6447525,0.094,0.06,"['RSI=46.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
0700.HK,435.0,HOLD,-20,33.9,-0.9,456.63,484.65,0.9,-4.44,-7.12,-14.05,0.62,11.365954,0.229,0.091,"['RSI=33.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.9%(買いシグナル)']",{}
0939.HK,8.59,HOLD,-5,43.8,-0.045,8.81,8.55,-11.6,-1.6,-3.37,7.38,0.73,5.3910036,0.0,0.05,"['RSI=43.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-11.6%(買いシグナル)']",{}
000660.KS,2243000.0,HOLD,10,79.6,20940.701,1727250.0,1302200.0,97.1,28.54,73.61,111.4,1.39,5.8671756,2.603,1.981,"['RSI=79.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=97.1%(売りシグナル)', '1ヶ月モメンタム +73.6%(強い上昇)']",{}
3690.HK,77.95,HOLD,-20,36.0,-0.633,82.91,83.15,-8.0,-5.91,-2.93,-3.11,0.57,14.683697,,0.028,"['RSI=36.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-8.0%(買いシグナル)']",{}
005935.KS,192000.0,HOLD,10,63.5,-902.659,180560.0,154631.71,74.8,7.99,19.93,33.91,1.21,4.0546575,4.921,0.692,"['RSI=63.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +19.9%(強い上昇)']",{}
1810.HK,28.92,HOLD,-20,34.5,-0.137,30.56,31.69,1.6,-4.05,-3.34,-17.79,1.25,16.174696,-0.574,-0.109,"['RSI=34.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=1.6%(買いシグナル)']",{}
005380.KS,681000.0,BUY,40,61.5,1298.701,620200.0,549120.0,74.3,15.03,29.96,1.04,0.83,13.702021,-0.263,0.034,"['RSI=61.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +30.0%(強い上昇)']",{}
1398.HK,6.7,HOLD,-5,41.4,-0.042,6.91,6.74,-9.2,-2.62,-4.03,7.33,0.44,5.368513,0.043,0.034,"['RSI=41.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-9.2%(買いシグナル)']",{}
0388.HK,401.2,HOLD,-5,37.8,-2.475,415.65,408.13,1.9,-2.43,-1.57,-1.88,0.74,25.741728,0.27,0.19,"['RSI=37.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=1.9%(買いシグナル)']",{}
1211.HK,90.4,SELL,-30,35.7,-0.722,97.81,102.33,12.6,0.22,-12.83,-4.79,0.86,14.757434,-0.569,-0.118,"['RSI=35.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=12.6%(買いシグナル)', '1ヶ月モメンタム -12.8%(強い下落)']",{}
3988.HK,5.18,HOLD,0,53.0,-0.013,5.18,5.02,50.8,-0.96,1.17,11.4,0.71,5.761475,0.0,0.059,"['RSI=53.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2318.HK,59.95,HOLD,-5,36.3,-0.422,62.8,61.85,11.2,-1.96,-0.17,-11.64,0.75,5.495877,-0.132,-0.033,"['RSI=36.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.2%(買いシグナル)']",{}
402340.KS,1276000.0,HOLD,10,74.2,958.482,1063430.28,781467.68,88.0,24.0,61.93,98.09,1.2,4.251803,,-0.254,"['RSI=74.2 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=88.0%(売りシグナル)', '1ヶ月モメンタム +61.9%(強い上昇)']",{}
9888.HK,127.4,HOLD,-15,47.9,-1.587,131.73,122.01,35.4,-5.07,3.33,3.24,0.74,14.37149,-0.593,-0.012,"['RSI=47.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
