ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
005930.KS,275000.0,BUY,40,62.3,376.964,252925.0,217856.89,69.7,-7.09,25.57,42.78,0.34,5.2855883,4.96,0.693,"['RSI=62.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +25.6%(強い上昇)']",{}
9988.HK,132.6,HOLD,0,50.0,-0.139,132.59,129.98,50.1,-3.84,0.84,-9.86,0.12,13.727025,1.005,0.029,"['RSI=50.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,85.45,HOLD,-15,48.4,-0.046,85.57,85.21,48.5,-2.57,2.7,3.83,0.18,12.786259,0.094,0.06,"['RSI=48.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
0939.HK,8.77,HOLD,-15,52.0,-0.036,8.85,8.48,21.0,-1.13,0.0,9.08,0.09,5.5316544,0.0,0.05,"['RSI=52.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
0700.HK,459.6,HOLD,0,42.7,0.699,466.56,491.97,36.2,1.03,-7.75,-10.93,0.17,11.994336,0.229,0.091,"['RSI=42.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1810.HK,30.2,HOLD,0,41.1,0.011,30.91,32.0,24.8,-4.79,-5.03,-14.59,0.09,16.490406,-0.337,0.073,"['RSI=41.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,178700.0,HOLD,10,57.0,-1087.881,173460.0,150353.82,58.8,-7.74,18.82,31.69,0.33,3.9816985,4.96,0.693,"['RSI=57.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +18.8%(強い上昇)']",{}
000660.KS,1722000.0,BUY,40,63.2,64.557,1562000.0,1212880.0,64.6,-12.59,40.69,81.41,0.45,4.5069747,3.966,1.981,"['RSI=63.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +40.7%(強い上昇)']",{}
005380.KS,587000.0,HOLD,-15,50.1,-550.883,592000.0,537060.0,48.0,-17.56,7.51,12.73,0.46,11.839925,,0.034,"['RSI=50.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
3690.HK,83.35,HOLD,-15,48.5,-0.129,83.51,82.99,47.3,-2.74,-1.07,3.22,0.08,15.7217455,,0.028,"['RSI=48.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
0388.HK,408.2,HOLD,-5,43.4,-1.952,416.95,408.21,14.3,-3.64,-2.02,1.69,0.08,26.19086,0.27,0.19,"['RSI=43.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=14.3%(買いシグナル)']",{}
1398.HK,6.85,HOLD,-5,48.7,-0.032,6.96,6.69,10.4,-2.7,-1.19,9.9,0.07,5.5127306,0.043,0.034,"['RSI=48.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=10.4%(買いシグナル)']",{}
1211.HK,91.35,SELL,-30,33.2,-1.106,100.44,102.79,-3.0,-6.93,-14.63,-4.3,0.17,14.747402,-0.569,-0.118,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-3.0%(買いシグナル)', '1ヶ月モメンタム -14.6%(強い下落)']",{}
3988.HK,5.24,HOLD,0,59.2,-0.003,5.16,4.97,78.7,-0.95,2.54,12.21,0.08,5.8605547,0.0,0.059,"['RSI=59.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2318.HK,60.8,HOLD,-15,40.1,-0.339,62.86,62.08,20.6,-4.25,-0.82,-13.82,0.13,5.581457,-0.132,-0.033,"['RSI=40.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
402340.KS,1003000.0,HOLD,10,58.2,-12211.499,965442.0,728610.18,55.5,-14.35,39.88,73.16,0.41,3.5094886,,1.081,"['RSI=58.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +39.9%(強い上昇)']",{}
