ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,84.85,HOLD,-15,51.2,-0.077,84.09,84.79,60.1,0.35,0.41,2.66,0.75,12.691309,0.094,0.06,"['RSI=51.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
0939.HK,7.93,HOLD,-15,49.0,-0.007,7.95,7.91,45.4,-2.58,-2.46,4.2,1.01,5.347151,0.0,0.03,"['RSI=49.0 中立', 'MACD デッドクロス(売りシグナル)']",{}
0700.HK,515.5,SELL,-30,42.4,-0.723,525.67,559.87,37.0,-6.36,-1.34,-14.37,0.84,13.217504,0.149,0.127,"['RSI=42.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005930.KS,189700.0,HOLD,-15,51.9,-1602.576,193745.0,172872.0,41.3,-9.02,-5.15,72.51,0.78,6.6034117,1.622,0.238,"['RSI=51.9 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,32.64,SELL,-30,41.7,-0.005,33.76,35.19,29.0,-7.11,-8.31,-16.73,0.73,19.427729,1.187,0.223,"['RSI=41.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9988.HK,123.4,SELL,-30,34.4,-0.391,132.84,149.56,15.0,-10.38,-16.79,-16.17,0.75,15.424069,-0.709,0.017,"['RSI=34.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=15.0%(買いシグナル)', '1ヶ月モメンタム -16.8%(強い下落)']",{}
005935.KS,134100.0,HOLD,-15,51.8,-996.911,135795.0,123064.0,45.0,-10.06,-4.83,58.22,0.45,5.902959,1.622,0.238,"['RSI=51.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
000660.KS,986000.0,HOLD,0,54.2,-3134.113,967013.7,878957.34,57.4,-6.63,-1.71,70.31,0.95,4.401899,0.852,0.661,"['RSI=54.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3690.HK,78.65,HOLD,15,43.6,0.767,78.28,87.64,54.3,-2.05,-4.9,-23.79,0.75,44.15089,,0.02,"['RSI=43.6 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
005380.KS,492000.0,HOLD,-15,46.1,-8996.589,538010.49,498391.06,23.8,-9.72,-5.69,70.99,0.53,9.560512,,,"['RSI=46.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
0388.HK,389.8,HOLD,-20,39.9,-1.619,402.65,411.27,4.5,-3.23,-3.93,-2.85,0.8,25.709501,0.151,0.138,"['RSI=39.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.5%(買いシグナル)']",{}
1211.HK,106.7,HOLD,20,63.4,0.784,99.07,97.84,98.6,4.4,8.05,14.61,1.08,18.986427,-0.36,-0.031,"['RSI=63.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=98.6%(売りシグナル)']",{}
