ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.5,HOLD,20,66.7,0.051,8.09,8.0,99.6,3.16,7.32,11.55,1.08,5.504333,0.003,0.024,"['RSI=66.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=99.6%(売りシグナル)']",{}
9988.HK,126.9,HOLD,-10,46.2,0.55,127.32,143.59,48.2,5.31,-1.4,-13.02,1.5,16.095213,-0.709,0.017,"['RSI=46.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '出来高急増 1.5x(注目)']",{}
0700.HK,508.5,SELL,-30,46.6,-0.263,518.12,540.03,40.7,5.59,-1.45,-18.57,0.83,13.0902,0.149,0.127,"['RSI=46.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1299.HK,89.1,HOLD,5,57.4,0.443,84.82,85.21,98.0,4.89,8.92,3.66,1.0,13.321254,0.094,0.06,"['RSI=57.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=98.0%(売りシグナル)']",{}
005930.KS,210500.0,BUY,30,61.3,1333.409,189272.5,182141.0,101.4,17.99,12.03,51.44,1.4,7.3274546,1.622,0.238,"['RSI=61.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=101.4%(売りシグナル)', '1ヶ月モメンタム +12.0%(強い上昇)']",{}
1810.HK,32.66,SELL,-30,46.4,-0.076,33.24,34.36,39.0,0.86,-3.03,-14.41,1.01,16.645515,-0.346,0.073,"['RSI=46.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,1033000.0,BUY,40,58.6,899.191,937900.0,914120.73,86.7,24.46,11.08,39.1,1.6,4.388263,0.852,0.661,"['RSI=58.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=86.7%(売りシグナル)', '1ヶ月モメンタム +11.1%(強い上昇)', '出来高急増 1.6x(注目)']",{}
005935.KS,139600.0,BUY,30,57.1,96.354,131805.0,127426.0,72.8,17.71,4.18,35.53,1.26,6.145064,1.622,0.238,"['RSI=57.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
3690.HK,89.35,HOLD,15,59.8,0.96,81.16,85.14,100.9,6.12,13.53,-14.5,1.25,16.19053,,0.041,"['RSI=59.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=100.9%(売りシグナル)', '1ヶ月モメンタム +13.5%(強い上昇)']",{}
005380.KS,508000.0,HOLD,-15,52.7,-1008.864,495100.0,509047.4,63.3,9.13,-2.5,39.41,1.27,9.858484,,,"['RSI=52.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
0388.HK,413.8,HOLD,15,58.1,1.691,398.62,406.49,93.5,8.21,3.29,-2.28,1.52,27.292435,0.151,0.138,"['RSI=58.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=93.5%(売りシグナル)', '出来高急増 1.5x(注目)']",{}
1398.HK,6.85,HOLD,20,63.5,0.043,6.56,6.48,84.7,1.63,8.39,11.56,0.96,5.6580205,0.038,-0.035,"['RSI=63.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=84.7%(売りシグナル)']",{}
2318.HK,62.65,HOLD,15,50.5,0.394,61.18,66.27,69.9,6.37,0.0,-11.88,1.04,5.8753257,-0.74,-0.11,"['RSI=50.5 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
3988.HK,5.02,HOLD,10,71.8,0.039,4.73,4.66,89.4,2.66,12.05,12.81,0.67,5.8278456,-0.072,0.063,"['RSI=71.8 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=89.4%(売りシグナル)', '1ヶ月モメンタム +12.1%(強い上昇)']",{}
1211.HK,105.8,BUY,30,57.8,0.013,102.86,99.06,72.2,0.0,7.9,11.02,0.78,16.561245,-0.405,-0.135,"['RSI=57.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
402340.KS,578000.0,HOLD,-15,55.3,-3408.278,546950.0,549730.0,65.6,23.11,4.33,34.26,1.3,3.4106033,,1.081,"['RSI=55.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
9888.HK,111.9,HOLD,0,42.3,0.329,114.69,128.88,38.0,5.97,-4.68,-22.88,0.92,12.089421,-0.81,-0.041,"['RSI=42.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9961.HK,410.4,HOLD,15,51.3,2.611,401.8,426.84,69.1,6.76,-1.01,-31.6,1.0,10.9187565,0.978,0.208,"['RSI=51.3 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
105560.KS,156000.0,HOLD,5,57.5,179.278,149420.0,149716.34,93.3,6.48,4.56,24.41,1.2,8.253025,0.089,0.318,"['RSI=57.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=93.3%(売りシグナル)']",{}
9999.HK,178.9,HOLD,0,47.8,0.318,179.75,186.81,46.2,3.77,-2.6,-19.53,0.84,11.377468,-0.294,0.03,"['RSI=47.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
