ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.07,BUY,30,53.6,0.007,7.97,7.94,72.1,1.25,1.51,5.22,0.24,5.2484994,0.003,0.024,"['RSI=53.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
005930.KS,174100.0,HOLD,-15,43.8,-3355.889,188010.0,176254.0,11.3,-8.22,-10.76,45.69,0.27,6.0638604,1.622,0.238,"['RSI=43.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=11.3%(買いシグナル)', '1ヶ月モメンタム -10.8%(強い下落)']",{}
0700.HK,482.0,HOLD,-20,32.9,-3.379,521.09,549.48,8.6,-6.23,-5.58,-19.53,0.14,12.45529,0.149,0.127,"['RSI=32.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.6%(買いシグナル)']",{}
1299.HK,84.4,HOLD,15,49.7,0.218,84.24,84.93,52.0,-0.82,-0.71,5.37,0.22,12.636561,0.094,0.06,"['RSI=49.7 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9988.HK,119.0,SELL,-30,34.0,-0.233,128.98,146.83,3.2,-3.41,-11.72,-16.67,0.15,15.0033865,-0.709,0.017,"['RSI=34.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.2%(買いシグナル)', '1ヶ月モメンタム -11.7%(強い下落)']",{}
1810.HK,32.38,SELL,-30,41.5,-0.071,33.34,34.75,30.7,-0.92,2.53,-17.4,0.11,15.823527,-0.346,0.073,"['RSI=41.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
000660.KS,874000.0,HOLD,-5,44.5,-13910.647,944800.0,894027.37,16.3,-11.36,-6.92,36.81,0.38,3.795779,0.852,0.661,"['RSI=44.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.3%(買いシグナル)']",{}
005935.KS,120300.0,HOLD,-5,42.1,-2647.586,132335.0,124960.0,13.0,-10.29,-6.89,33.96,0.2,5.2954955,1.622,0.238,"['RSI=42.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.0%(買いシグナル)']",{}
005380.KS,468500.0,HOLD,-15,42.4,-8261.477,517025.0,508020.38,6.2,-4.78,-21.26,60.33,0.24,9.007213,,,"['RSI=42.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=6.2%(買いシグナル)', '1ヶ月モメンタム -21.3%(強い下落)']",{}
3690.HK,84.5,HOLD,15,53.3,1.482,79.57,86.39,80.4,6.96,11.7,-17.8,0.16,15.942775,,0.041,"['RSI=53.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=80.4%(売りシグナル)', '1ヶ月モメンタム +11.7%(強い上昇)']",{}
