ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
1299.HK,73.8,HOLD,15,44.6,0.258,73.37,79.5,56.2,4.24,-3.78,-12.85,0.2,10.904746,0.094,0.06,"['RSI=44.6 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9988.HK,94.75,SELL,-40,30.3,-0.53,105.07,120.24,24.3,5.87,-23.19,-19.95,0.34,10.268334,1.041,0.029,"['RSI=30.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -23.2%(強い下落)']",{}
0700.HK,437.2,HOLD,0,48.2,0.141,440.9,452.96,44.3,6.17,-4.75,-9.59,0.45,11.496824,0.229,0.091,"['RSI=48.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
0939.HK,7.86,HOLD,0,29.8,-0.07,8.33,8.47,7.0,-2.39,-5.7,-4.58,0.29,4.9442635,0.0,0.05,"['RSI=29.8 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=7.0%(買いシグナル)']",{}
005930.KS,311250.0,HOLD,-15,48.5,-7374.111,327762.5,296385.0,31.2,-3.64,5.33,58.4,0.78,4.9718204,4.921,0.692,"['RSI=48.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
1810.HK,23.28,SELL,-40,36.8,-0.024,24.67,28.11,34.1,8.68,-17.97,-24.61,1.09,13.235802,-0.581,-0.109,"['RSI=36.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -18.0%(強い下落)']",{}
3690.HK,71.4,HOLD,0,44.7,0.015,73.24,78.64,40.3,11.13,-9.16,-11.03,0.29,15.19275,,0.056,"['RSI=44.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005380.KS,484250.0,SELL,-30,32.9,-10573.358,561662.5,599897.75,19.4,-2.57,-24.22,2.76,0.64,9.812081,-0.431,0.034,"['RSI=32.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.4%(買いシグナル)', '1ヶ月モメンタム -24.2%(強い下落)']",{}
000660.KS,2367000.0,HOLD,-5,50.1,-63483.519,2457100.0,2045748.13,42.0,-9.93,23.86,158.45,1.02,5.36392,3.966,1.981,"['RSI=50.1 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +23.9%(強い上昇)']",{}
005935.KS,207000.0,HOLD,-15,50.3,-3733.685,211160.0,194618.0,42.1,-1.66,7.53,58.14,0.91,3.716572,4.921,0.692,"['RSI=50.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
0388.HK,374.4,HOLD,0,43.2,0.166,377.86,399.14,41.6,3.37,-6.59,-5.45,0.33,23.955513,0.27,0.19,"['RSI=43.2 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2318.HK,52.5,SELL,-30,37.5,-0.179,54.73,57.87,26.5,3.86,-7.98,-9.78,0.24,4.8073573,-0.132,-0.033,"['RSI=37.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
1398.HK,6.45,HOLD,-20,34.6,-0.063,6.83,6.87,10.1,-2.57,-4.02,-4.69,0.27,5.1622405,0.043,0.034,"['RSI=34.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.1%(買いシグナル)']",{}
3988.HK,4.81,HOLD,-5,34.6,-0.053,5.13,5.09,5.9,-2.66,-6.18,-2.66,0.25,5.3295145,0.0,0.059,"['RSI=34.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.9%(買いシグナル)']",{}
9888.HK,112.4,HOLD,5,47.3,0.49,112.1,122.86,51.1,13.82,-13.6,3.31,0.39,12.821846,-0.593,-0.012,"['RSI=47.3 中立', 'MACD ゴールデンクロス(買いシグナル)', '1ヶ月モメンタム -13.6%(強い下落)']",{}
402340.KS,1527000.0,HOLD,-5,50.8,-38080.103,1575600.0,1267176.8,45.0,-6.89,36.58,206.41,0.69,3.998027,4.201,3.188,"['RSI=50.8 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム +36.6%(強い上昇)']",{}
1211.HK,82.8,HOLD,15,49.0,0.4,81.58,91.27,55.3,13.97,-9.37,-19.93,0.87,13.460448,-0.569,-0.118,"['RSI=49.0 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
9961.HK,327.8,SELL,-40,39.2,-2.74,350.82,378.6,25.8,7.4,-12.49,-16.08,0.44,9.277796,-0.397,0.172,"['RSI=39.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.5%(強い下落)']",{}
105560.KS,171100.0,BUY,30,62.3,1033.14,158550.0,157497.66,96.3,11.32,12.94,17.48,0.76,8.902442,0.168,0.152,"['RSI=62.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=96.3%(売りシグナル)', '1ヶ月モメンタム +12.9%(強い上昇)']",{}
0857.HK,8.75,SELL,-40,30.3,-0.044,9.39,10.2,23.1,-0.34,-14.54,-16.28,0.26,7.5600195,0.019,-0.022,"['RSI=30.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -14.5%(強い下落)']",{}
9618.HK,105.1,SELL,-30,44.3,-0.205,107.42,114.81,40.5,9.48,-8.61,-5.66,0.36,6.5056133,-0.507,0.049,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9999.HK,206.8,HOLD,20,64.6,1.084,193.48,186.94,100.8,10.29,7.21,18.39,0.39,12.589998,0.031,0.061,"['RSI=64.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=100.8%(売りシグナル)']",{}
