ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals,order_book
0939.HK,8.6,HOLD,-15,46.4,-0.046,8.74,8.59,23.9,0.23,-2.05,10.4,0.5,5.3734574,0.0,0.05,"['RSI=46.4 中立', 'MACD デッドクロス(売りシグナル)']",{}
005930.KS,360500.0,HOLD,10,77.7,5028.222,290500.0,237602.54,112.9,17.43,55.05,91.95,1.28,6.4567804,4.921,0.692,"['RSI=77.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=112.9%(売りシグナル)', '1ヶ月モメンタム +55.1%(強い上昇)']",{}
0700.HK,482.6,HOLD,15,59.5,2.793,451.54,476.51,102.8,11.1,3.39,-3.51,2.2,12.5665045,0.229,0.091,"['RSI=59.5 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=102.8%(売りシグナル)', '出来高急増 2.2x(注目)']",{}
9988.HK,130.7,HOLD,0,51.9,-0.647,130.67,128.81,50.1,5.15,-0.38,0.62,1.04,13.423014,1.041,0.029,"['RSI=51.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
1299.HK,82.1,HOLD,-5,43.1,-0.351,84.31,83.78,15.1,-1.21,-2.77,3.12,1.13,12.27623,0.094,0.06,"['RSI=43.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=15.1%(買いシグナル)']",{}
1810.HK,29.44,SELL,-30,43.9,-0.119,30.27,31.23,31.9,3.66,-3.35,-8.0,0.82,16.525291,-0.581,-0.109,"['RSI=43.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
005935.KS,231500.0,HOLD,10,77.6,3095.178,191160.0,160291.44,118.7,20.57,36.5,81.39,1.35,4.381005,4.921,0.692,"['RSI=77.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=118.7%(売りシグナル)', '1ヶ月モメンタム +36.5%(強い上昇)']",{}
3690.HK,84.9,HOLD,-25,56.2,-0.205,81.84,83.12,70.9,9.27,1.62,12.6,2.03,16.056639,,0.028,"['RSI=56.2 中立', 'MACD デッドクロス(売りシグナル)', '出来高急増 2.0x(注目)']",{}
005380.KS,729000.0,BUY,30,64.9,5393.558,653970.79,562937.97,81.6,7.44,35.75,32.31,0.92,14.726763,-0.263,0.034,"['RSI=64.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=81.6%(売りシグナル)', '1ヶ月モメンタム +35.7%(強い上昇)']",{}
000660.KS,2360000.0,HOLD,10,81.7,31003.31,1935704.45,1408635.71,90.7,5.23,63.12,155.45,0.97,6.173221,3.966,1.981,"['RSI=81.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=90.7%(売りシグナル)', '1ヶ月モメンタム +63.1%(強い上昇)']",{}
0388.HK,410.2,HOLD,-15,50.5,-1.51,413.28,407.91,41.9,1.99,-1.91,2.95,0.68,26.319183,0.27,0.19,"['RSI=50.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
1398.HK,6.77,HOLD,-15,48.1,-0.035,6.86,6.78,33.0,0.74,-1.88,9.82,0.66,5.4009137,0.043,0.034,"['RSI=48.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
1211.HK,96.65,HOLD,15,50.1,0.158,95.4,101.64,57.7,6.56,-4.31,1.68,1.21,15.716209,-0.569,-0.118,"['RSI=50.1 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
2318.HK,58.6,HOLD,-15,41.5,-0.257,60.48,59.84,26.8,0.76,-4.95,-6.5,1.13,5.3486567,-0.132,-0.033,"['RSI=41.5 中立', 'MACD デッドクロス(売りシグナル)']",{}
3988.HK,5.31,HOLD,-10,61.9,-0.006,5.2,5.08,95.9,2.31,5.15,18.79,0.84,5.8800006,0.0,0.059,"['RSI=61.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=95.9%(売りシグナル)']",{}
402340.KS,1346000.0,HOLD,10,74.7,2763.519,1153693.31,835169.94,103.9,5.49,36.0,143.72,1.02,4.213037,4.211,3.188,"['RSI=74.7 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=103.9%(売りシグナル)', '1ヶ月モメンタム +36.0%(強い上昇)']",{}
9888.HK,133.1,HOLD,-15,55.2,-0.944,133.43,122.69,48.5,3.82,6.14,15.74,0.53,14.948917,-0.593,-0.012,"['RSI=55.2 中立', 'MACD デッドクロス(売りシグナル)']",{}
105560.KS,156600.0,HOLD,0,52.9,-322.857,155336.1,153851.91,59.3,1.82,-0.04,7.01,1.06,8.2835245,0.168,0.152,"['RSI=52.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
9999.HK,195.4,HOLD,20,62.3,1.655,184.9,180.41,88.9,0.0,7.84,7.68,0.65,11.840173,0.031,0.061,"['RSI=62.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=88.9%(売りシグナル)']",{}
9961.HK,385.2,SELL,-30,47.0,-0.301,388.85,399.46,44.8,4.22,-6.19,-2.97,0.52,10.252373,0.981,0.208,"['RSI=47.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
9618.HK,118.8,HOLD,-15,49.8,-1.31,120.62,117.14,41.4,2.15,2.24,21.77,0.75,7.227645,-0.507,0.049,"['RSI=49.8 中立', 'MACD デッドクロス(売りシグナル)']",{}
034020.KS,100000.0,HOLD,-15,37.1,-1880.91,115030.0,110220.0,13.6,-7.83,-21.38,2.04,1.21,99.691025,,0.137,"['RSI=37.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.6%(買いシグナル)', '1ヶ月モメンタム -21.4%(強い下落)']",{}
0857.HK,10.75,HOLD,-15,45.3,-0.038,10.96,10.94,31.5,0.47,-7.96,6.23,0.65,9.266745,0.019,-0.022,"['RSI=45.3 中立', 'MACD デッドクロス(売りシグナル)']",{}
012450.KS,1070000.0,HOLD,-10,25.9,-15719.314,1263800.0,1356800.0,-6.0,-13.99,-26.96,-27.75,1.36,19.037365,2.849,0.049,"['RSI=25.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.0%(買いシグナル)', '1ヶ月モメンタム -27.0%(強い下落)']",{}
086790.KS,117000.0,HOLD,-15,46.7,-827.965,120390.69,117551.84,31.6,-1.18,-6.75,7.03,1.06,6.6666465,0.157,-0.107,"['RSI=46.7 中立', 'MACD デッドクロス(売りシグナル)']",{}
000270.KS,168800.0,BUY,30,54.8,226.208,165135.0,158610.28,61.8,2.49,9.61,5.52,0.8,7.1623144,-0.225,0.053,"['RSI=54.8 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2628.HK,28.52,HOLD,-5,46.0,-0.189,29.62,27.98,18.6,-1.11,-2.06,-1.25,0.41,5.436996,-0.324,-0.152,"['RSI=46.0 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.6%(買いシグナル)']",{}
055550.KS,96400.0,HOLD,0,52.2,-187.315,95680.0,95500.75,59.5,1.47,-1.63,5.79,1.12,7.475825,0.14,0.066,"['RSI=52.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']",{}
2899.HK,34.42,SELL,-30,46.9,-0.122,35.31,35.74,39.9,0.7,-3.04,-17.93,0.62,9.122709,0.957,0.248,"['RSI=46.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
3968.HK,48.3,HOLD,5,58.1,0.237,46.89,48.49,101.4,5.41,2.55,1.64,0.77,6.6644726,0.007,0.017,"['RSI=58.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=101.4%(売りシグナル)']",{}
068270.KS,187900.0,HOLD,0,43.9,397.493,191890.0,197708.0,32.2,-3.39,-5.01,-11.58,0.96,24.9575,2.243,0.36,"['RSI=43.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']",{}
2388.HK,48.06,HOLD,20,67.0,0.029,46.69,44.4,80.2,0.88,8.34,16.48,0.65,11.321901,-0.012,-0.027,"['RSI=67.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=80.2%(売りシグナル)']",{}
035420.KS,280500.0,HOLD,20,78.6,8426.883,212745.0,210648.0,124.4,41.1,34.21,26.07,3.85,18.702106,-0.322,0.163,"['RSI=78.6 買われすぎ(売りシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=124.4%(売りシグナル)', '1ヶ月モメンタム +34.2%(強い上昇)', '出来高急増 3.8x(注目)']",{}
0016.HK,127.3,HOLD,-5,35.2,-1.403,137.57,135.94,-0.2,-3.63,-8.15,-8.1,1.21,14.589589,0.362,0.32,"['RSI=35.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-0.2%(買いシグナル)']",{}
1088.HK,46.04,HOLD,15,53.4,0.242,45.05,46.22,69.8,4.35,-3.76,1.68,0.84,13.585682,-0.122,0.012,"['RSI=53.4 中立', 'MACD ゴールデンクロス(買いシグナル)']",{}
1288.HK,5.85,HOLD,-15,49.1,-0.041,5.93,5.76,34.2,0.52,-0.34,16.23,0.41,5.706018,0.053,0.023,"['RSI=49.1 中立', 'MACD デッドクロス(売りシグナル)']",{}
